image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
sonicdrivein_196,"for the 2017 halloween, i made a little pumpkin pie with some extra whipped cream and sprinkles.",1,1,0.9628249,0.5083804,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0070322864,0.9012293815612792,1
sonicdrivein_594,i'm not going to be able to do this in a few days.,0,1,0.9812929,0.5083804,0.0,0.0,0.0,0.0,-8.558163,0.7526319026947021,1
sonicdrivein_163,@ 3:05pm i was in the car and now it’ s a new location! 👍👌🏽🛹️🎉# wilkestofalltime ⚡ pic.,2,1,0.71064234,0.5083804,0.111111111111111,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-6.9163036,0.5270507335662842,0
sonicdrivein_1755,"this is a video i made for you, and it’ s the best way to start your day.",4,1,0.9735745,0.5083804,0.1683255840882147,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,-8.97559,0.3758284747600555,0
sonicdrivein_1567,this is the first day of my new year’s resolution to eat more vegetables.,0,1,0.93536794,0.5083804,0.0,0.0,0.0,0.0,-8.658813,0.2053495496511459,0
sonicdrivein_1307,i'm going to be a little more picky about what i eat.,2,1,0.98069054,0.5083804,0.1194218850956315,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,-7.3647738,0.5999060273170471,0
sonicdrivein_470,the day i was in the middle of a long hike and my phone died.,2,1,0.9499067,0.5083804,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.636618,0.7046065330505371,1
sonicdrivein_788,i was so proud of my little girl that i took her to the mall for a'day.,0,1,0.96421903,0.5083804,0.0,0.0,0.0,0.0,-9.272544,0.3652237951755523,0
sonicdrivein_556,"it's not just about the monkeys, it’ s also all about your mom.",2,1,0.9701534,0.5083804,0.0611222635688786,8.84010080459368e-309,8.84010080459368e-309,8.84010080459368e-309,-6.972406,0.3328908085823059,0
sonicdrivein_529,"for those of you who cann't get past this, here is a simple way to make your brain stop thinking.",1,1,0.9718812,0.5083804,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.252231,0.5575677752494812,0
sonicdrivein_1566,"this is the emoji you should be using this summer: </s>
@bruceymccollins i love your pics and how much fun it looks like to go out with a friend.",3,1,0.95685554,0.5083804,0.1034482758620689,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-5.0126834,0.0380226261913776,0
sonicdrivein_2080,"the, the after-lunch treat that i had to do today was a sugar snap.",2,1,0.83369803,0.5083804,0.1073538990107551,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,-8.847169,0.5269284844398499,0
sonicdrivein_91,"a guy who has a lot of experience with sandlot and wants to help you get your feet on the track! 🙂# 🙅🏻♀️🐾 — melissa perry 👍👌😊
what are some good questions for this post? i want people asking about their favorite niche.",2,1,0.9480506,0.5083804,0.0465116279069767,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-2.119332,0.1326528191566467,0
sonicdrivein_1367,"i love you, i’ m going to be on the job for a few days.",2,1,0.96819514,0.5083804,0.1091641004103975,1.8217363958297824e-308,1.8217363958297824e-308,1.8217363958297824e-308,-8.7443495,0.7691513299942017,1
sonicdrivein_546,this is the best thing i’ve ever seen on youtube.,2,1,0.97492224,0.5083804,0.0665742167396159,7.4066274658958e-309,7.4066274658958e-309,7.4066274658958e-309,-8.749002,0.5774834156036377,0
sonicdrivein_1452,i am the new spic.,1,1,0.9719511,0.5083804,0.0099574136735727,1.10779904317048e-309,1.10779904317048e-309,1.10779904317048e-309,-8.694089,0.3138796091079712,0
sonicdrivein_1884,"i'm not a doctor, but i am ready to answer any question you have.",0,1,0.96674055,0.5083804,0.0,0.0,0.0,0.0,-8.121164,0.2969288527965545,0
sonicdrivein_2181,i’m so excited for this new album! it has a lot of extra flavors and more than i thought.,1,1,0.95188755,0.5083804,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.234862,0.0011791836004704,0
sonicdrivein_339,this is the first time i've ever tried to eat a taco in my mouth.,4,1,0.96566385,0.5083804,0.1369112317420245,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,-7.425529,0.894760012626648,1
sonicdrivein_325,imagine you’ re a robot who just won the lottery.,1,1,0.9435043,0.5083804,0.0449328964117221,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,-0.00031502053,0.6723079085350037,1
sonicdrivein_1138,"in the end, mom and me were cooking up a storm.",3,1,0.9800827,0.5083804,0.0581495272675805,4.74418974361379e-309,4.74418974361379e-309,4.74418974361379e-309,-9.4186735,0.5929306149482727,0
sonicdrivein_311,"if you can't find your perfect jeans in the whole world, just click on this link and we guarantee they exist.",2,1,0.96078587,0.5083804,0.0952380952380952,0.05,2.2250738585072617e-308,2.2250738585072617e-308,-0.0003842569,0.0447186417877674,0
sonicdrivein_283,1.,0,1,0.8619599,0.5083804,0.0,0.0,0.0,0.0,-1.5524439,0.778069794178009,1
sonicdrivein_952,"this is the sound of a great, but not for you.",1,1,0.83374023,0.5083804,0.0034457194909962,8.4336783994811e-310,8.4336783994811e-310,8.4336783994811e-310,-8.903782,0.8676819205284119,1
sonicdrivein_69,c : y don't like this.,0,1,0.97746927,0.5083804,0.0,0.0,0.0,0.0,-8.437514,0.5472991466522217,0
sonicdrivein_655,i'm not sure if i like this or the other but my mom says it’s got a good smell.,2,1,0.93242717,0.5083804,0.1052631578947368,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-4.6815586,0.9537948966026306,1
sonicdrivein_2201,and i'm going to do a story about the worst food poisoning you’ve ever had.,1,1,0.97325,0.5083804,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0032617245,0.2232763767242431,0
sonicdrivein_491,"a, you know what i love most about a car? the smell of burning rubber.",0,1,0.98008955,0.5083804,0.0,0.0,0.0,0.0,-0.03900814,0.5293611884117126,0
sonicdrivein_2168,"and i'm so happy to have you here! the new year is coming soon, and we are ready for your next dance move.",2,1,0.97450066,0.5083804,0.0869565217391304,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0036094536,0.0259695351123809,0
sonicdrivein_1793,a penguin named the hat on your face.,4,1,0.6975646,0.5083804,0.0410424993119494,1.826451846136416e-309,1.826451846136416e-309,1.826451846136416e-309,-0.0008657998,0.1193713396787643,0
