image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_69,# 1.,0,1,0.90399945,0.44076553,0.6495457291603088,1,-7.3193088
sonicdrivein_2052,"when i got home from work, my mom asked me to make a pizza.",0,1,0.98275995,0.44076553,0.6606622934341431,1,-0.8292123
sonicdrivein_789,"we’ re going to be here for a while, but i'm gonna have the money.",0,1,0.97029984,0.44076553,0.1464431583881378,0,-8.0617
sonicdrivein_1737,i’ m just gonna do this.,0,1,0.9781899,0.44076553,0.7110693454742432,1,-8.642613
sonicdrivein_1755,this is a very simple solution to this problem.,2,1,0.9636941,0.44076553,0.847861111164093,1,-8.953872
sonicdrivein_414,the best part of this trip is that we 'll be able to see the whole world from a bird’s eye view.,1,1,0.97964954,0.44076553,0.7785009145736694,1,-5.7478194
sonicdrivein_1459,"we have to go back in the bathroom, and we're going to be here.",1,1,0.9659787,0.44076553,0.3648366034030914,0,-8.982809
sonicdrivein_791,"i'm not sure if you’ re going to like this, but i am.",1,1,0.9772638,0.44076553,0.6947915554046631,1,-8.188397
sonicdrivein_2181,"it’ s a, and i love it! the new season is coming up.",1,1,0.9758295,0.44076553,0.0189701728522777,0,-7.9891434
sonicdrivein_532,the only thing that really works is the dog food.,3,1,0.96791124,0.44076553,0.3756336569786072,0,-9.245625
sonicdrivein_470,"a, and we all know what this is.",0,1,0.94153035,0.44076553,0.3247419595718384,0,-8.831548
sonicdrivein_339,"the first time i ever used this app, my friend posted a picture of her cat and it's like the best thing on instagram.",4,1,0.94688827,0.44076553,0.3156477212905884,0,-0.0008775912
sonicdrivein_196,it’ s not like i'm just going to make a big mistake.,0,1,0.97518694,0.44076553,0.9949829578399658,1,-8.519797
sonicdrivein_952,"a couple of years ago, i decided to take a 't-i t with the full face mask.",2,1,0.9004581,0.44076553,0.5841458439826965,1,-0.0004135707
sonicdrivein_80,i’m not sure if i like this but it doesn't have any flavor.,1,1,0.9591611,0.44076553,0.664752185344696,1,-8.0350685
sonicdrivein_2185,"the more i get into this and the bigger my bag is, the better.",1,1,0.6226381,0.44076553,0.9076977968215942,1,-8.124923
sonicdrivein_1566,"this is the emoji that makes you think, “ i’m not sure if this was a test or something” when it pops up.",2,1,0.88153076,0.44076553,0.4987726509571075,0,-7.5560985
sonicdrivein_780,when you’ re not on the app and your boyfriend is watching a funny video.,1,1,0.96134204,0.44076553,0.7275302410125732,1,-8.877909
sonicdrivein_2095,i'm not gonna do it.,0,1,0.97327834,0.44076553,0.8351479172706604,1,-8.987202
sonicdrivein_2189,"i don’ t know if you're just like, hey i got a beer.",1,1,0.7768097,0.44076553,0.8379324674606323,1,-8.812403
sonicdrivein_1367,"i was like, "" oh my god i’m so excited for this dog day! what are you going to get? and then we can go on a road trip.",1,1,0.9529865,0.44076553,0.1069400757551193,0,-0.08988438
sonicdrivein_316,"when you’ re on the couch and watching a tv show, i just can 't get off it.",1,1,0.9668168,0.44076553,0.4692871868610382,0,-7.2810764
sonicdrivein_594,we’ re going to do a show on this week.,0,1,0.9507728,0.44076553,0.273468405008316,0,-8.8728895
sonicdrivein_89,"it’ s the first day of summer, and it's also our last night.",1,1,0.97188157,0.44076553,0.8158144354820251,1,-9.225545
sonicdrivein_2078,"the new # no-frills burger is a delicious cheeseburger with the perfect amount of salt, pepper and cheese.",4,1,0.95324343,0.44076553,0.2399526983499527,0,-0.0006904602
sonicdrivein_926,"you know, we have a lot of great ideas to make it better.",1,1,0.97821575,0.44076553,0.2940737903118133,0,-8.533375
sonicdrivein_1471,"i love you, but i’ m not sure if this is the best way to say it.",1,1,0.97502,0.44076553,0.4773142635822296,0,-8.619615
sonicdrivein_743,this is a full stop.,0,1,0.9515499,0.44076553,0.6861884593963623,1,-8.92035
sonicdrivein_614,"when you’ re in a hurry and need to get something quickly, just say “you know what i mean?#3c09418257#takemymom.",1,1,0.86435103,0.44076553,0.2640031576156616,0,-8.500102
sonicdrivein_877,today is the day when everyone can get a 30-year loan and pay it off in just over two years.,0,1,0.968555,0.44076553,0.1636957377195358,0,-9.622527
sonicdrivein_1254,"in the first week of school, i was in a 30-minute jam with friends and my boyfriend.",1,1,0.9820088,0.44076553,0.2455002814531326,0,-8.949993
sonicdrivein_135,"you can’ t eat it in the car, but you 'll be able to get a drink.",2,1,0.97451913,0.44076553,0.3887576758861542,0,-9.2899685
sonicdrivein_655,i’ m going to tell you a few things that i hope are true for christmas this year.,2,1,0.97169423,0.44076553,0.8130342960357666,1,-6.130491
sonicdrivein_491,"a couple of hours later, i got a text from my ex-boyfriend saying he was home.",1,1,0.9797436,0.44076553,0.6140320301055908,1,-7.8777175
sonicdrivein_1778,this is the first time i’ ve been on this site to see a large number of.,1,1,0.4023079,0.44076553,0.1496548950672149,0,-7.7654543
sonicdrivein_1221,"i'm not a fool, i’ m just thinking about it.",1,1,0.96779877,0.44076553,0.315064400434494,0,-6.0679455
sonicdrivein_1102,i'm not going to do this.,0,1,0.9757135,0.44076553,0.8157979249954224,1,-8.895654
sonicdrivein_1996,i got a puppy! it’ s not the cutest dog in history.,0,1,0.9640159,0.44076553,0.5391255617141724,1,-7.176142e-05
sonicdrivein_556,this is the perfect time to buy a new phone.,2,1,0.97716206,0.44076553,0.2767591178417206,0,-7.738403
sonicdrivein_1623,i'm so excited to finally get my first real-life version of the red tiger burger.,0,1,0.9723371,0.44076553,0.1868402659893036,0,-8.928988
sonicdrivein_1854,the most fun way to celebrate #worldcup2018 is by watching the game with your friends and family! it’ s like a mini-celebration of all that makes us happy.,2,1,0.9205643,0.44076553,0.155794620513916,0,-8.616493
sonicdrivein_1765,"q: what are you going to do when u get home? a: i’m not sure, but here is some ideas for the rest of your day! </s> q: how about we have lunch together tonight?? A: yeah.",3,1,0.9670623,0.44076553,0.0937387943267822,0,-8.547045
sonicdrivein_1084,"and then i said, "" oh my god! what are you doing? get up and walk.",0,1,0.96848655,0.44076553,0.2492681145668029,0,-8.37301
sonicdrivein_1729,a couple of the things i’ve been told to do in a day: 1.,4,1,0.8726537,0.44076553,0.4737785160541534,0,-8.73983
sonicdrivein_842,"when you’ re like, “ i love this cake.",1,1,0.7302268,0.44076553,0.4093476831912994,0,-0.0012129339
sonicdrivein_204,but this is the best thing i’ ve ever seen for like 30 seconds.,1,1,0.8997117,0.44076553,0.4393138289451599,0,-6.687011
sonicdrivein_1666,the most famous thing that's been on the market for over a year is… the smell of dog food.,0,1,0.9809895,0.44076553,0.4144282639026642,0,-7.830438
sonicdrivein_311,we have a whole list of things you can do with your phone.,0,1,0.97908646,0.44076553,0.4446218311786651,0,-7.446883
sonicdrivein_1197,"yes, i'm going to get my first day of the new year with a large can soda.",2,1,0.7394064,0.44076553,0.2221841216087341,0,-8.800169
sonicdrivein_1138,"i love you, but i don’ t think this is a sandwich.",0,1,0.9707714,0.44076553,0.2170792669057846,0,-0.0009310678
sonicdrivein_1849,this is the only thing i can do to get a dog.,2,1,0.97651744,0.44076553,0.7784761786460876,1,-0.00082065753
sonicdrivein_478,"when you’ re not sure if it is a bad day or an amazing one, just say “ i love ice cream.",0,1,0.97767043,0.44076553,0.0706367790699005,0,-8.181779
sonicdrivein_486,i got this from the internet: '' i love you!& lt;3/4> like a little girl in her underwear.,5,1,0.6811477,0.44076553,0.1623407155275344,0,-8.490762
sonicdrivein_543,"a: "" i’ m going to eat this.",0,1,0.94610095,0.44076553,0.7363535165786743,1,-8.8808365
sonicdrivein_344,"it's not just about the end of a season, it is also for this year.",2,1,0.7765143,0.44076553,0.746040940284729,1,-8.933025
sonicdrivein_1635,it’ s the best of all time.,1,1,0.95601565,0.44076553,0.2635970115661621,0,-9.2395115
