image_id,caption,humor_score,humor
sonicdrivein_529,this isn’ t the first time i’ ve done this… but it’ s the first,0.8581313490867615,1
sonicdrivein_196,"doggy style season is here, and we all know what it’ s going to be like when you",0.9722352623939514,1
sonicdrivein_2052,"this is the original sonic drive-in, now you ' re free to use it any way you want",0.059361524879932404,0
sonicdrivein_51,"i 'm not trying to make you feel better with a bunch of frozen drinks, but i do n't",0.8971002101898193,1
sonicdrivein_163,we’ re not going to like the car rides as much as we used to so we’ re,0.9567641019821167,1
sonicdrivein_80,this is your chance to buy this mr jason from walmart you will love him as much as we,0.4182905852794647,0
sonicdrivein_234,it’ s been a while since we’ ve done this,0.9163326025009155,1
sonicdrivein_566,"we’ re not sure what to pick, so we’ ve made the decision for you �",0.9563602805137634,1
sonicdrivein_283,"if you’ re in the mood for a sonic drive-thru, we’ re here to",0.018704688176512718,0
sonicdrivein_290,we know you’ ve been waiting for this for a while now 🤷‍♀️,0.7277241945266724,1
sonicdrivein_497,when you’ re in the car and the drive-in music comes out 🔥 🔥,0.4033050537109375,0
sonicdrivein_344,the manager of the music store tells me to come to work in the car but i already had this idea,0.5463415384292603,1
sonicdrivein_690,it 's pretty clear that this is our mom's way of telling us that we all know each other's,0.7931086421012878,1
sonicdrivein_1077,let’ s see what you’ ve got in store for the game day 🙌,0.2429104745388031,0
sonicdrivein_135,it’ s the holiday season and we’ re all about the sonic slushies 🎄,0.054236385971307755,0
sonicdrivein_339,"it’ s party time 🚨 today only, get 50% off your shakes when you use code",0.035445649176836014,0
sonicdrivein_404,we still can’ t get the ice cream 🍦 so we’ re making it on the,0.12654909491539001,0
sonicdrivein_454,at least he didn’ t ask for a carhop at the drive-thru carhoplife,0.13211530447006226,0
sonicdrivein_470,a night time drink to celebrate the launch of our new sonic slushies 🍻 check out the story,0.006539032328873873,0
sonicdrivein_532,deck your doggo out in sonic swag for their next trip to the drive-in we’,0.018062183633446693,0
sonicdrivein_655,hope you’ re ready for summer 🔥🔥🔥,0.5987839698791504,1
sonicdrivein_743,"siri, what are you doing at the sonic drive-in? watch this video",0.24757571518421173,0
sonicdrivein_788,"now available at the end of the month, you can use your wag card to purchase any wag-",0.06449120491743088,0
sonicdrivein_789,what is the most important part of being a mozzarella stick? it ‘s the second one,0.2079348862171173,0
sonicdrivein_821,oh yeah we have kids too 🤷‍♀️🤷‍♀️,0.15819650888442993,0
sonicdrivein_866,"it 's a new year, and we 're celebrating with a new drink🎉🎉",0.07392040640115738,0
sonicdrivein_899,it ‘s been a while since i ‘ve been thinking about my spring mix-and-match,0.3469547927379608,0
sonicdrivein_952,we’ re still trying to figure out how to get our food into our mouths 🤷‍,0.6238853931427002,1
sonicdrivein_1022,we have all the answers when it comes to choosing the right mix for our kids 🤷‍�,0.7677599191665649,1
sonicdrivein_1069,"just when you think you can’ t use them all, they’ ll come out of nowhere �",0.5806083679199219,1
sonicdrivein_1138,"you 're not ready for the movie day, are you? this is the first day when you 're",0.24639849364757538,0
sonicdrivein_1209,we’ re feeling the nostalgia of your first date with your favorite drink– so we’ re sharing,0.04894306883215904,0
sonicdrivein_1223,"we 've got a baby in the back of the store, so we can 't tell anyone about it",0.6959166526794434,1
sonicdrivein_1367,let’ s take a look at the all-in-one-to-one-to-one,0.06593670696020126,0
sonicdrivein_1376,do you want to see the next step in the summer of tots? we do too and we’,0.9319899678230286,1
sonicdrivein_1435,"just in time for the new year, here’ s the first look at the sonic drink of the year",0.004774655681103468,0
sonicdrivein_1452,"it’ s been a long time coming, but we’ re here to make sure you’",0.14799289405345917,0
sonicdrivein_1459,what time is it? 🤷‍♀️ mother’ s drive-in,0.019500741735100746,0
sonicdrivein_1566,have you heard the good news? today 's the day you can bring your claws to work 🦁,0.03311828523874283,0
sonicdrivein_1660,we’ re opening up applications for next year’ s sonic drive-in 💕,0.009391206316649914,0
sonicdrivein_1737,one of the best holidays of the year is when you get to pick your favorite sonic family member here are 5,0.038425419479608536,0
sonicdrivein_1755,a 50¢ corn dog day at sonic this halloween get one for just 50 cents,0.04474042356014252,0
sonicdrivein_1765,just because they’ re in the freezer doesn’ t mean you can’ t eat them all,0.169330894947052,0
sonicdrivein_1809,"they’ re coming for you this halloween, 50¢ corn dogs at sonic all day long",0.15756934881210327,0
sonicdrivein_1813,"said to my friend, `` what 's the best thing you 've ever done? '' i said,",0.6892091035842896,1
sonicdrivein_1866,what would it be like to have a shake with every flavor in the world? 🤔 what would you,0.20205971598625183,0
sonicdrivein_1944,what do you think will be the the of the river in the next movie,0.08068646490573883,0
sonicdrivein_2078,what do you want to do today? i 'm not going to be able to tell you why we ',0.5115572810173035,1
sonicdrivein_2080,"i 'm sorry, i 'm not going to be able to explain why we 're all going to",0.6800689697265625,1
sonicdrivein_2138,this could be the dog of the dog of the dog of the dog of the dog of the dog of the,0.8620803356170654,1
sonicdrivein_2168,"have you ever heard of a breakfast sandwich like this? me, i 'm going to try it today",0.08907895535230637,0
sonicdrivein_2181,has anyone noticed a slight increase in traffic on the breakfast menu? 🤔 sonicfoodfight,0.00539857754483819,0
sonicdrivein_2185,"`` what 's going on? '' `` we 've lost our costumes, what should we do? ''",0.4434221088886261,0
sonicdrivein_2196,"`` well, here 's my suggestion for my son '' well, here 's my son, the one",0.9483962059020996,1
sonicdrivein_2208,this is the reason i 'm taking my son to the sonic drive-in today,0.801243245601654,1
sonicdrivein_2209,this is what we 've all been waiting for you to see since you 've been running around the track,0.596571147441864,1
