train_loss,test_loss,save
236.2753652486586,26.69832200715036,V
26.760198686355935,26.615708062143035,V
26.72026423404091,26.633310317993164, 
26.705998011997767,26.657071315880977, 
26.757547830280505,26.640920956929524, 
26.747884155216074,26.638502496661562, 
26.746894284298545,26.6329247156779, 
26.74358252475136,26.63363349798954, 
26.741215318665468,26.64233774127382, 
26.742578635538433,26.635016412445992, 
26.74150129906217,26.6394181396022, 
26.7460716505696,26.64888263471199, 
26.74375970023019,26.625965898687188, 
26.742078967560502,26.63376961332379, 
26.740685950544545,26.63997800422437, 
