image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
sonicdrivein_529,"this is the most epic, last minute change of direction for this year's game.",0,1,0.9506574,0.49236524,0.0,0.0,0.0,0.0,-9.5056095,0.885388195514679,1
sonicdrivein_1765,fo.,0,1,0.8727275,0.49236524,0.0,0.0,0.0,0.0,-7.927857,0.8651204705238342,1
sonicdrivein_594,you know what i mean? </s> we’ re going to have a fun day! you can do it all by yourself.,3,1,0.97917056,0.49236524,0.0952380952380952,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.537863,0.0356246307492256,0
sonicdrivein_1367,it’ s the best christmas season ever.,1,1,0.9692681,0.49236524,0.0296783124490858,4.622550603655005e-309,4.622550603655005e-309,4.622550603655005e-309,-8.58085,0.2018123865127563,0
sonicdrivein_325,you know what’ s the perfect time to do? tune in and listen for this morning.,2,1,0.7460634,0.49236524,0.1103121128230744,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,-8.8346,0.10834801197052,0
sonicdrivein_830,"it was a, of course! i just had to ask for help.",1,1,0.8585031,0.49236524,0.0002245138148815,5.9947178443995e-311,5.9947178443995e-311,5.9947178443995e-311,-8.833618,0.706827700138092,1
sonicdrivein_743,"you know, when you’ re in a hurry and all the places are closed.",4,1,0.9686313,0.49236524,0.0335197617412145,2.61043809578189e-309,2.61043809578189e-309,2.61043809578189e-309,-0.15923238,0.8504665493965149,1
sonicdrivein_1077,"what you say when your dog smells like ice cream and then comes out of the fridge :), or just what i ate for breakfast this morning! 😂; 😍🤩👍😉
i am so happy to have found these ideas.",3,1,0.9305375,0.49236524,0.0789473684210526,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-2.0775876,0.0899825096130371,0
sonicdrivein_283,"the first time i saw this, it was a big deal.",1,1,0.9803042,0.49236524,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.490173,0.4866345226764679,0
sonicdrivein_788,it's like a little puppy.,1,1,0.9668761,0.49236524,0.1340640092071278,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,-9.615467,0.5059683918952942,0
sonicdrivein_1884,ish and write a song about your life.,2,1,0.61196613,0.49236524,0.0632098989511866,5.625867750206837e-309,5.625867750206837e-309,5.625867750206837e-309,-9.106361,0.063953585922718,0
sonicdrivein_1809,the new word for “to” is a little bit more popular than the original.,2,1,0.70380217,0.49236524,0.009464608450323,1.47416169906746e-309,1.47416169906746e-309,1.47416169906746e-309,-7.9119577,0.5931758284568787,0
sonicdrivein_1209,this is what you get when your dog smells like a taco.,1,1,0.9794702,0.49236524,0.0427847599193826,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,-9.479634,0.3437076807022095,0
sonicdrivein_163,@ sallythecody i'm not going to be on the list for this year!# fbi.,1,1,0.8806256,0.49236524,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.458587,0.8409245014190674,1
sonicdrivein_866,my 10-year old son and i are out for a run.,1,1,0.9729096,0.49236524,0.0526889344349826,1.289604477082714e-308,1.289604477082714e-308,1.289604477082714e-308,-8.231755,0.8039212822914124,1
sonicdrivein_655,i'm not going to be able ot get a full size shirt this year.,1,1,0.9003913,0.49236524,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.42612168,0.9360777139663696,1
sonicdrivein_69,i love this song! i’ m so excited for my first episode of r# watermelon.,0,1,0.95924914,0.49236524,0.0,0.0,0.0,0.0,-9.198804,0.0118348048999905,0
sonicdrivein_91,a friend of mine just got a dog and i wanted to know what it would be like.,1,1,0.97886527,0.49236524,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.508339,0.647744357585907,0
sonicdrivein_311,"when you’ re done with your shower, take a sip of this strawberry watermelon milk.",0,1,0.98164684,0.49236524,0.0,0.0,0.0,0.0,-1.3308799,0.1345731317996978,0
sonicdrivein_1197,how do you like this? the is of my new taco bell meal! # postdaggerstagrammer ♣️♡ ♥ ❤️@ taco-bell®.,1,1,0.66707873,0.49236524,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-4.892665,0.0126458955928683,0
sonicdrivein_491,"i can’ t believe i texted my boyfriend, who is now on a vacation with his family.",1,1,0.97667545,0.49236524,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.229197,0.8465736508369446,1
sonicdrivein_2181,"a new mom, who has been keeping up with her kids’ activities for years.",0,1,0.88881147,0.49236524,0.0,0.0,0.0,0.0,-7.914024,0.1008445546030998,0
sonicdrivein_1866,what do you think?# thecanaryonsnewfoodday! we are getting our food from a new source this week.,3,1,0.9299537,0.49236524,0.155442959658825,1.844651018804537e-308,1.844651018804537e-308,1.844651018804537e-308,-9.066217,0.0205721296370029,0
sonicdrivein_2185,"and then i was like, oh my god this is the perfect size for a hug.",2,1,0.9436225,0.49236524,0.0914519536183302,1.627898810444522e-308,1.627898810444522e-308,1.627898810444522e-308,-8.192094,0.6758898496627808,1
sonicdrivein_2168,"you know, we’ re not going to be able the get you.",1,1,0.5245077,0.49236524,0.0393638793950845,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,-8.725155,0.8651609420776367,1
sonicdrivein_1094,"flat on, flat top of the dog house; and my dream is to have a red dragon.",1,1,0.8278937,0.49236524,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0011917402,0.3095839619636535,0
sonicdrivein_2189,the only thing that’ s not going to be.,0,1,0.9245106,0.49236524,0.0,0.0,0.0,0.0,-8.601893,0.7624521255493164,1
sonicdrivein_791,i’ m just not sure if this is the most popular choice for a new year # t-shirt.,0,1,0.97185993,0.49236524,0.0,0.0,0.0,0.0,-0.00075967057,0.3427581489086151,0
sonicdrivein_1435,i’ m going to add a little bit of “ lolz” into this post.,0,1,0.9022084,0.49236524,0.0,0.0,0.0,0.0,-8.142494,0.2082909345626831,0
sonicdrivein_558,my favorite quote from the new meme of all time: 'i just wanna be normal.,0,1,0.9727461,0.49236524,0.0,0.0,0.0,0.0,-9.398708,0.6710176467895508,1
sonicdrivein_556,"if you're not planning on eating a lot of cheese, try this recipe for vegan mac and nacho sauce.",3,1,0.9732641,0.49236524,0.1151388872408265,1.622552677948798e-308,1.622552677948798e-308,1.622552677948798e-308,-9.311774,0.0298042204231023,0
sonicdrivein_742,you have to eat this.,0,1,0.9704828,0.49236524,0.0,0.0,0.0,0.0,-8.463178,0.8099247217178345,1
sonicdrivein_470,i love you! # icecreamspill pic.,0,1,0.9271604,0.49236524,0.0,0.0,0.0,0.0,-8.267034,0.5473242402076721,0
sonicdrivein_1567,"if you’ re not a vegetarian, just don’ t say “ i ate meat today.",0,1,0.9660967,0.49236524,0.0,0.0,0.0,0.0,-8.421441,0.3207377791404724,0
sonicdrivein_1755,"this is a, this is the best way to eat meat.",2,1,0.8788357,0.49236524,0.0305373619308329,7.474267431407837e-309,7.474267431407837e-309,7.474267431407837e-309,-8.822055,0.8479885458946228,1
sonicdrivein_2201,"i’ m not sure if you ‘ve ever seen this, but i have to say that it is the best dog food in the world.",1,1,0.9730267,0.49236524,0.04,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.00093583175,0.1135250702500343,0
sonicdrivein_1635,i’ m so glad i found this.,0,1,0.97341913,0.49236524,0.0,0.0,0.0,0.0,-7.201288,0.6543060541152954,1
