image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
sonicdrivein_655,it’ s not the first time this has happened to me.,0,1,0.975149,0.53194356,0.0,0.0,0.0,0.0,-9.019591,0.9699249267578124,1
sonicdrivein_69,s for the or i think it’ s going to be hard on me.,1,1,0.82720697,0.53194356,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.577327,0.5844209790229797,0
sonicdrivein_1884,i made you do it! i'm going to cook a dinner for my dog and the people in this neighborhood.,2,1,0.96936506,0.53194356,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.229263,0.0280720964074134,0
sonicdrivein_1996,you’ re going to be a big part of our next movie night! watch it with your team and have fun.,3,1,0.97317207,0.53194356,0.1428571428571428,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.034874663,0.0457014925777912,0
sonicdrivein_791,we know what you’ re thinking.,0,1,0.97087777,0.53194356,0.0,0.0,0.0,0.0,-8.315164,0.3048574328422546,0
sonicdrivein_788,the perfect sound for a happy ending is the's of my happiness.,1,1,0.7467924,0.53194356,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.174054,0.5909765958786011,0
sonicdrivein_952,this is what i’ ll be doing this weekend.,1,1,0.9840134,0.53194356,0.0016295574573918,3.26329712944047e-310,3.26329712944047e-310,3.26329712944047e-310,-8.706504,0.9458075165748596,1
sonicdrivein_1452,for the 2019 holidays we’ re calling this a jam-off.,1,1,0.9524967,0.53194356,0.0367879441171442,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,-9.026631,0.0848534628748893,0
sonicdrivein_594,i’ m going to go on a trip with my family.,0,1,0.9831803,0.53194356,0.0,0.0,0.0,0.0,-8.230878,0.897689938545227,1
sonicdrivein_1678,"i need you to eat this up, i mean the amount of money we spend on specials and promotions! so let's get out your chopping tools now.",3,1,0.91218615,0.53194356,0.111111111111111,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.6366825,0.0227137766778469,0
sonicdrivein_1635,we know you’ re excited for your new taste buds but we also want to make sure they don ‘t get messy with this one.,4,1,0.97177607,0.53194356,0.0379084413891394,5.271817621983064e-309,5.271817621983064e-309,5.271817621983064e-309,-8.657886,0.0092777563259005,0
sonicdrivein_1755,this is a recipe for the perfect summer salad.,2,1,0.9760065,0.53194356,0.04690490839802,4.69650984804505e-309,4.69650984804505e-309,4.69650984804505e-309,-8.414339,0.4314227402210235,0
sonicdrivein_80,"ish, when you’ re like 70+ years old and your favorite thing to do is go for a run.",0,1,0.9120684,0.53194356,0.0,0.0,0.0,0.0,-7.2670274,0.7628875970840454,1
sonicdrivein_283,what do you think? the new candy bar in your bag.,0,1,0.97250766,0.53194356,0.0,0.0,0.0,0.0,-9.494621,0.1345236450433731,0
sonicdrivein_196,"i just found out that my new phone is better than a 30 year old sonic shadowbox! — tom wolfson 🔥 →
.",0,1,0.8714029,0.53194356,0.0,0.0,0.0,0.0,-0.016895993,0.9420031905174256,1
sonicdrivein_529,this is the big game we weren't expecting.,0,1,0.9771015,0.53194356,0.0,0.0,0.0,0.0,-8.362322,0.6533182859420776,1
sonicdrivein_1765,Q: what do you call the wi-fi in your house?? A: 2017#4598; Q: whats it called when people start talking to each other? a: st.,3,1,0.68509305,0.53194356,0.12,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.3191826e-05,0.190487265586853,0
sonicdrivein_339,a little bit of joy to keep you on track with your coffee and the days left in summer.,6,1,0.63233835,0.53194356,0.2302777744816531,1.622552677948798e-308,1.622552677948798e-308,1.622552677948798e-308,-8.164479,0.3717507719993591,0
sonicdrivein_2168,"when you see the sonic bowl at a party, don't just.",4,1,0.93314815,0.53194356,0.1465055714651392,8.964607222800593e-309,8.964607222800593e-309,8.964607222800593e-309,-8.851184,0.3726627826690674,0
sonicdrivein_470,"ok, my mom is the 'll do it now!# ice cream ride this week* i will post a video of how we did on sunday.",1,1,0.64772344,0.53194356,0.04,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-4.5294285,0.0134358294308185,0
sonicdrivein_1307,"fat lip, cheese and bread.",0,1,0.21787483,0.53194356,0.0,0.0,0.0,0.0,-8.079882,0.1098401695489883,0
sonicdrivein_454,"by, we were just about to order our daily coffee and it’ s not even close.",0,1,0.67590576,0.53194356,0.0,0.0,0.0,0.0,-8.721913,0.2322184741497039,0
sonicdrivein_91,"try the now with this in your hand, it’ s like a little extra kick to every#takebacktoeq! 💚💙
S.",1,1,0.24283423,0.53194356,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.41209,0.6406009197235107,0
sonicdrivein_742,# happy hour 2019 day.,0,1,0.72956204,0.53194356,0.0,0.0,0.0,0.0,-8.133232,0.1246465072035789,0
sonicdrivein_1197,the # fda-1605 is still waiting for the white of your little one.,1,1,0.42506722,0.53194356,0.0565493446608988,1.6357440907688813e-308,1.6357440907688813e-308,1.6357440907688813e-308,-0.00044157292,0.1617185473442077,0
sonicdrivein_926,we need to get this for you.,0,1,0.9682626,0.53194356,0.0,0.0,0.0,0.0,-9.118633,0.164047822356224,0
sonicdrivein_311,you don't have to do it.,1,1,0.97464615,0.53194356,0.0613132401952404,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,-8.373032,0.5452685952186584,0
sonicdrivein_1209,"this whale' s mouth is full of water, so it looks like he just ditched his shark fin.",1,1,0.9735502,0.53194356,0.049713295378576,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,-0.00052009406,0.1867859214544296,0
sonicdrivein_1809,ade’s got a fruit delivery from the inbox.,1,1,0.88865197,0.53194356,0.000510846429808,9.0933682934207e-311,9.0933682934207e-311,9.0933682934207e-311,-8.437721,0.588230311870575,0
sonicdrivein_2185,look at those # dreamcat s you can buy in store.,1,1,0.86153036,0.53194356,0.0366263928662848,8.964607222800593e-309,8.964607222800593e-309,8.964607222800593e-309,-8.064978,0.0796106904745101,0
sonicdrivein_743,"hey's the thing you do when your mom is in town? just walk into a store and grab everything off of her desk! so get up there, kick it down to ya’ or something.",5,1,0.7932337,0.53194356,0.1095865907372765,1.6581001563886476e-308,1.6581001563886476e-308,1.6581001563886476e-308,-0.0010956482,0.104244515299797,0
sonicdrivein_546,we just added a new feature to our search results : the before and after of your suggested videobee! start by clicking here.,4,1,0.95176387,0.53194356,0.1739130434782608,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.448404,0.0142832500860095,0
sonicdrivein_1090,it’ s the ‘ u all with this dog and i need to get my feet wet.,0,1,0.6705048,0.53194356,0.0,0.0,0.0,0.0,-0.00014864294,0.1981999725103378,0
sonicdrivein_1077,i’m thinking of my friends so i just texted them all today.,0,1,0.93970156,0.53194356,0.0,0.0,0.0,0.0,-10.176923,0.9644232988357544,1
sonicdrivein_830,the best time of the year is when we can do it together and enjoy our favorite snacks.,4,1,0.98063695,0.53194356,0.0045036343252015,6.0125514031691e-310,6.0125514031691e-310,6.0125514031691e-310,-9.330281,0.2311124950647354,0
