bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,39244,56,12.76321992864424,0.6637905358053011,10.53125,0.859375,V
0.05,39244,56,10.829128440366972,0.7317433581804279,10.3125,0.86484375,V
0.05,39244,56,10.45553007135576,0.7462048451834868,10.1875,0.840625,V
0.05,39244,56,10.303198267074414,0.7480269654689083,10.34375,0.8304687500000001, 
0.05,39244,56,10.203204638124364,0.7486015545361893,10.40625,0.846875, 
0.05,39244,56,10.124777013251784,0.7504615029306827,10.375,0.8265625, 
0.05,39244,56,10.067023445463812,0.7506287429918449,10.375,0.83359375, 
0.05,39244,56,10.01834862385321,0.7510137933231401,10.46875,0.8234375, 
0.05,39244,56,9.975089194699287,0.752444492227317,10.375,0.82578125, 
0.05,39244,56,9.937149592252803,0.7521462474515784,10.4375,0.83515625, 
0.05,39244,56,9.902586646279307,0.7528211805555556,10.5625,0.8265625, 
0.05,39244,56,9.871814475025484,0.7531970725025487,10.53125,0.844921875, 
0.05,39244,56,9.84085117227319,0.7536255256116197,10.46875,0.8421875, 
0.05,39244,56,9.818265800203873,0.7541817979102945,10.4375,0.84609375, 
0.05,39244,56,9.793960244648318,0.7542263952599367,10.4375,0.8402343750000001, 
0.05,39244,56,9.771438583078492,0.7549164596075427,10.46875,0.825390625, 
0.05,39244,56,9.73697120285423,0.7555308677370022,10.625,0.84375, 
0.05,39244,56,9.71374872579001,0.7563909594801239,10.65625,0.846484375, 
0.05,39244,56,9.692883537206932,0.7570416029561675,10.59375,0.815625, 
0.05,39244,56,9.673133282364933,0.7575441195208981,10.5625,0.8453125, 
