image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_1040,"i’ re got a10 of the,  down the you for! you�# the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",35,1,0.4445947,0.37280035,0.022222222222222227,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.25,4.90625,0.734375
sonicdrivein_463,"weton’ we year,  by the the   the sonic edition sonic tumbler. now. theics...com.. tbler.#midnightnightsinks #midnightyear tum.
 the the the the",13,1,0.15715851,0.37280035,0.2853688273502142,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,12.25,4.28125,0.80078125
sonicdrivein_1376,i know you“ i chip but  “potatokey.” pic me your favorite pic at �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.5053335,0.37280035,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.75,4.34375,0.8359375
sonicdrivein_2155,"the- to you comment choice is a the waves </ ) if you’ to, at ’ you new! we.! </ ak  the the the the the the the the the the the the the the the the the the the the the the the",4,1,0.43602535,0.37280035,0.06818181818181818,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.9375,4.6875,0.828125
sonicdrivein_1979,"i’ s the a the taste, it’s about the journey.  you destination is the up, trail,usiciet,, the to the- the the the the the the the the the the the the the the the the the the the the the the the",34,1,0.15492932,0.37280035,0.21428571428571425,0.0975609756097561,0.05000000000000001,0.025641025641025644,11.75,3.34375,0.84375
sonicdrivein_2010,"# best way of the a own ice. food"""" is that fact time. toast. the end. </ foody #fooddi#food  the the the the the the the the the the the the the the the the the the the the the the the",30,1,0.24235414,0.37280035,0.19047619047619047,0.024390243902439022,2.2250738585072626e-308,2.2250738585072626e-308,12.125,3.671875,0.84375
sonicdrivein_1160,"theiley m’ s are are ickers®, chocolateos’ are all my god what the favorite flavors for into.  is what surprise! just new is treat is are here! you of favorite cravings! get�🎧�� it the chip white! #
#�  our hashtag screwdriver to",16,1,0.02953359,0.37280035,0.04355567172186789,3.39201052883183e-309,3.39201052883183e-309,3.39201052883183e-309,12.3125,4.25,0.80859375
sonicdrivein_2085,it best of snackie back good!’ make to waiting for  it how it s up it! clicking the. instagram@:10/  it $021.  it the video below the comments! more info! - the the the the the,14,1,0.041911315,0.37280035,0.1714285714285714,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.125,3.734375,0.8359375
sonicdrivein_1730,i you please be say a many cookies dogs? �# ready#0% for dogs and sunday 10  get out! yourself! # the the the the the the the the the the the the the the the the,7,1,0.23496442,0.37280035,0.19444444444444445,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.875,3.84375,0.80859375
sonicdrivein_1000,i  dog: if your to a ice ice week! it�#���## sonicisorttoay  the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.5170488,0.37280035,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.5625,4.625,0.79296875
sonicdrivein_1491,iells: day the the summer scream!# us friends who you in with sonic squad hour!# the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.46606824,0.37280035,0.061224489795918366,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,12.125,4.15625,0.79296875
sonicdrivein_545,the birthday dog day!!  about of do you be have@0? you have  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.54394114,0.37280035,0.0,0.0,0.0,0.0,12.9375,5.375,0.7578125
sonicdrivein_1898,this best is eat is the end.’.  in the. you.  your friend. get order your the variety and a the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,33,1,0.2379234,0.37280035,0.08333333333333333,0.021276595744680854,2.2250738585072626e-308,2.2250738585072626e-308,14.125,5.5625,0.85546875
sonicdrivein_1823,"i along  who has s be the firstman if time you, him$t home the.. a� off.,. 5. 72. wings wings    included included.  on available.  be combined. other add.  ends only17/1/",7,1,0.037390374,0.37280035,0.10976232721880529,1.221146424717419e-308,1.221146424717419e-308,1.221146424717419e-308,12.4375,4.25,0.81640625
sonicdrivein_2180,theating your us the#  your drink beer!!  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.65744615,0.37280035,0.0,0.0,0.0,0.0,13.5,4.90625,0.85546875
sonicdrivein_1776,"theuse: i’ all for we we are and ice food cream. and we importantly all, we’ our� of off bag' large...  mix. ’ 
#less=00 & medium blasts blasts & master blasts..
 be it ordering.
 included included.",18,1,0.043830965,0.37280035,0.19960463268867737,0.048307675810368975,0.024864244902395794,9.40521282845337e-309,12.875,4.25,0.86328125
sonicdrivein_268,"i a comments mic in and, and, stars moon the morning below the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",47,1,0.59131455,0.37280035,0.05357142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,13.25,5.28125,0.79296875
