train_loss,train_bleu,test_loss,test_bleu,save
3.8009058199060086,0.05157939036901841,3.8161877275736513,0.03844446704706355,V
3.7674056940248404,0.05443105648846115,3.8051762661370407,0.03944760924246969,V
3.7554142014937897,0.05496272972575085,3.7994093429328037,0.04001103559938394,V
3.7499527945619335,0.05547065056122647,3.795892295597484,0.04050380720414482,V
3.7470208123531386,0.056031587807380705,3.7998438017212846,0.04095258134419498, 
3.7449463956025513,0.056162422860467,3.8004851456471367,0.040714995034756715, 
3.742470732628399,0.05611242471079188,3.8013695796094007,0.0412214834961628, 
3.741754783484391,0.056703413338247015,3.8003765309500164,0.04172874838341666, 
3.740507773162135,0.057033847303814646,3.8053159136047667,0.04158252151540722, 
3.740040963830144,0.05668733781768219,3.798674900695134,0.04183201302117911, 
3.7392004447801277,0.056816073210939705,3.803117759020192,0.041594167903124736, 
3.7390247356495467,0.0564957438582986,3.806184831181728,0.041571392744921505, 
3.738042600285331,0.05641031394901178,3.807120986428335,0.04138893267067969, 
3.7385775952500837,0.05651877450204651,3.8050779956967893,0.0416731045309882, 
3.7386326682611615,0.056704331939422176,3.8094743048659385,0.041781545341069586, 
3.738127832326284,0.05678425024165818,3.808145067858325,0.04175514686224306, 
