image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_2107,"theish, full,, but with the else's. so",2,1,0.11654026,0.4666204,0.21470779802151024,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,12.375,4.59375,0.78125
sonicdrivein_1677,"it everyone dog, but a frog, it a little fun.  in the the get your own in.chs ears a.  $.99. ",3,1,0.040833652,0.4666204,0.12910619646375868,1.9151388181520816e-308,1.9151388181520816e-308,1.9151388181520816e-308,11.875,4.40625,0.75
sonicdrivein_1383,"you to the? school to the store? you, or the best way of treat. � ",5,1,0.068021946,0.4666204,0.2917244396809825,0.06251237993163909,1.9473252738654987e-308,1.9473252738654987e-308,12.25,4.65625,0.7578125
sonicdrivein_963,"it  is the your empty with make boom the , i lot pairing for  do s your favorite day? ��# isour.ay ",4,1,0.046084836,0.4666204,0.09523809523809525,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,13.375,5.3125,0.80859375
sonicdrivein_1213,moke  here ready and so we’ to most to �� dogs# dogdogsdogday!#�🌮🌭�,1,1,0.1406197,0.4666204,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.25,4.28125,0.79296875
sonicdrivein_2132,what: food breakfast say  :#1oshal)    chicken  #jpcampeng) #jin ,1,1,0.09026388,0.4666204,0.05904581909262685,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,13.4375,5.6875,0.7734375
sonicdrivein_1803,"itenters the  over ready dog on the� of!urgers! with our ingredients. and day long!..stoprons.urgers. 
 free included.
 toon available.
 be combined. any orders.
 ends only17/21/29.  locations",7,1,0.045008,0.4666204,0.12087894656014232,9.605878001245326e-309,9.605878001245326e-309,9.605878001245326e-309,12.4375,4.4375,0.80078125
sonicdrivein_1209,this of: in the different of ways.   means are you?  your pic in get out! # soday ,7,1,0.06029098,0.4666204,0.2958435643845882,0.052388964526437494,1.865109047072646e-308,1.865109047072646e-308,11.625,3.671875,0.79296875
sonicdrivein_1849,"i all re not a new whereclass sonic a5  ques bert.#  we the meantime, we a look@sit# @02 a..",4,1,0.0753748,0.4666204,0.21052631578947367,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,12.875,4.9375,0.79296875
sonicdrivein_1516,"we  are the, we�🎇  up  are  for  it best app# 099 coffee  bbq.! ",0,1,0.12371923,0.4666204,0.0,0.0,0.0,0.0,13.375,5.59375,0.7734375
sonicdrivein_866,"it’ s newary areop is� is  the bring your to your friends tooth with a new mocha.. the sonic sonic,",5,1,0.0410502,0.4666204,0.2,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,13.625,5.71875,0.79296875
sonicdrivein_1206,"the’ a.! we you long, ��� ",2,1,0.27101216,0.4666204,0.23884377019126307,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,11.25,3.34375,0.79296875
sonicdrivein_1672,we  point in we might re be to get thinking at start thinking this  treats.  thefrozen ice are hot york cream conesushes!  ice  for long 12! </@ time offer!  free included.   and ice cream slushes..  on are toppings are be,12,1,0.039525073,0.4666204,0.23669469351689096,0.0441388705859004,0.022650209905922578,1.9151388181520816e-308,12.125,4.21875,0.79296875
