train_loss,test_loss,save
4.146673387096774,4.125,V
4.125,4.125, 
4.086441532258065,3.972916666666667,V
3.8344254032258065,3.752083333333333,V
3.7447076612903225,3.7333333333333334,V
3.7290826612903225,3.720833333333333,V
3.7260584677419355,3.721875, 
3.7210181451612905,3.7197916666666666,V
3.71875,3.71875,V
3.7154737903225805,3.7135416666666665,V
3.712953629032258,3.7114583333333333,V
3.7142137096774195,3.7114583333333333, 
3.713961693548387,3.7114583333333333, 
3.7114415322580645,3.70625,V
3.7106854838709675,3.70625, 
3.709929435483871,3.707291666666667, 
3.709173387096774,3.70625, 
3.7086693548387095,3.707291666666667, 
3.709173387096774,3.709375, 
3.7084173387096775,3.705208333333333,V
3.709929435483871,3.7041666666666666, 
3.7076612903225805,3.707291666666667, 
3.709173387096774,3.70625, 
3.707913306451613,3.703125,V
3.710181451612903,3.7041666666666666, 
3.7086693548387095,3.7041666666666666, 
3.707913306451613,3.703125, 
3.7104334677419355,3.705208333333333, 
3.707157258064516,3.7020833333333334,V
3.7076612903225805,3.707291666666667, 
