image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
mcdonalds_switzerland_1940,"it's not just a dream, it is real.",2,1,0.93540925,0.5374782,0.1265281587839126,0,-9.554493
mcdonalds_switzerland_478,"cm food: delicious chinese sausage, pepper buns and a sweet dessert.",0,1,0.7570636,0.5374782,0.1732518821954727,0,-9.096824
mcdonalds_switzerland_631,i'm going to give you a chance in my real favorite city of rome.,0,1,0.9702583,0.5374782,0.7876465916633606,1,-3.6860614
mcdonalds_switzerland_716,"wait a minute, it seems like we are in for an upgrade.",0,1,0.9429779,0.5374782,0.2298961281776428,0,-8.660852
mcdonalds_switzerland_1888,"є the best club in france!, they're always there for you and your friends.",1,1,0.252328,0.5374782,0.1491746306419372,0,-8.825476
mcdonalds_switzerland_1962,"do you have any tips for this summer? the # film festival is so far from me, but i can still see it! and m’m?! maybe we could find a place to hang out on our way back home.",0,1,0.9157959,0.5374782,0.0377279035747051,0,-7.748895
mcdonalds_switzerland_736,you're ready to play! just press the button on your mic and start playing.,1,1,0.9707946,0.5374782,0.0111306589096784,0,-8.662172
mcdonalds_switzerland_646,i got a new app to help you find your way around Mumbai.,0,1,0.9800087,0.5374782,0.062878668308258,0,-8.624497
mcdonalds_switzerland_605,and then there's a reason why the u.,1,1,0.7703912,0.5374782,0.091260626912117,0,-8.63582
mcdonalds_switzerland_598,youre looking for a good time? then you should take the mickey out of your pocket and enjoy it with us.,4,1,0.9505333,0.5374782,0.2163291871547699,0,-8.345969
mcdonalds_switzerland_2014,we know that 90% of people are struggling with loneliness and isolation during the pandemic.,0,1,0.977974,0.5374782,0.2214599549770355,0,-0.0138881495
mcdonalds_switzerland_629,"we've got you covered! our new flagship stores in Paris, London and Milan are just a few clicks away.",1,1,0.9683801,0.5374782,0.0181292630732059,0,-7.831229
mcdonalds_switzerland_242,how do you see your favorite dish? check out our app to find the best restaurants in a nutshell.,1,1,0.9101457,0.5374782,0.053932137787342,0,-9.163161
mcdonalds_switzerland_453,look at the milk in this's legs! ♪♪ why do we have to eat so much? ♫ justin bieber ★️ 👍🏻 https://t.,1,1,0.91933036,0.5374782,0.2100274413824081,0,-0.002956902
mcdonalds_switzerland_769,"you can celebrate your birthday with a simple gesture: say ""goodbye to me and i will be there for you in the future.",1,1,0.9483001,0.5374782,0.8468173146247864,1,-9.01436
mcdonalds_switzerland_360,we know you’ re looking for something to watch.,1,1,0.97952455,0.5374782,0.4572931826114654,0,-7.7538395
mcdonalds_switzerland_725,.,0,1,0.74200356,0.5374782,0.8492249250411987,1,-8.057078
mcdonalds_switzerland_762,# 365 of the most famous lines in movies.,1,1,0.8246451,0.5374782,0.4402143359184265,0,-6.8466983
mcdonalds_switzerland_1942,you can’t wait for the cab? just click on this link and you will be redirected to a website where they offer free ride.,5,1,0.94883174,0.5374782,0.125268742442131,0,-7.7636523
mcdonalds_switzerland_672,"if you have a girlfriend, and it’ s your first date with her … or if they are going to be in the same room as you for an entire evening.",1,1,0.9460739,0.5374782,0.316483587026596,0,-6.8600283
mcdonalds_switzerland_608,♫ we are happy to celebrate the birth of a mcdonald's menu! ♪ and don t forget your own special taste.,2,1,0.92055136,0.5374782,0.2356474250555038,0,-9.434771
mcdonalds_switzerland_13,"when you meet someone who's the best in your area, but it’ s just not enough.",0,1,0.95637774,0.5374782,0.827206552028656,1,-9.052676
mcdonalds_switzerland_2065,"yea a, it was the best burger you ever had! for v.",0,1,0.6532177,0.5374782,0.0058189248666167,0,-9.203722
mcdonalds_switzerland_1904,"in this morning, you can 't know if your line is a simple order or something more complicated like ordering from the front of mcdonald.",1,1,0.50955987,0.5374782,0.3740272223949432,0,-8.828955
mcdonalds_switzerland_841,it's the best time of year to get in touch with your favorite brands.,1,1,0.9809825,0.5374782,0.885952353477478,1,-9.236181
mcdonalds_switzerland_203,"if you're feeling a little down, just try this.",0,1,0.9787139,0.5374782,0.209695965051651,0,-8.758847
mcdonalds_switzerland_1912,the # favorite mcdonald’ s of the year is this 🥤🥣🍕👌✈️.,3,1,0.8566402,0.5374782,0.1952596753835678,0,-8.743062
mcdonalds_switzerland_80,this app is not just for checking out what you're eating.,0,1,0.9643303,0.5374782,0.3948937654495239,0,-9.921309
mcdonalds_switzerland_1899,this is a delicious sandwich.,2,1,0.9757985,0.5374782,0.266668826341629,0,-6.370501
mcdonalds_switzerland_429,"this year's world heart health day, the mcdonald’ s global campaign is featuring a special theme to raise awareness of this disease.",0,1,0.9048242,0.5374782,0.0798406153917312,0,-9.186656
mcdonalds_switzerland_1919,we are so sorry you're not in this app.,1,1,0.9544696,0.5374782,0.2749334275722503,0,-9.394488
mcdonalds_switzerland_16,"we're going to need a grill for our new restaurant! this is the place where we get everything from ☮️☯🍔 and 🍤, so let s go out with it.",0,1,0.930815,0.5374782,0.5957354307174683,1,-9.722259
mcdonalds_switzerland_1612,you can get a full cycle of all the things you need to know about your mackinac peninsula.,0,1,0.97831434,0.5374782,0.1042448282241821,0,-0.00027080684
mcdonalds_switzerland_2052,"we're not talking about the place where you get your coffee, but we are thinking of a lot more.",0,1,0.97556233,0.5374782,0.0674894675612449,0,-8.968945
mcdonalds_switzerland_461,"you may have heard about this, but i just wanted to share a little of my life.",3,1,0.97149175,0.5374782,0.072416603565216,0,-9.068407
mcdonalds_switzerland_568,"it's not just the most delicious mcdonald ’ s, but also a really big kick in your pocket.",2,1,0.90648663,0.5374782,0.0548309311270713,0,-9.437374
mcdonalds_switzerland_31,"for you, the answer is : yes! but if your are in a similar situation as sam my partner or his sister would be happy to get rid of their car and buy one for them.",1,1,0.7246491,0.5374782,0.2579265534877777,0,-9.159758
mcdonalds_switzerland_584,"all of these guys are great, but i just can’t help wondering why you picked this one.",1,1,0.9768677,0.5374782,0.3576042652130127,0,-7.3539443
mcdonalds_switzerland_367,"in 2014, we had the best selection of gifts for our customers at all shopping malls in france.",4,1,0.9660224,0.5374782,0.0240484941750764,0,-9.727091
mcdonalds_switzerland_693,"do you know that a lot of cheese is called ""infallible?"" but the brand still claims it comes from real sheep? they don't even say where to find this milk.",3,1,0.93194664,0.5374782,0.0537849925458431,0,-4.7655187
mcdonalds_switzerland_566,show me your best burger from last night.,1,1,0.97192353,0.5374782,0.2081038057804107,0,-9.460546
mcdonalds_switzerland_655,"today, we're talking about a new game that you can play on your phone.",1,1,0.97793794,0.5374782,0.1106464713811874,0,-7.4502974
mcdonalds_switzerland_616,russia is now the best country in europe for your next trip.,1,1,0.8469172,0.5374782,0.0602490827441215,0,-9.021115
mcdonalds_switzerland_558,the mcdonald's you can order a whole meal at the airport.,2,1,0.8163527,0.5374782,0.4134950935840606,0,-0.0018917299
mcdonalds_switzerland_902,"i ’m proud to be able  #thanksgivenday, thank you for the great job of your team in making this day a bit more delicious! who is my favorite dish at thanksgiving? do tell us below.",2,1,0.78683335,0.5374782,0.0845006108283996,0,-0.0007890925
mcdonalds_switzerland_700,"a couple of months ago, i had a great idea to create an "" favorite milk brand” that would be the most popular among kids.",1,1,0.98101187,0.5374782,0.0636645555496215,0,-9.068692
mcdonalds_switzerland_1995,"what’ s your favorite restaurant? share it with the # mcdonaldssocialmedia! 🍔🥗🍦🐶😊 👩👨 🤝🎉📸 📷 🎤 🛍️
 😊🧘🏾🤣😂👀✈💰☀️🌮 🌲 🐱✨",1,1,0.89088863,0.5374782,0.0046421787701547,0,-7.9410644
mcdonalds_switzerland_409,"i like this one : you can eat a lot of chicken, but i don t want to get the problem.",4,1,0.8900466,0.5374782,0.2704436480998993,0,-4.687513
mcdonalds_switzerland_481,"you've got a great catch!, the joy of mcdonaldies has been born.",1,1,0.83623517,0.5374782,0.5213069319725037,1,-9.3636055
mcdonalds_switzerland_1985,"you know you're going to the red with something if and only then i said, why not try this out.",1,1,0.7164623,0.5374782,0.2651591598987579,0,-8.924851
mcdonalds_switzerland_402,"you know what's so great about this place? it just found your favorite product!
what do you think of our new restaurant service in montreal?? pic.",0,1,0.88493997,0.5374782,0.4079832136631012,0,-8.533432
