image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
mcdonalds_switzerland_409,i am hungry.,1,1,0.9774694,0.5089331,0.716543972492218,1,-9.145065
mcdonalds_switzerland_1988,i'm here to give you a little taste of the new season with my signature coffee.,3,1,0.95078385,0.5089331,0.5714017152786255,1,-8.763878
mcdonalds_switzerland_1985,"always remember that in the middle of a meal, you 'll see me waving my arm around and shouting: if it was an apple or mango.",0,1,0.90492404,0.5089331,0.3519597947597503,0,-8.746596
mcdonalds_switzerland_242,"in a few seconds, check out our new ad! to the people who helped us create it: 👏👍🏻 🇺🇲 🇦🇷 🇸 # friedrichgut 🥗 pic.",0,1,0.8990315,0.5089331,0.0992017537355423,0,-8.642442
mcdonalds_switzerland_248,`` the time you are not paying attention to your phone and have no idea what's going on.,0,1,0.6651062,0.5089331,0.4506196677684784,0,-9.757965
mcdonalds_switzerland_725,"a good, beautiful haircut with mcdonald s fries! we are here to help you get ready for your next meal.",0,1,0.96551526,0.5089331,0.0596819594502449,0,-8.944741
mcdonalds_switzerland_358,you can enjoy this experience with our delicious ice cream.,3,1,0.9495124,0.5089331,0.0600555017590522,0,-9.154463
mcdonalds_switzerland_16,"la, if you love the fried chicken with a spicy kick and have your own unique flavor combination.",0,1,0.74666023,0.5089331,0.9160543084144592,1,-9.463534
mcdonalds_switzerland_402,"when you're done with the first round, take a look at what’s left.",1,1,0.9785001,0.5089331,0.524766743183136,1,-7.86428
mcdonalds_switzerland_13,"'s your lucky day? '' means that you’ve got a great idea for an app or game, and the team will try to make it happen.",1,1,0.94478947,0.5089331,0.4030363261699676,0,-8.496984
mcdonalds_switzerland_1919,we have some good news for you.,0,1,0.97409296,0.5089331,0.2068252265453338,0,-8.913291
mcdonalds_switzerland_1904,"in the m i of 2019, you may have noticed that there is a lot in this channel.",0,1,0.8627012,0.5089331,0.6434035301208496,1,-0.002306898
mcdonalds_switzerland_841,what's your name? this is the end of instagram.,1,1,0.9679548,0.5089331,0.7598533630371094,1,-6.224526
mcdonalds_switzerland_31,we are going to do something different this year.,2,1,0.9796342,0.5089331,0.770058274269104,1,-9.296778
mcdonalds_switzerland_558,why are you still waiting for the mcdonald's theme? send your message in italian and we will make it cheesy.,3,1,0.9663332,0.5089331,0.1330702304840088,0,-0.00087354163
mcdonalds_switzerland_605,this is a good meme! 🥰 this emoji means: « i love you so much.,0,1,0.91686934,0.5089331,0.0136508448049426,0,-0.31918728
mcdonalds_switzerland_568,"when you see this, it's because of the high price of your mcdonald& amp; company food.",2,1,0.86540556,0.5089331,0.184600368142128,0,-9.498775
mcdonalds_switzerland_360,what's the app for? check it out! this is mcdonald’ s now in italian.,0,1,0.8048787,0.5089331,0.0640572533011436,0,-7.735518
mcdonalds_switzerland_1942,you are not the only one who can tell you how much your #tajife has done for this beautiful city of malta.,2,1,0.89702725,0.5089331,0.2787850201129913,0,-0.37007442
mcdonalds_switzerland_629,"well, it's not the end of this day.",1,1,0.9657877,0.5089331,0.5242435336112976,1,-7.8771915
mcdonalds_switzerland_2065,"so you’ ve got the whole list of “ i eat this for my lunch? or don't u, and then it looks like me in a t-shirt.",2,1,0.2919019,0.5089331,0.0131801534444093,0,-6.726966
mcdonalds_switzerland_1940,the story of the indian man who went to live with his mother after 30 years is still a must-see.,2,1,0.97071767,0.5089331,0.0320067778229713,0,-1.0098176
mcdonalds_switzerland_693,it’ s not a joke.,1,1,0.96689814,0.5089331,0.4790405929088592,0,-8.22278
mcdonalds_switzerland_2014,"for example, if you’ re watching a movie with your partner and it starts to become “really good” then the next time they eat together at home is also likely very enjoyable.",0,1,0.90850097,0.5089331,0.0519507192075252,0,-4.1547675
mcdonalds_switzerland_608,"i'm not the only one who eats food, but i also love it.",1,1,0.9747131,0.5089331,0.7961169481277466,1,-9.5464735
mcdonalds_switzerland_762,this is what the new apple menu looks like.,2,1,0.9809982,0.5089331,0.5010104775428772,1,-8.646339
mcdonalds_switzerland_1912,"it's a funny way to start the day, but it s not like we have some of that food.",2,1,0.9605261,0.5089331,0.0463412851095199,0,-8.949413
mcdonalds_switzerland_1962,what’ s the most romantic thing you can do in mcdonald ‘s? just use your app to make love.,2,1,0.9765584,0.5089331,0.1029696613550186,0,-8.626049
mcdonalds_switzerland_631,"a mcdonald’ s what you see in the window, and they don't have time to make a reservation.",1,1,0.8324929,0.5089331,0.6057761907577515,1,-0.026091883
mcdonalds_switzerland_1888,the second and third teams have signed their m.,0,1,0.7610662,0.5089331,0.1249753907322883,0,-8.336837
mcdonalds_switzerland_461,this is my favourite mcdonald's.,2,1,0.9722515,0.5089331,0.1552141159772873,0,-9.543935
mcdonalds_switzerland_586,"my mom told me about the big one, and i knew it was coming.",0,1,0.97538155,0.5089331,0.464229941368103,0,-9.445506
mcdonalds_switzerland_646,"30 seconds after the first word, it's all over! have you ever tried to use your phone for something else? check out this cool video of a burger from swedish restaurant yoma.",1,1,0.96711284,0.5089331,0.0043559209443628,0,-0.0012244831
