image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_594,our food delivery is on it's up.,0,1,0.11328874,0.48717445,0.0732512846589088,0,-9.528476
sonicdrivein_1765,"w /t mom: i love you so much, but it’ s just not gonna happen.",0,1,0.9650244,0.48717445,0.4303830564022064,0,-8.032567
sonicdrivein_1666,you can eat this! we’ ll give you the inside scoop on how it works.,2,1,0.9754317,0.48717445,0.0496272891759872,0,-9.261475
sonicdrivein_1778,and i just made a little change to my plan.,2,1,0.94155574,0.48717445,0.3514158725738525,0,-9.093876
sonicdrivein_316,there’ s a bunch of ‘ n/m but i love them.,0,1,0.87579006,0.48717445,0.8356877565383911,1,-3.9515395
sonicdrivein_1737,"imagine a robot that can speak to you in the office, '' just kidding! we don't have one yet.",2,1,0.906452,0.48717445,0.2159429937601089,0,-7.0308127
sonicdrivein_344,i love you too.,0,1,0.9498798,0.48717445,0.7341909408569336,1,-9.135301
sonicdrivein_1755,this is the best and most creative recipe i've ever seen for ice cream sundaes.,2,1,0.9655848,0.48717445,0.5894359946250916,1,-9.193328
sonicdrivein_952,the.,0,1,0.4811517,0.48717445,0.7669950723648071,1,-7.8659725
sonicdrivein_80,the most addictive cat meme of all time.,1,1,0.95806366,0.48717445,0.6595419049263,1,-0.0017442979
sonicdrivein_1254,"i'm not here to get you there, i just want a look at your feet.",2,1,0.96521765,0.48717445,0.4409847557544708,0,-8.929072
sonicdrivein_1197,it’ s the best part of this weekend! </s>️ 👆 🤣🎉🧡🥤🍦🤩#overlambungrubfest👏🔥 pic.,0,1,0.89894444,0.48717445,0.0847919434309005,0,-8.725534
sonicdrivein_1459,we're not a to make it.,0,1,0.08749252,0.48717445,0.2586612999439239,0,-8.61951
sonicdrivein_486,i love when you know what to do before a customer gets upset.,2,1,0.9771061,0.48717445,0.5337814092636108,1,-9.927964
sonicdrivein_1102,"i know this one, too.",0,1,0.9735128,0.48717445,0.730378270149231,1,-8.904905
sonicdrivein_1367,"it's not just a song, it’ s the whole reason we love memeing.",3,1,0.5748108,0.48717445,0.1930667161941528,0,-6.0061073
sonicdrivein_877,we’ re not having a summer sale today.,0,1,0.9732293,0.48717445,0.3713561296463012,0,-8.630968
sonicdrivein_926,"you know, we don't have to make it this way.",0,1,0.9776718,0.48717445,0.6384963393211365,1,-8.824259
sonicdrivein_2095,the the one who's got you all done.,3,1,0.89706755,0.48717445,0.6497966051101685,1,-9.358175
sonicdrivein_1221,bill gates'holiday is coming up in a week! get ready for some extra booze and food.,7,1,0.9566232,0.48717445,0.0042056171223521,0,-7.1875353
sonicdrivein_414,"and it’ s a surprise, but the # mtv4live will be here for you.",0,1,0.93865,0.48717445,0.5709108114242554,1,-8.838268
sonicdrivein_543,"it’ s like, it sounds so simple.",0,1,0.34658635,0.48717445,0.7412935495376587,1,-8.701816
sonicdrivein_1471,"if you want a really good price, but only have 15 min to make it in the store and i’ ll give ya that discount! for just $ 2.",4,1,0.6595098,0.48717445,0.0552626885473728,0,-8.638659
sonicdrivein_1623,i just made my first ever taco on the house.,1,1,0.92198837,0.48717445,0.1675112098455429,0,-9.290597
sonicdrivein_491,what a i'm thinking about! the best one ever.,0,1,0.49192503,0.48717445,0.4004559218883514,0,-9.404402
sonicdrivein_478,"in the mood for a post about mexican cuisine? </s> just to be honest, i love tacos more than anything in this world.",0,1,0.97741127,0.48717445,0.0598744451999664,0,-8.787813
sonicdrivein_196,"we have a, you can use this to make the most awesome pumpkin soup ever! 🍛 it’ s for your kiddos too so get ready 👀👈🤩 </s>
i'm sure we all need more of these with me? 😀 i just got my butt in bed 😂😂 😭😬🍔🥗🎉",2,1,0.74915475,0.48717445,0.8068092465400696,1,-0.0006501945
sonicdrivein_655,what is the biggest christmas gift you can give your child? it’ s a.,2,1,0.95787,0.48717445,0.7921858429908752,1,-7.1819596
sonicdrivein_1138,it’ s the only thing i can do is.,1,1,0.2536722,0.48717445,0.3552291989326477,0,-8.750206
sonicdrivein_339,"the perfect combination of ; your favorite flavor, the ultimate music video and a post that makes you think twice about life.",4,1,0.6884176,0.48717445,0.2798854112625122,0,-7.9802704
sonicdrivein_1084,and i'm just about to make my second round of our mic.,1,1,0.77619165,0.48717445,0.5605003237724304,1,-8.81251
sonicdrivein_2189,"you know what we do? </s> if you’re not sure, just say something like this:“ u want to go for the taco bell! it has no cheese on them.",1,1,0.9176248,0.48717445,0.0876941606402397,0,-4.6009054
sonicdrivein_89,"yes, yes.",0,1,0.85455173,0.48717445,0.9892269372940063,1,-9.164985
sonicdrivein_1854,"if u’ re looking for a new app, you should check out our favorite game.",3,1,0.96983385,0.48717445,0.5342403054237366,1,-7.4524407
sonicdrivein_2181,the band is playing at this night and we are so excited to see you all! </s> 🦖🐶😊👨🏽💕📸️🧠🍲🥇🎤🌿#freestylefriday@teamjake pic.,2,1,0.9313507,0.48717445,0.026308074593544,0,-8.212438
sonicdrivein_470,the milk and cheese is the best.,2,1,0.8890158,0.48717445,0.2427249103784561,0,-7.309462
sonicdrivein_2078,what is your take on the last game? what are you going to do today.,4,1,0.9749553,0.48717445,0.5537384152412415,1,-9.047658
sonicdrivein_842,what’ s your idea of a burger? you know what i do.,2,1,0.97750103,0.48717445,0.2338733375072479,0,-7.606301
sonicdrivein_789,"when we are in the backyard and this is our, then i think it’ s best to go home.",1,1,0.9036677,0.48717445,0.1467098295688629,0,-9.507576
sonicdrivein_556,"it's a holiday for all dogs, and we have some great deals on the best products of our year.",5,1,0.9288179,0.48717445,0.0509994886815547,0,-7.759234
sonicdrivein_780,"when your friend calls you to order a'black and white margarita, but the cashier says it’s just for us.",0,1,0.7702939,0.48717445,0.4783236682415008,0,-5.818762
sonicdrivein_135,a nd so it looks like this! 🍪🍟.,0,1,0.8882009,0.48717445,0.4457375705242157,0,-8.168441
