image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
sonicdrivein_1065,when you see a dog in the freezer.,0,1,0.9667594,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1634,the next thing you think about when your mom is cooking dinner for the first time in a while.,4,1,0.9742465,0.43855527,0.15789473684210523,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1035,"a friend of mine just told me that if you don’ t like a guy on snapchat, he won’t be your bestie.",1,1,0.9791931,0.43855527,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1668,"you can get a tan on your lips, but you're not gonna be able to do it.",2,1,0.96759117,0.43855527,0.11764705882352941,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1170,"yes, yes.",0,1,0.85455173,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_845,an hour of your life.,0,1,0.9470307,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_886,"from the moment i saw this video, it was like "" you know what’ s going on in that song? '' well…@ zach and shawn are right! just a few more years of music.",6,1,0.90640724,0.43855527,0.17647058823529413,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_2019,we're going to get a taste of the best mexican food in town! can you hear me?# @ nachoesalamo pic.,1,1,0.7623965,0.43855527,0.0430353988212529,1.9151388181520816e-308,1.9151388181520816e-308,1.9151388181520816e-308
sonicdrivein_1040,"i love to see you, but it’ s not that i can say.",0,1,0.968653,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_2112,"it’ s like, “ i don' t know what to do with this ice cream.",1,1,0.77117395,0.43855527,0.041805939018203744,1.395319530596309e-308,1.395319530596309e-308,1.395319530596309e-308
sonicdrivein_1918,do you have a dog? ''# how do i know that your little one is coming to the concert tonight! get ready for some wild ride with our son ronny and his friends at dunkin’ donuts.,4,1,0.9662343,0.43855527,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1543,a few things we’ re going to do this weekend: 1.,1,1,0.97699696,0.43855527,0.03662639286628481,8.964607222800593e-309,8.964607222800593e-309,8.964607222800593e-309
sonicdrivein_1907,what do you think about this? the sonic screams that make us feel like we’ re running away from our own food.,1,1,0.9674888,0.43855527,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_2212,"please, please.",0,1,0.9103506,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_2183,"why is it called '' fish and chips?
# the single most disgusting sandwich in history.",1,1,0.8452966,0.43855527,0.05871331642584224,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308
sonicdrivein_1475,what’ s your # iphone? we have the most beautiful one in town.,2,1,0.90118426,0.43855527,0.028322184715892946,4.09623193376458e-309,4.09623193376458e-309,4.09623193376458e-309
sonicdrivein_1860,"in the 30 days of november, we’ ll be featuring some classic kids tv shows and movies that you can watch with your family.",3,1,0.9685516,0.43855527,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1254,i love you so much.,0,1,0.9655016,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1382,the new year is here! get your birthday specials on time.,1,1,0.9506742,0.43855527,0.025460614620149886,6.231692281410567e-309,6.231692281410567e-309,6.231692281410567e-309
sonicdrivein_1199,this was the best moment of my life.,1,1,0.97834754,0.43855527,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308
sonicdrivein_1120,"it's like a bad idea, but it was fun.",0,1,0.95844656,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1213,"what are you thinking of this? ''@ tony_kane, i love your ice cream! and now we need to buy some for our party.",1,1,0.89824474,0.43855527,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_234,"i'm not gonna make you believe that i have a hard time getting my money out of the box but if u want to get it for free, just ask.",2,1,0.9678763,0.43855527,0.06666666666666667,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1000,i love you too much to eat this food.,2,1,0.9672665,0.43855527,0.15922918012750872,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308
sonicdrivein_1729,we're going to keep this out for a while.,1,1,0.9787541,0.43855527,0.029288570901747406,5.86523101198632e-309,5.86523101198632e-309,5.86523101198632e-309
sonicdrivein_708,"a product that will make you feel like a dog, but won’ t actually have one in your hands if it doesn' t smell good enough to wash out of the jar.",3,1,0.9669115,0.43855527,0.09374999999999999,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_830,it's the best thing to do when you have a lot of money and no one in your life.,6,1,0.9695133,0.43855527,0.010877046208862253,7.66403987275304e-310,7.66403987275304e-310,7.66403987275304e-310
sonicdrivein_633,i'm going to be your best friend for the next 10 years.,2,1,0.9711689,0.43855527,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_750,the latest version of the sonic hedgehog with a new app that lets you play it in your mouth# sonichedgehogapp@ pic.,4,1,0.9327525,0.43855527,0.08460857375655613,1.317822279699077e-308,1.317822279699077e-308,1.317822279699077e-308
sonicdrivein_1424,it's not a bad idea to have an app for your dog.,0,1,0.9721757,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_2193,it’ s a little bit like this.,0,1,0.97047645,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_763,"you know, we’ re not gonna be able to do it.",0,1,0.9703677,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1855,the best of all time is coming up.,0,1,0.95941746,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_865,"the # one-year anniversary of the first "" let's eat it together."" and we all know what that means.",3,1,0.8953215,0.43855527,0.0531040371240759,1.122523845466815e-308,1.122523845466815e-308,1.122523845466815e-308
sonicdrivein_413,"in the past, we’ ve been told to be “ loud and clear.",0,1,0.9655605,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_882,"the "" red door is on the way to my office, and i know it.",0,1,0.82967037,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1257,"it’ s like, “ i love you.",0,1,0.8658512,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1082,"when you see a toothy monster at the dentist’ s office, it can be scary.",1,1,0.97812873,0.43855527,0.041805939018203744,1.395319530596309e-308,1.395319530596309e-308,1.395319530596309e-308
sonicdrivein_1236,"we have a new episode coming up soon, so stay tuned for more of our favorite moments from the show.",2,1,0.97154766,0.43855527,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_769,"for # dayone, check out our new favorite frozen drink combo: a snow cone with your choice of ice cream and whipped topping.",2,1,0.9157145,0.43855527,0.08695652173913045,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_2096,"you know, i just want to scream and say `` no! we are going out for a drive-in movie night.",2,1,0.97673243,0.43855527,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_566,"you can buy the, in a day!# drinkstore... you know what i mean?🥤 pic.",0,1,0.59907484,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_850,we're not the only one who thinks this is a good idea.,1,1,0.98063904,0.43855527,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_2089,"the most delicious of all times is the taco bell sonic!# @ brandtaco, this week in our menu.",1,1,0.278795,0.43855527,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_408,when my mom sent me to the app store for a song i made with friends at school.,2,1,0.9661433,0.43855527,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_973,"it's not just the first episode of my new show, it’ s also your last.",0,1,0.96594185,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1577,we’ re going to get our voices back on the show.,2,1,0.97385365,0.43855527,0.06688717112208042,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309
sonicdrivein_849,the most important thing to do before the end of summer is get your kids some's and then.,3,1,0.754687,0.43855527,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1888,i love my dogs! what are your favorite breakfast snack? ''# dogfoodporn i am looking for some of those tasty treats.,0,1,0.95393157,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1411,the only way to get your own dog is by taking a bite out of it.,2,1,0.9770408,0.43855527,0.09145195361833024,1.627898810444522e-308,1.627898810444522e-308,1.627898810444522e-308
sonicdrivein_718,this is a new channel on tiktok.,0,1,0.9450597,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_837,and then i got this.,0,1,0.9632881,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_846,and the best part is that it’ s only $1.,2,1,0.9346828,0.43855527,0.029913723844527014,3.32801224685312e-309,3.32801224685312e-309,3.32801224685312e-309
sonicdrivein_670,it was the best thing i’ ve ever had to do with my son.,0,1,0.9701825,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1760,you can also get a $5.,0,1,0.89068115,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_691,you know what we love about these guys? they’ re not afraid to be silly.,1,1,0.979368,0.43855527,0.06666666666666667,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_2014,"hello, everyone.",0,1,0.93488884,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1307,and we have a few more to look forward.,1,1,0.9412831,0.43855527,0.051047313781769625,1.022256390985498e-308,1.022256390985498e-308,1.022256390985498e-308
sonicdrivein_1958,you know what i love about this movie? it's a book.,1,1,0.97963804,0.43855527,0.033443585561040205,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309
sonicdrivein_1531,"when the voice says, "" this is what we call a'blue whale.",1,1,0.9094671,0.43855527,0.042784759919382666,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308
sonicdrivein_1670,"it’ s like, “ i love you so much.",1,1,0.8510761,0.43855527,0.029288570901747406,5.86523101198632e-309,5.86523101198632e-309,5.86523101198632e-309
sonicdrivein_1201,it's not just a sandwich.,0,1,0.9725825,0.43855527,0.0,0.0,0.0,0.0
sonicdrivein_1705,the only thing i want to do is eat more ice cream.,1,1,0.98239386,0.43855527,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1959,this is the # mtvconcord.,1,1,0.92337,0.43855527,0.08986579282344431,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309
sonicdrivein_1728,it’ s not just about the taste.,1,1,0.975003,0.43855527,0.06062469223956427,9.44260925176118e-309,9.44260925176118e-309,9.44260925176118e-309
