bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,39244,56,6.7546827217125385,0.7058135830784915,5.09375,0.829296875,V
0.05,39244,56,5.042877166156982,0.7418267392966349,4.6875,0.841015625,V
0.05,39244,56,4.6841233435270135,0.7540245126146793,4.640625,0.826171875,V
0.05,39244,56,4.52118374108053,0.7604544947757387,4.640625,0.8359375, 
0.05,39244,56,4.4218988914373085,0.7633843813710491,4.546875,0.840625,V
0.05,39244,56,4.350001592762487,0.7658260862640176,4.515625,0.839453125,V
0.05,39244,56,4.297384683995922,0.7674264143730885,4.734375,0.83203125, 
0.05,39244,56,4.2554313200815495,0.768802162971457,4.71875,0.83359375, 
0.05,39244,56,4.219649910805301,0.7699851873088662,4.71875,0.823828125, 
0.05,39244,56,4.191816386340469,0.7709563742354726,4.859375,0.819921875, 
0.05,39244,56,4.167686034658511,0.7719789277522915,4.65625,0.821484375, 
0.05,39244,56,4.145546636085627,0.7730110378440369,4.6875,0.8187500000000001, 
0.05,39244,56,4.12555746687054,0.7742697183995926,4.75,0.826953125, 
0.05,39244,56,4.108315812945974,0.7750700815494416,4.9375,0.837109375, 
0.05,39244,56,4.09192628695209,0.7755630415392458,4.703125,0.859765625, 
0.05,39244,56,4.078236493374108,0.7759019017584101,4.6875,0.833203125, 
0.05,39244,56,4.064642265545362,0.7765242737003047,4.75,0.86015625, 
0.05,39244,56,4.0515099388379205,0.7767468622578998,4.890625,0.8484375, 
0.05,39244,56,4.0407906472986745,0.7771506275484197,4.9375,0.84296875, 
0.05,39244,56,4.029402395514781,0.7772776503567776,4.9375,0.834375, 
0.05,39244,56,4.020347540774719,0.7778490538990818,4.84375,0.8359375, 
0.05,39244,56,4.010098114169215,0.7781620317278283,4.71875,0.8609375, 
