image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_1854,why is this a big #2 in our season? i’m not sure about you but it looks like the day after thanksgiving.,2,1,0.76863337,0.48293343,0.5755481719970703,1,-8.82548
sonicdrivein_1778,we have a 't drink it.,1,1,0.22251421,0.48293343,0.2386409193277359,0,-8.359651
sonicdrivein_1221,i’ m going to go out for a run.,3,1,0.9827727,0.48293343,0.4625191390514374,0,-8.577999
sonicdrivein_2052,"when i got home from work, my cat was still asleep.",0,1,0.97623026,0.48293343,0.764258861541748,1,-4.528305
sonicdrivein_532,"in the world of dogs, there's no one that knows what they can do with a chicken nugget.",3,1,0.9705648,0.48293343,0.1407945454120636,0,-9.300918
sonicdrivein_1367,i was so surprised when i saw this.,0,1,0.96817636,0.48293343,0.4611123204231262,0,-7.412818
sonicdrivein_655,the first thing i did was to buy a 35-ounce bag of ramen.,1,1,0.9835278,0.48293343,0.8439158797264099,1,-7.9129333
sonicdrivein_135,"it’ s not a, it is just gonna be for dinner.",1,1,0.5843188,0.48293343,0.694423496723175,1,-8.899644
sonicdrivein_491,"if you have a little bit of fear in your heart, i'm going to be with u.",0,1,0.9583826,0.48293343,0.5978056788444519,1,-8.385005
sonicdrivein_316,"a guy in a bar with no car, and he’ s got to take the fucking drive.",1,1,0.9424318,0.48293343,0.5438423156738281,1,-8.905498
sonicdrivein_1254,the last thing i remember about this morning was the 30-second video that got me through my first day at work.,1,1,0.97605604,0.48293343,0.2518724501132965,0,-8.591075
sonicdrivein_1996,we all know what it feels like to be the last person in a restaurant.,1,1,0.9822375,0.48293343,0.6525044441223145,1,-9.028302
sonicdrivein_2078,"if you’ re not going to be able to eat your dinner, i'm here for a snack.",2,1,0.97603273,0.48293343,0.5441714525222778,1,-8.67376
sonicdrivein_1623,"so i'm gonna try and eat this in the morning, but it was just too big for me to take a bite out of.",1,1,0.97230905,0.48293343,0.2448654621839523,0,-9.311362
sonicdrivein_2185,the last thing i wanted to do was take a nap in the middle of this movie.,3,1,0.98046905,0.48293343,0.6996890902519226,1,-7.9464483
sonicdrivein_594,"please don’ t make it a, but i am not.",0,1,0.80303913,0.48293343,0.3442154228687286,0,-8.289408
sonicdrivein_478,a new vegan ice cream flavor! # foodforthought i like it so much.,0,1,0.95405114,0.48293343,0.0591571033000946,0,-0.0831043
sonicdrivein_2189,we're not going to be the first one in here.,0,1,0.97243553,0.48293343,0.6313181519508362,1,-8.778307
sonicdrivein_842,we ’ re not here to eat a burger.,1,1,0.97694504,0.48293343,0.3419094085693359,0,-8.487877
sonicdrivein_556,i'm not a dr.,0,1,0.95667243,0.48293343,0.1953645795583725,0,-7.9450336
sonicdrivein_1102,and i'm not even talking about the sugar-free version.,2,1,0.9462443,0.48293343,0.8413134217262268,1,-9.699947
sonicdrivein_2095,i'm not a vegan.,0,1,0.9791511,0.48293343,0.7139467000961304,1,-8.599313
sonicdrivein_791,do n’ t forget that this is the first time we ‘ve had a mic on our car.,0,1,0.9596275,0.48293343,0.3785137832164764,0,-0.0020462782
sonicdrivein_339,this is the best ice cream i’ve ever had.,2,1,0.9762921,0.48293343,0.6935128569602966,1,-0.8731716
sonicdrivein_1566,"what you’ re thinking when your dog is barking at a squirrel? it's like, oh my god i ca n get the food.",1,1,0.89648736,0.48293343,0.4545051157474518,0,-7.101295
sonicdrivein_2181,i'm not sure if this is the most i like it but we do n’t have a little kid in our house.,1,1,0.9256232,0.48293343,0.2380876243114471,0,-4.6650624
sonicdrivein_1755,"it's a new year, and it is time to get your mouth on the right track.",4,1,0.9743916,0.48293343,0.5827851891517639,1,-9.659942
sonicdrivein_344,it's the first time i have seen this post on youtube.,1,1,0.9776644,0.48293343,0.8888983726501465,1,-8.790171
sonicdrivein_196,when you’ re not sure if your friends are going to get the party or what they're actually planning on doing.,1,1,0.96842825,0.48293343,0.9619133472442628,1,-9.647182
sonicdrivein_486,"i just got home from the mall and my mom said, `` i m going to get you a new shirt!& gt; keep it clean.",3,1,0.9333151,0.48293343,0.1859075725078582,0,-9.318151
sonicdrivein_614,"when the restaurant opens up for lunch, they have a huge selection of frozen pizza.",2,1,0.9840837,0.48293343,0.5303367972373962,1,-8.301254
sonicdrivein_1729,the best way to get your feet wet in the summer is by putting a few cans of soda pop into an ice bucket.,4,1,0.98203063,0.48293343,0.5870183110237122,1,-9.481253
sonicdrivein_1459,"you know, i'm not sure if this is the best way to get a good cup of coffee.",2,1,0.97972465,0.48293343,0.2408686727285385,0,-9.636071
