train_loss,test_loss,save
8.3395,7.790322580645161,V
7.8,7.64616935483871,V
7.69725,7.587701612903226,V
7.641,7.559475806451613,V
7.599,7.537298387096774,V
7.575,7.512096774193548,V
7.553,7.505040322580645,V
7.54225,7.485887096774194,V
7.52625,7.476814516129032,V
7.5145,7.45866935483871,V
7.5035,7.455645161290323,V
7.48925,7.4375,V
7.484,7.430443548387097,V
7.47925,7.431451612903226, 
7.46875,7.429435483870968,V
7.4675,7.426411290322581,V
7.4625,7.422379032258065,V
7.455,7.415322580645161,V
7.45525,7.411290322580645, 
7.44675,7.411290322580645,V
7.44475,7.414314516129032, 
7.439,7.407258064516129,V
7.44175,7.399193548387097, 
7.439,7.402217741935484, 
7.434,7.399193548387097,V
7.43075,7.404233870967742, 
7.4285,7.389112903225806,V
