train_loss,test_loss,save
8.93515625,7.978125,V
8.098046875,8.0671875, 
7.898828125,8.809375, 
7.796875,8.590625, 
7.7125,7.9421875,V
7.6796875,7.840625,V
7.644921875,7.7484375,V
7.626953125,7.7015625,V
7.606640625,7.6875,V
7.593359375,7.6828125,V
7.58359375,7.64375,V
7.571484375,7.6234375,V
7.566015625,7.6125,V
7.55859375,7.6125, 
7.555078125,7.5984375,V
7.5453125,7.590625,V
7.54375,7.5859375,V
7.541796875,7.5921875, 
7.539453125,7.5828125,V
7.53515625,7.5765625,V
7.53359375,7.575,V
7.528125,7.571875,V
7.52578125,7.5734375, 
7.525390625,7.55625,V
7.525,7.559375, 
7.521875,7.559375, 
7.51484375,7.5515625,V
7.518359375,7.5453125, 
7.5140625,7.55,V
7.51484375,7.5484375, 
7.512890625,7.5515625, 
7.5078125,7.54375,V
7.506640625,7.5421875,V
7.509375,7.5453125, 
7.503125,7.5375,V
7.5046875,7.5375, 
7.5046875,7.534375, 
7.50625,7.5390625, 
7.499609375,7.5453125, 
7.501953125,7.5390625, 
7.50234375,7.5421875, 
7.496484375,7.5375, 
7.495703125,7.5265625,V
7.49921875,7.53125, 
7.4953125,7.525,V
