bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,179200,63000,3.7532306839109326,0.23593967994865922,4.026372767857143,0.034771825396825426,V
0.05,179200,63000,3.3995113427088564,0.19236721496735304,3.982749255952381,0.027656250000000028,V
0.05,179200,63000,3.332910859283442,0.19398621923656514,3.9862388392857144,0.02739732142857136, 
0.05,179200,63000,3.2924514481834923,0.19789948867124232,3.979813988095238,0.0251865079365079,V
0.05,179200,63000,3.263116315084547,0.19894098094201665,3.976015625,0.029100694444444446,V
0.05,179200,63000,3.238941120458731,0.19880094104023627,3.9702715773809523,0.0293506944444445,V
0.05,179200,63000,3.220658327055081,0.2000505748088634,3.9697098214285713,0.03191840277777778,V
0.05,179200,63000,3.203656035493052,0.19928619761147368,3.965111607142857,0.03348611111111123,V
0.05,179200,63000,3.189562667420057,0.19956008636084505,3.964996279761905,0.03384375000000004,V
0.05,179200,63000,3.1767040222668674,0.2002683952787552,3.9517261904761907,0.03352554563492071,V
0.05,179200,63000,3.165549660974385,0.19970291659690834,3.9618712797619047,0.03202058531746038, 
0.05,179200,63000,3.15469744056588,0.20024921173056504,3.9652083333333334,0.03403745039682534, 
