image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
sonicdrivein_1077,an audio clip that makes you think it’ s a ghost.,2,1,0.9398577,0.4512945,0.0732527857325696,0.0402890321529133,8.964607222800593e-309,8.964607222800593e-309,-0.0016408802,0.5984912514686584,0
sonicdrivein_529,@ #35962847 is the new thing to get in your hands.,0,1,0.64544535,0.4512945,0.0,0.0,0.0,0.0,-8.476688,0.7340887188911438,1
sonicdrivein_558,1.,0,1,0.8619599,0.4512945,0.0,0.0,0.0,0.0,-8.878048,0.9268528819084167,1
sonicdrivein_1452,"what is the name of that ice cream truck?# somethingsonic
i’m not gonna tell you.",1,1,0.90524906,0.4512945,0.0477687540382526,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,-8.865425,0.2029100954532623,0
sonicdrivein_1566,this is the most important thing you can do to make sure your child stays safe and healthy during this pandemic.,1,1,0.96832764,0.4512945,0.0476190476190476,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.673834,0.3512462377548218,0
sonicdrivein_2189,what do you think? we’ re here to make sure everyone can enjoy the event.,1,1,0.9818671,0.4512945,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.133609,0.19053316116333,0
sonicdrivein_1809,we’ re gonna get a little bit of an inspiration.,2,1,0.9799938,0.4512945,0.0029991153640955,3.33662659764824e-310,3.33662659764824e-310,3.33662659764824e-310,-8.98482,0.85983806848526,1
sonicdrivein_1376,i'm so excited to be here today.,0,1,0.9783508,0.4512945,0.0,0.0,0.0,0.0,-9.0513525,0.8337417840957642,1
sonicdrivein_532,you know what the best part of a day is? when you can 't find your dog.,2,1,0.97313833,0.4512945,0.0779388394581089,1.474067231045377e-308,1.474067231045377e-308,1.474067231045377e-308,-9.445975,0.3003484904766083,0
sonicdrivein_1090,the best way to tell if a guy is into you’ s life or not? ask him how many times he has texted me in the last 24 hours.,2,1,0.9716348,0.4512945,0.0689655172413793,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.186901,0.0303185414522886,0
sonicdrivein_1367,"i'm not sure if i like it or the other, but this one has a soul.",2,1,0.95343703,0.4512945,0.1103121128230744,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,-0.018363114,0.4946762323379516,0
sonicdrivein_1755,the first one is the sonic bomb.,2,1,0.813957,0.4512945,0.0290575406583505,2.262931093899267e-309,2.262931093899267e-309,2.262931093899267e-309,-8.944911,0.6456010341644287,0
sonicdrivein_311,"it's like, i know what you mean.",0,1,0.9004508,0.4512945,0.0,0.0,0.0,0.0,-8.464784,0.6987025737762451,1
sonicdrivein_952,"the new ice cream flavor is called the "" sonic spray” by your to.",3,1,0.8125362,0.4512945,0.0135271972883632,2.106930914564517e-309,2.106930914564517e-309,2.106930914564517e-309,-7.3141885,0.4802803993225097,0
sonicdrivein_786,the moment i realized it was just me.,1,1,0.91815144,0.4512945,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.472847,0.8663614392280579,1
sonicdrivein_163,i’ m going to be your new favourite restaurant.,0,1,0.97164166,0.4512945,0.0,0.0,0.0,0.0,-8.470457,0.8034927248954773,1
sonicdrivein_283,a restaurant with 30-second delivery time.,1,1,0.70196277,0.4512945,0.1666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.311966,0.0833541974425315,0
sonicdrivein_830,we all know that the strawberry ice cream is a thing.,3,1,0.95314056,0.4512945,0.0003918084327508,3.1966099046074e-311,3.1966099046074e-311,3.1966099046074e-311,-9.555754,0.5678799748420715,0
