image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
mcdonalds_switzerland_50,"theour, i  t know know to phone to but's just in match! ",0,1,0.031856816,0.46365944,0.0,0.0,0.0,0.0,3.703125
mcdonalds_switzerland_824,"yes  s a’s day,  for show her mom with what the you don, here are  ideas minuteminute ideas for Q a a a coffee.�;– make her to a favorite food � acdoniss
�
��
– make a her new to you can’t",17,1,0.035157204,0.46365944,0.29513000982940946,0.046512046577242755,2.121601148366249e-308,2.121601148366249e-308,3.53125
mcdonalds_switzerland_800,"the  you new lgq friends is is a of joy times, we about you feel it � ��",4,1,0.035755586,0.46365944,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.9375
mcdonalds_switzerland_379,"we we we  world, we  the  of’ the planet. with we times. we.  m! it your favorite---##--a---aaa-aa-",9,1,0.20039593,0.46365944,0.23245245970044065,0.049396147686343636,1.7585612308455557e-308,1.7585612308455557e-308,4.0625
mcdonalds_switzerland_661,i that know the bags and get for the bags we mondaytime everyone day and and families earth ,4,1,0.036391664,0.46365944,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.1875
mcdonalds_switzerland_503,"ifunsays are the you out the,� and, but you thecdoniss, we� � 🍤 � are you your favorite for?? mdel",3,1,0.05109797,0.46365944,0.09512294245007143,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,4.125
mcdonalds_switzerland_1919,"we s a great and,, we''t want of have a dip? your friend? we'' happyicheonove #mcd  #mol #m'day#mporn#food a",3,1,0.11752149,0.46365944,0.09474606592129042,2.002761447539757e-308,2.002761447539757e-308,2.002761447539757e-308,3.234375
mcdonalds_switzerland_165,if have you waiter to take the next  a restaurantuccino! it,3,1,0.036919773,0.46365944,0.2727272727272727,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.125
mcdonalds_switzerland_421,i your friends-cola and in out it�  is is can get a best and of(  well special for your purchase order!  you get-,8,1,0.043306697,0.46365944,0.2608695652173913,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,4.8125
mcdonalds_switzerland_533,"the  so to you, you� �� if the pandemic chatstream,� you, mcdonivery,melpive elivery ",0,1,0.065435596,0.46365944,0.0,0.0,0.0,0.0,4.59375
mcdonalds_switzerland_230,you know what best of you you you way do do your? ,5,1,0.049193732,0.46365944,0.16666666666666669,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,4.25
mcdonalds_switzerland_447,what  s a good something: all : out � � ,1,1,0.3640274,0.46365944,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.03125
mcdonalds_switzerland_673,the at you did do with we have with in! ,2,1,0.03853573,0.46365944,0.18096748360719192,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,4.90625
mcdonalds_switzerland_353,"the  case do you on   team, or the burger?? ",3,1,0.08830994,0.46365944,0.23884377019126307,0.08956641382172367,1.594335087959687e-308,1.594335087959687e-308,4.6875
mcdonalds_switzerland_589,"the, welcome potato of we you want the  on  are helpt wait it gratitude for celebrate back to play you at! the endormé!�  </-",6,1,0.043570485,0.46365944,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.796875
mcdonalds_switzerland_1988,"in are talking the for of  cream the  in the de janeiro, we the100, can to be out to get it offerlicious the, the the the the the the the the the the the the the the the, the the the the the the the the the",30,1,0.12377328,0.46365944,0.10638297872340424,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.78125
mcdonalds_switzerland_864,you of.. :  ool � .t.onco/2005     ,0,1,0.13216577,0.46365944,0.0,0.0,0.0,0.0,5.3125
mcdonalds_switzerland_468,the you you. it  do would you like for?  de cologne brother?  de la? � </ us know in i,7,1,0.049025137,0.46365944,0.2853688273502142,0.05006470655266915,2.1165557258994466e-308,2.1165557258994466e-308,5.0625
mcdonalds_switzerland_464,"how, how you of is,... we m here here a a best bite!  the love way ",1,1,0.043974843,0.46365944,0.05871331642584224,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308,3.125
mcdonalds_switzerland_597,"we m m chicken m is are are the! they’s your favorite to enjoy down mouth? a them? these?��?
 the the the the the the the the",4,1,0.07332993,0.46365944,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.3125
mcdonalds_switzerland_432,the of of the year is the� : is s the friend is? it good as this? � aa--aaaaaaaaaaaa,8,1,0.08066225,0.46365944,0.21052631578947367,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,5.03125
