image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_614,"you know, i’ m gonna get you some fresh lemon bars! it tastes like ice cream with a kick.",1,1,0.9330486,0.4842196,0.2741389274597168,0,-9.01012
sonicdrivein_2095,i'm gonna try to make a burger.,0,1,0.9814015,0.4842196,0.7290731072425842,1,-8.665046
sonicdrivein_1755,the perfect recipe for a quick and easy lunch is this banana peanut butter toast with honey.,3,1,0.9684362,0.4842196,0.457471638917923,0,-7.987707
sonicdrivein_877,"if you’ re a student, go get the new book! we have 30% off on all books and other great deals.",0,1,0.68473333,0.4842196,0.0082880659028887,0,-8.146288
sonicdrivein_196,there’ s no way i could make it to a party with my 3 friends.,0,1,0.93444926,0.4842196,0.9930694699287416,1,-9.0788765
sonicdrivein_486,the last thing i want to say is this: `` it takes a person with an ocean on their mind and not get scared by the wave.,3,1,0.95883363,0.4842196,0.2414469271898269,0,-9.33138
sonicdrivein_780,"and it wasn't the # baconbomb for some reason, but we were still there with a side of bacon and our drink to go.",1,1,0.59646094,0.4842196,0.368430495262146,0,-8.941485
sonicdrivein_2052,we all know that a dream is something you can see through your bedroom window.,1,1,0.9747209,0.4842196,0.8412651419639587,1,-8.587983
sonicdrivein_316,"a really, that is.",0,1,0.7725274,0.4842196,0.8476622700691223,1,-8.583702
sonicdrivein_1197,this movie was written for a kids’ halloween.,2,1,0.96159977,0.4842196,0.1890473663806915,0,-0.021701375
sonicdrivein_491,"yes, that is what it says on the back.",1,1,0.90713894,0.4842196,0.7827582955360413,1,-7.7043996
sonicdrivein_1729,"when you see a new home, but it’ s not your first choice.",1,1,0.9542036,0.4842196,0.4895254969596863,0,-6.32383
sonicdrivein_80,"i was like, i am about to say no for a second time… and my boyfriend says that he’s thinking of buying me another burger.",1,1,0.9520431,0.4842196,0.931580364704132,1,-7.290986
sonicdrivein_1102,the secret of # staywithus is the smell.,3,1,0.9546679,0.4842196,0.421701431274414,0,-9.245373
sonicdrivein_543,the last thing i wanted to do in my car was eat a hot dog.,2,1,0.97573256,0.4842196,0.6674947142601013,1,-9.497037
sonicdrivein_1666,the egg is the most dangerous thing in our kitchen.,0,1,0.9769085,0.4842196,0.4989192187786102,0,-9.15669
sonicdrivein_2181,what’ s the best way to make sure your little one knows they can do anything? put a hug in their hand.,2,1,0.9728292,0.4842196,0.0399883016943931,0,-8.43023
sonicdrivein_414,this is the thing that i don't know how to say.,0,1,0.9669951,0.4842196,0.9489214420318604,1,-8.789204
sonicdrivein_791,i’ m just going to make a big change.,0,1,0.9828675,0.4842196,0.6258450746536255,1,-8.502899
sonicdrivein_743,"the great guy who just didn't want to leave a single cookie in the car, but he was getting some of it! '' let us know what you think.",6,1,0.9690957,0.4842196,0.3045426905155182,0,-9.172728
sonicdrivein_69,"this isn't an easy thing to do, but it is.",0,1,0.969127,0.4842196,0.6591871380805969,1,-9.072754
sonicdrivein_1367,i’ m gonna have a dog.,1,1,0.9735725,0.4842196,0.6205461025238037,1,-0.0010661163
sonicdrivein_1737,"if you're in a bit of trouble, don’ t forget to text me.",1,1,0.9797306,0.4842196,0.6045380234718323,1,-7.9836164
sonicdrivein_470,"the one i have the on at the mall today, but it’ s not # eatwithcheese.",3,1,0.4358764,0.4842196,0.2227118611335754,0,-0.06294273
sonicdrivein_1459,1.,0,1,0.8619599,0.4842196,0.3079319894313812,0,-0.006730387
sonicdrivein_926,and the boss says we can’ t have a meeting with him.,2,1,0.9556682,0.4842196,0.2367849200963974,0,-5.5446644
sonicdrivein_1765,when you’ re not in a mood for anything.,2,1,0.9686331,0.4842196,0.6705701947212219,1,-8.864446
sonicdrivein_1996,there are 36 of us in the first round.,0,1,0.86354214,0.4842196,0.7266765236854553,1,-8.886668
sonicdrivein_1221,# everyday is a thing today we are all going to have something that makes us happy.,5,1,0.88547784,0.4842196,0.0864831209182739,0,-8.952813
sonicdrivein_2078,"the question is: "" can i get a drink of water with my finger in your mouth? no.",3,1,0.93937504,0.4842196,0.592906653881073,1,-8.3021755
sonicdrivein_339,"this year’ s # badtuesday, we get to celebrate all the things that make us cringe.",5,1,0.9342834,0.4842196,0.1811663508415222,0,-8.486156
sonicdrivein_135,you can get your order by the door.,1,1,0.97534287,0.4842196,0.3320240974426269,0,-9.142523
sonicdrivein_556,"in the video below, we 'll be giving you a glimpse of our upcoming new app and what features will get in.",6,1,0.94400173,0.4842196,0.0708798766136169,0,-9.475795
sonicdrivein_344,it's been a long time since i ve posted on the blog.,1,1,0.971583,0.4842196,0.8537725210189819,1,-8.388688
sonicdrivein_1471,"# petsit @ budsy: what is the deal with that puppy you’ re gonna be getting? 😱👍🤔🙌🐶🥳😀🍃 🥤🌿💕🏼❤️🦅🎉🔥🚀⛈️📚 📰 🧠 👥🏻✨!
♫�",2,1,0.93421376,0.4842196,0.0640951171517372,0,-5.435796e-05
sonicdrivein_204,we’ re the only ones who know what it feels like to be in love.,2,1,0.98224235,0.4842196,0.2828564643859863,0,-0.0007397776
sonicdrivein_2189,"it's not just a sip of ice water, it can also be your go-to for the morning drink.",1,1,0.9575766,0.4842196,0.3353288769721985,0,-9.717215
