image_id,caption,humor_score,humor
mcdonalds_switzerland_828,"that, of course, is the way to the sundae.",0.00166405423078686,0
mcdonalds_switzerland_1883,when will be your next try at the `` hot '' chicken and how does it's you who's not?# the# cow# in# this# pic# re# not# you# but# the# one# who# is# always# hungry# and# always# want# to# try# it# again# and,0.0019171059830114245,0
mcdonalds_switzerland_73,get in the car and go! the chocolate- and mushroom-salad-mixture-is-in-the-last-spots! go# mcdonalds# ostfildernather# ostfildernather# eneteromagictoys# eneteromagictoys# mcdonalds# ostfildernather# en,2.5843708044703817e-06,0
mcdonalds_switzerland_735,"i'm not only a winner but a, a winner of, a, and a.",0.003029210027307272,0
mcdonalds_switzerland_1656,this is my favorite! and i love this one.,4.2151674279011786e-05,0
mcdonalds_switzerland_27,"your son or daughter will be driving by tonight, and you will not be able to see them.",0.37429285049438477,0
mcdonalds_switzerland_6,you verifiy that mcaffee mcdonald's isn't always included in your meals.,4.836266271013301e-06,0
mcdonalds_switzerland_60,congratulations@remi_wolffon his amazing journey with the word `` amazing ''! thanks for the amazing day! bill & greta order a with us and get your amazing day with a bonus on your account! 💛$ # amazingday# amazingolatortips# postnow” 🤩! 🤩,0.30616867542266846,0
mcdonalds_switzerland_165,the oldest members are... the ones who take the most time to leave their office! 👀# youngmcdonaldswill# mcdonalds# ccs# # admition  # # dds# # dds2018# mcdonalds# admition# mcdonalds# dds,1.0069715244753752e-05,0
mcdonalds_switzerland_201,us musings: what do you think? ✅ we're talking about'the'thanksgiving meals! m '.,0.00010377412399975583,0
mcdonalds_switzerland_712,"santa monica is back! celebrate with our best looking version of the world’ s most famous logo in the city, and tell your friends how you did it! 🥳🙏🇨🇷# mcdonalds # mcdo # santa monica # v2021 # v2022 # omg ",0.00039785358239896595,0
mcdonalds_switzerland_81,the world is your menu and we are ready to date again.,0.12625747919082642,0
mcdonalds_switzerland_683," our green volunteer team is already there for you, by donating food items to help those in need.",0.05104045197367668,0
mcdonalds_switzerland_293,my favorite run-in.,0.00041626387974247336,0
mcdonalds_switzerland_586,today is the day of the last meat in your heart.,1.0055809980258346e-05,0
mcdonalds_switzerland_730,how we can see it today? with the new Collier’ s 30 minute edition.,0.11156958341598511,0
mcdonalds_switzerland_691,"it was the start of the new year, but not for everyone.",1.0547672900429461e-05,0
mcdonalds_switzerland_330,the us: are you a fan of our chicken? we love it! 😎 any questions?# # mcdonalds# mcdonalds # catfriday# foodfail# humannature# loveislove# mcdonalds# h20# h20challenge# h20challenge20# mcdonalds# h,0.03209938853979111,0
mcdonalds_switzerland_596,"but we also like, you know, we're good to get those, you know, we also like, you know, we also like, you know, we also like, you know, we also like, you know, we also like, you know, we also like, you",0.0024625957012176514,0
mcdonalds_switzerland_2031,or no one knows...... are in love with this food! 😜# food# diahrea# healthy# mcdonalds# mcdonalds# diahrea# mcdonalds# food# mcdonalds# healthy# mcdonalds# diahrea# mcdonalds# food# mcdonalds,1.742920403557946e-07,0
