bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,43468,56,10.663426138978371,0.373016495052923,13.09375,0.389453125,V
0.05,43468,56,9.741975379659458,0.377272563851818,13.34375,0.37578125, 
0.05,43468,56,9.605599976990336,0.37157443626323144,12.875,0.3421875,V
0.05,43468,56,9.546206281638288,0.37256852565577603,13.5,0.3546875, 
0.05,43468,56,9.496634836631385,0.37341844512195066,13.4375,0.343359375, 
0.05,43468,56,9.466319604233778,0.3735622555223192,13.1875,0.33828125, 
0.05,43468,56,9.432466635987115,0.37262029739990826,13.0,0.32148437499999993, 
0.05,43468,56,9.41076564657156,0.3710297543718361,13.3125,0.352734375, 
0.05,43468,56,9.396657846295444,0.3688909341923615,12.875,0.320703125, 
0.05,43468,56,9.384520248504371,0.36637640934192395,13.15625,0.31875, 
0.05,43468,56,9.372008743672342,0.36572746491026253,13.09375,0.312890625, 
