train_loss,test_loss,save
0.017105801702302453,0.018277041905494132,V
0.0052650829269635276,0.013534781312731944,V
0.003244355049647243,0.09529413860242987, 
0.002561441144672568,0.0124822789848033,V
0.0021572684512720735,0.02843536077078983, 
0.0019299932455417639,0.022548150313164754, 
0.001742215764867973,0.018973349215145128, 
0.0015225403308957307,0.0296037514689101, 
0.0014755101448440694,0.017698633046407116, 
0.0013865776575743196,0.02199742389893222, 
0.0012857762133438718,0.013792583049885438, 
0.0012086521639603767,0.01956760116004157, 
0.0010971173489684202,0.01595922858249264, 
0.0012113914696037307,0.026251007200338905, 
0.0010661818298421826,0.015071023022384743, 
0.0009872849628978246,0.021399822471574854, 
0.001058300154300421,0.01946230239083429, 
