image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
mcdonalds_switzerland_367,so you feel like's only in the season.,1,1,0.06777626,0.48597544,0.2569778561592102,0,-8.728786
mcdonalds_switzerland_655,"when it comes to the new menu, you can have your free download.",1,1,0.9377282,0.48597544,0.0580090768635273,0,-7.672517
mcdonalds_switzerland_725,"we've already made the big money, but it is still a good time to enjoy this app.",2,1,0.97061723,0.48597544,0.4986094832420349,0,-9.443248
mcdonalds_switzerland_631,that's all the menu in your mcdonald’ s and you can get it with a swipe of your mobile app.,2,1,0.7731021,0.48597544,0.2472506761550903,0,-8.872031
mcdonalds_switzerland_1912,"good, we know that you ate dinner with your family on the.",2,1,0.7974182,0.48597544,0.1410998702049255,0,-8.685905
mcdonalds_switzerland_478,this is a you that's not the best and we have your own holidays.,2,1,0.3623326,0.48597544,0.4505760073661804,0,-8.722253
mcdonalds_switzerland_358,thank you for your support... and i think it’ s great to see this day! please go through the restaurant# mcdonald's restaurants love@ tilly 🍔😍👀 🤤 👂️🍕 😀 so much happiness 😜🤩🙏🏻🧑🏽 🦅🎉🇮�,3,1,0.8508248,0.48597544,0.0155493384227156,0,-0.015745247
mcdonalds_switzerland_672,"i'm not sure if you know what this is, but i was happy to get the perfect of it.",0,1,0.96085584,0.48597544,0.5775784850120544,1,-8.487847
mcdonalds_switzerland_248,"a simple but it, the main menu has still not been given.",1,1,0.07934099,0.48597544,0.6109883189201355,1,-8.7537
mcdonalds_switzerland_461,"and, you are in the free giveaway for our swedish crocyldorado pizza and crazy-size candy crush.",4,1,0.65286034,0.48597544,0.0237429477274417,0,-9.069098
mcdonalds_switzerland_16,"don't worry about the limited of your next a, just do it for joy and i’ ll be happy to accept any order.",0,1,0.48727155,0.48597544,0.8507533669471741,1,-9.158099
mcdonalds_switzerland_429,"there are many things you get to know, the menu and your money.",1,1,0.9418515,0.48597544,0.5619339346885681,1,-9.415534
mcdonalds_switzerland_558,what if you're not feeling hungry? �￿ and that the real post-tips from your friends! 📸@ mcdonaldmuffin to who.,1,1,0.19611357,0.48597544,0.0799562782049179,0,-7.736291
mcdonalds_switzerland_1899,"cough, i love you and we wish your kids enjoy their candy cake com mcdonald’ s house! catch it in the story soon.",1,1,0.10028843,0.48597544,0.0380435176193714,0,-7.987253
mcdonalds_switzerland_1919,"the next time you choose your burger, we're sure to be the last one.",1,1,0.9644814,0.48597544,0.102385975420475,0,-9.068578
mcdonalds_switzerland_841,"when we're hungry, i will recommend you a new menu.",0,1,0.9777604,0.48597544,0.8756532073020935,1,-9.0398445
mcdonalds_switzerland_409,"and i guess we're a to that delicious but now there on your plate, and you know how much fun it is.",5,1,0.16605644,0.48597544,0.3268404901027679,0,-9.382305
mcdonalds_switzerland_360,"i'm not sure you know it, but i would to this mcdonald s menu! 🍔😂
thanks for using me.",4,1,0.6064384,0.48597544,0.107433445751667,0,-9.512985
mcdonalds_switzerland_762,i'm not happy with the chung cha mcdonald s.,1,1,0.9728075,0.48597544,0.4864006638526916,0,-8.931868
mcdonalds_switzerland_584,now it's your turn to grab the top one.,0,1,0.9726333,0.48597544,0.2900101244449615,0,-8.522527
mcdonalds_switzerland_629,"even if you're not in the app, we can still find it by calling at your favorite restaurant.",5,1,0.9653211,0.48597544,0.1091105416417121,0,-8.247779
mcdonalds_switzerland_693,what if you miss the car? it's a fact! give me to the right for your hard life.,3,1,0.25778067,0.48597544,0.0612900108098983,0,-7.796309
mcdonalds_switzerland_646,what you do to the mcdonald's and get your free fries.,0,1,0.93913245,0.48597544,0.0322631560266017,0,-8.526833
mcdonalds_switzerland_608,let's enjoy this special season! we’ re so good for you.,1,1,0.9296517,0.48597544,0.1441506147384643,0,-8.639607
mcdonalds_switzerland_616,"a big, but it was not the last time you enjoyed your french fries.",1,1,0.82025874,0.48597544,0.1079330965876579,0,-9.53024
mcdonalds_switzerland_1995,"i'm not sure if you,re ready to enjoy your mcdonald s buffet and it was actually a bit of the take-away.",2,1,0.91132706,0.48597544,0.0220173820853233,0,-9.276547
mcdonalds_switzerland_716,"wait a minute, it is not easy to get the best.",0,1,0.9525016,0.48597544,0.6270491480827332,1,-9.099174
mcdonalds_switzerland_700,"i'm the best and won a mcdonald’ s, but you can get one in our fridge.",2,1,0.7647626,0.48597544,0.1106624528765678,0,-8.137834
mcdonalds_switzerland_1888,"however, the 50% of our friends will have their own f.",0,1,0.8740825,0.48597544,0.1518357545137405,0,-8.967704
mcdonalds_switzerland_1940,"for the 50 years, i was not able to get my perfect for a mcdonald& s.",1,1,0.62544644,0.48597544,0.0457137301564216,0,-4.962083
mcdonalds_switzerland_586,"good day, everyone! we know where the real opening is and how much you deserve to be happy.",0,1,0.97450715,0.48597544,0.0655112415552139,0,-9.328037
mcdonalds_switzerland_769,"a, a that i told you about your family’ s story.",0,1,0.46026945,0.48597544,0.9897929430007936,1,-8.204519
mcdonalds_switzerland_598,"when you feel hungry, i 'll give your mcdonald s in the best place! tagged with@ gcmztw and will forward it to someone else.",3,1,0.4005069,0.48597544,0.1407800167798996,0,-9.129716
mcdonalds_switzerland_2014,a new menu for the pasta lovers of this world... it is a taste and our you.,0,1,0.38118902,0.48597544,0.0316591933369636,0,-0.0056200353
mcdonalds_switzerland_2065,"what's your idea to the rest of my bacon? you it by cooking this delicious french onion soup! �￾ for more information, check in our latest meal# messofwar.",1,1,0.39456397,0.48597544,0.0024200731422752,0,-4.907017
mcdonalds_switzerland_566,"it's a little bit of the us, but we are not you to this delicious fries.",2,1,0.12290914,0.48597544,0.271781325340271,0,-9.737824
mcdonalds_switzerland_203,it's get to know all the other songs you listen in this song of mcdonald& amp; co.,3,1,0.15736756,0.48597544,0.170711949467659,0,-9.043337
mcdonalds_switzerland_902,"the's your order for the burger and salsa fries but also to win a trip to hell! �� eat it, you always worth that extra tip.",1,1,0.06948647,0.48597544,0.0421240553259849,0,-8.105255
mcdonalds_switzerland_1904,"if you think this is a great game but if i'm not it, let me know in the comments below.",0,1,0.89932877,0.48597544,0.2978526949882507,0,-9.16429
mcdonalds_switzerland_1612,what do you think about the hamburglar food? </s> but i will bring it home.,0,1,0.93115324,0.48597544,0.0860034227371215,0,-5.020647
mcdonalds_switzerland_1895,... wait until the.,0,1,0.6382308,0.48597544,0.1467260718345642,0,-9.087443
mcdonalds_switzerland_481,i know this is the best! 😱 happy 't day for you and mcdonald’ s?! 🤤 https://m.,2,1,0.74765563,0.48597544,0.6288663744926453,1,-6.89746
mcdonalds_switzerland_568,"if you ever experience a good deal... we know it, but they are in the �- burger with us! ❤ so if you want to pay them is great.",8,1,0.19246311,0.48597544,0.0273984149098396,0,-8.264913
mcdonalds_switzerland_1988,a new wave for the 'paid in a burger& fries or@ mcdonald s food is so fun! give us an sms to your favorite number and we will have it at our last meal.,2,1,0.38101852,0.48597544,0.1303679347038269,0,-7.7761827
mcdonalds_switzerland_31,"for the next big game, it is easy to say something like this.",1,1,0.96659106,0.48597544,0.709511399269104,1,-9.174895
mcdonalds_switzerland_402,"""'s not even think about your award! you have down to the red one and �@ mcdonald&rsquoscafe.",3,1,0.1566234,0.48597544,0.4648065865039825,0,-0.029535973
mcdonalds_switzerland_2052,"this is a new,.",0,1,0.9239535,0.48597544,0.2370747625827789,0,-8.308317
mcdonalds_switzerland_1962,"what you think about this to the take-out? if your family is in front of a restaurant, grab some swag at mcdonald's.",2,1,0.3722637,0.48597544,0.0789800807833671,0,-9.116324
mcdonalds_switzerland_736,"just like the, you get to enjoy a burger& kiss in style! which one would they be singing? customers who are used for it so well.",1,1,0.25105155,0.48597544,0.0152052491903305,0,-1.3807976
mcdonalds_switzerland_453,"are you the? to know your mcdonald' s special of this month@ it! catch them in action here:
&.",1,1,0.16993777,0.48597544,0.0378328263759613,0,-9.08323
mcdonalds_switzerland_605,there is no more to this miracle week.,1,1,0.9303439,0.48597544,0.0860731974244117,0,-8.238397
mcdonalds_switzerland_242,what is the solution to this problem? give your opinion in our comment section and see it's a bite-to-sitza hamnacher! ❤️�@ mcdonaldshabs add# you have been too friendly.,1,1,0.8913748,0.48597544,0.0288694221526384,0,-8.220909
mcdonalds_switzerland_13,a great holiday is all about the last night.,0,1,0.9583146,0.48597544,0.7182064056396484,1,-9.270595
mcdonalds_switzerland_80,all is the best! to order your ice cream today.,1,1,0.6996484,0.48597544,0.1330548524856567,0,-8.943841
mcdonalds_switzerland_1985,"this special of the week is a to all our best friend, and we will be giving you your holiday in mcdonald’ s restaurant! 🌞️ have any excuse?
• they also has an new fling for their celebration: https://t.",2,1,0.39210123,0.48597544,0.0907308235764503,0,-5.3760276
mcdonalds_switzerland_1942,bring your friends together at the mcdonald's and have fun with this new ride! you know how it feels when someone has found a real room? 😀 🤷 say hi to my@ mmc.,5,1,0.92234004,0.48597544,0.1371588408946991,0,-7.786411
