image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
mcdonalds_switzerland_823,"i favorite are always open open for delivery-out orders,  out favorite locationcdonald  s near-away near thecdonds.com. order your meal",5,1,0.089078605,0.461307,0.21052631578947367,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,3.046875
mcdonalds_switzerland_520,"you� � �  here to you! so matter what your your on in the. # richmed, icheonights #melpove elivery ",3,1,0.06539997,0.461307,0.15789473684210523,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,4.375
mcdonalds_switzerland_1379,the morning to  a!  the also coffee in the long. like case you ,1,1,0.028629865,0.461307,0.06595414762772626,1.9077870467055724e-308,1.9077870467055724e-308,1.9077870467055724e-308,4.46875
mcdonalds_switzerland_385,"in  s your favorite? 
    cheese?2. fries  with burgers
3. no’t have the after table after the
aaa",7,1,0.081920646,0.461307,0.2465363036538235,0.052388964526437494,1.865109047072646e-308,1.865109047072646e-308,3.828125
mcdonalds_switzerland_365,inout is are the the market this week. and we  be you but� get#scrible ,5,1,0.047094885,0.461307,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.125
mcdonalds_switzerland_1990,"we you lovere never tried a movie's most meat,mg,,, you you''t seen to the yet. we''bignotood #bigai ",6,1,0.04672992,0.461307,0.29411764705882354,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.421875
mcdonalds_switzerland_519,"it you' vinmk is  to  version heier, more version,��   he  it!�  #",1,1,0.044103544,0.461307,0.05971094254781577,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,5.40625
mcdonalds_switzerland_13,"a m be you "" the party   it-",0,1,0.11652052,0.461307,0.0,0.0,0.0,0.0,5.625
mcdonalds_switzerland_1908,"if that app ending is comes a little salad  people happy, '' '' meal #happymeal #happyluck#foodamix #health  #food #foodfood#food #foodfood #foodftheday ##",3,1,0.122654125,0.461307,0.13636363636363635,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.40625
mcdonalds_switzerland_830,"i  version, a, cdonias is thecdon are the in  to the offers. the. � ",3,1,0.058051806,0.461307,0.16103084851613267,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,5.8125
mcdonalds_switzerland_582,when you ever our???�??  one these favorite flavors flavors do your mouth water??�? we the the the the,3,1,0.1594681,0.461307,0.141080287481769,0.04979304264062435,1.8834843577582417e-308,1.8834843577582417e-308,3.625
mcdonalds_switzerland_362,"the  the havere not the# bert_avier forfr sent a a new bite of the in in the new of the new season. �️  the your your the your your thean, your your your your your,an,anan the the the the theanan the your",16,1,0.10936512,0.461307,0.11904761904761905,0.024390243902439022,2.2250738585072626e-308,2.2250738585072626e-308,4.4375
mcdonalds_switzerland_2020,you1:# ificent #k #mg #pizza  #m ushuggets #mm,0,1,0.4751836,0.461307,0.0,0.0,0.0,0.0,4.125
mcdonalds_switzerland_1978,"a all is you enjoy the favorite, and, also can also order of it mac and  your  night mac with with   the theaa the the",14,1,0.049091216,0.461307,0.36,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,3.96875
mcdonalds_switzerland_451,yes about feel your your food day? make it happy happy?  � ,2,1,0.04040112,0.461307,0.141080287481769,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,5.15625
mcdonalds_switzerland_1900,"we hands up and it, shake it,  you ever it new?? they��# ushonove # mdon #mcdonal#m #mm  #shakehake  #mdogsokes #mb #m  #food hed",4,1,0.109218225,0.461307,0.17391304347826086,0.0909090909090909,0.047619047619047616,2.2250738585072626e-308,3.375
mcdonalds_switzerland_724,``’ all to the   out  for more tickets in prices hours!  yourself to a special! like case times times! ,6,1,0.046005182,0.461307,0.21319940392958597,0.04500876305180147,1.8026607972655986e-308,1.8026607972655986e-308,3.78125
