bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,179200,63000,3.8952931420559183,0.35881222445448774,4.065215773809523,0.28816418650793624,V
0.05,179200,63000,3.484428626736983,0.25341842108934576,4.036469494047619,0.23276612103174676,V
0.05,179200,63000,3.4163697576594676,0.2569257840839334,4.0222991071428575,0.2356999007936504,V
0.05,179200,63000,3.3787538715888163,0.2577165822590542,4.0133705357142855,0.2277795138888884,V
0.05,179200,63000,3.3499393102293653,0.2556634194151465,4.002440476190476,0.2292115575396821,V
0.05,179200,63000,3.3293100200904067,0.255717394943914,4.001037946428571,0.23348040674603154,V
0.05,179200,63000,3.3117322220827057,0.25513683101735707,3.9859784226190476,0.23456026785714315,V
0.05,179200,63000,3.297600922903064,0.2552006599140583,3.9951897321428573,0.2261755952380951, 
0.05,179200,63000,3.2844492926502595,0.2527987052848943,3.993311011904762,0.22814484126984175, 
0.05,179200,63000,3.2734492717227526,0.2514106883754671,3.9859114583333333,0.22574330357142908,V
0.05,179200,63000,3.2638278503264693,0.25188757394385763,3.9815104166666666,0.22448239087301577,V
0.05,179200,63000,3.2547165369161224,0.25193291687594194,3.9752083333333332,0.23877653769841234,V
0.05,179200,63000,3.246915808638875,0.25205787153300907,3.977652529761905,0.22038169642857108, 
0.05,179200,63000,3.2393518227858698,0.25021372216641474,3.9799181547619047,0.233710317460317, 
0.05,179200,63000,3.2322652456889336,0.2525759145320614,3.973095238095238,0.2268340773809531,V
0.05,179200,63000,3.2267142244265865,0.25142376806741407,3.9759970238095237,0.22972098214285713, 
0.05,179200,63000,3.2204398961995646,0.2513183457503218,3.977094494047619,0.23140798611111105, 
0.05,179200,63000,3.214693987527206,0.2524717129862149,3.9751153273809523,0.22749975198412714, 
0.05,179200,63000,3.209469958563536,0.252255113287572,3.973720238095238,0.22986160714285694, 
0.05,179200,63000,3.2042838607065125,0.25165388344773704,3.9813244047619047,0.22533978174603156, 
0.05,179200,63000,3.200201688849824,0.2541500990568677,3.968671875,0.22473288690476187,V
0.05,179200,63000,3.1953039982002345,0.25354729965399836,3.976298363095238,0.2363201884920642, 
0.05,179200,63000,3.1912466777582456,0.2575404424074995,3.9818377976190478,0.23250396825396868, 
0.05,179200,63000,3.1874882282772474,0.25536171452090023,3.9794419642857144,0.23343576388888876, 
