image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
imgflip_354,when  IN; THEPITAL; - i THEN i'ENT A MASK AND  the the the the the the the the the the the the the the the the the the the to to to to the the the the the the the the the the the the the the the the the the,1,1,0.46909156,0.2863349,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.375
imgflip_221,when do youikachu; namething? and give make itvee into; the the to to to to to the the the the the the the the the the to to to to to to to to the the the the the the the the the the the the the the the the the the the,14,1,0.332575,0.2863349,0.03773584905660377,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.90625
imgflip_864,i-;ERS; ghost? GONNA KILL ME  the the the the the the the to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.7037291,0.2863349,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.0
imgflip_630,whenE;ARITY; to the the the the the the the the the the the the the the the the the the the to to to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.69221663,0.2863349,0.0,0.0,0.0,0.0,7.71875
imgflip_632,iYNEWPS HISERINGLING FROM MONEYS; HEAV GET IF STEING!  the the the the the the the the the the the the the the the the the the to to to to to to to to to to the the the the the the the the the the the the the the,0,1,0.5071294,0.2863349,0.0,0.0,0.0,0.0,4.40625
imgflip_288,when';;; the the the the to to to to the the the the the the the the the to to to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.665134,0.2863349,0.0,0.0,0.0,0.0,10.4375
imgflip_275,"when MOM: me; my are you? for? me; nice; and;
 the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.6882714,0.2863349,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.6875
imgflip_882,"me''T WANT HAVEFORMRE PEOPLEMAIANSIVEIS; but WHEN I DO, I' IT""quot;you INPERDATION SPEquot;  RETARDED; to is the the the the the the the the the the the the the the the the the to to to",3,1,0.26940373,0.2863349,0.08571428571428572,0.0588235294117647,0.030303030303030304,2.2250738585072626e-308,2.953125
imgflip_867,i;SERS;ING TO KILL THROUGH AE;ENTURES;  CAR TRY the the the the the the the the the the the the the the the the the the to to to to to to the the the the the the the the the the the the the the the the the the,1,1,0.6344389,0.2863349,0.020408163265306117,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.375
imgflip_380,me: YOU i SAY AJECTED FOR BEING  THEY DID WRONG?  WHAT THEY WHAT THEY WERE   to withtytyerer that that that that that that that that that that that that that the the that that to to to to to to to to to to to to to to to to to to,5,1,0.07428492,0.2863349,0.07692307692307693,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308,4.0625
imgflip_188,i you see a meme; andFUK! the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.62566274,0.2863349,0.05357142857142857,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,4.5625
imgflip_133,the::; the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.6599887,0.2863349,0.0,0.0,0.0,0.0,13.5625
imgflip_761,me YOU KNOW THAT GS ARE TO SUN OF THEIRTICKAKS?Y? THEY MAKESS LIKE A AREING?ACH?   is to the the the the the the the the the the the the the the the the the to to to to to to to to to to to to to to to to,4,1,0.12563978,0.2863349,0.07999999999999999,0.020408163265306117,2.2250738585072626e-308,2.2250738585072626e-308,4.53125
imgflip_551,says?GENING TO THISIO?? the the the the the the the the the the the the the the the the the the to to to to the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.60721314,0.2863349,0.0,0.0,0.0,0.0,7.0625
imgflip_1133,when my GODOSH! AT THAT WATER OF MY RAIN! THERE! YE MYAH YE' TO CAR TOORSRED TOO WAY YEAH YE YEY YE MY GET MY? MY CAR? THE COLORREAK?! is the is is the the the that that that the that the the the the the the the the,8,1,0.04544719,0.2863349,0.16326530612244897,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.609375
imgflip_415,"whenY REASON;; PLACEZY PLACE! MAN ABOUT INTERNET IS AVING!
 the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.2513878,0.2863349,0.04000000000000001,0.020408163265306117,2.2250738585072626e-308,2.2250738585072626e-308,4.90625
imgflip_850,"whenR, YOU HAVEEND TO TO THE WAY?ETONE?KEY?? sirABAG MONKEYFACE; i
 YOU MEAN THATABAG MONKEYFACE?
!! ASSLYDOOF- NOABAG MONKEYFACE?

 the the the the the the the the the",5,1,0.13304906,0.2863349,0.14814814814814814,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.4375
imgflip_136,"you' aGSTIAN BLOODSDS; I:, the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.55413926,0.2863349,0.0,0.0,0.0,0.0,5.5
imgflip_1306,"whenarth  PHONE; HANDTAKE; UP; THEN AITED, YOU RINGINGS AGAIN
 the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.6080961,0.2863349,0.0,0.0,0.0,0.0,5.84375
imgflip_160,"i!: youENT! WAY ISICES!' WILL, the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.5594624,0.2863349,0.0,0.0,0.0,0.0,6.03125
imgflip_859,when people: ISING ARE SAFEOW;; the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.46123534,0.2863349,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.625
imgflip_193,iOLOU.T.N.  E EENSESION TEAMUNDERER the the the the the the the the the the the the the the the the the the to to to to to to the the the the the the the the the the the the the the the the the the the the,0,1,0.71738476,0.2863349,0.0,0.0,0.0,0.0,4.59375
