train_loss,test_loss,save
1.9871839240816245,1.9194124142328899,V
1.852801928374545,1.949187994003296, 
1.8296996303309965,1.9157255660919916,V
1.8050370975322663,1.8809028409776234,V
1.7805715164954257,1.893130274046035, 
1.7479435709511735,1.8752341213680448,V
1.7216451005153717,1.8491370110284715,V
1.69877747975745,1.8644986322947912, 
1.6735050710834491,1.8528844458716256, 
1.6456861210406017,1.8577138526099068, 
1.6136104374453186,1.8475398109072732,V
1.5877287167444873,1.8138368072963895,V
1.5610065283882657,1.8465947253363473, 
1.5397922634311811,1.840982164655413, 
1.5160255539455598,1.8534236976078577, 
1.497849738482877,1.8306508518400646, 
1.4794652274183906,1.836157622791472, 
1.46476623118882,1.8577522607076735, 
1.454664058815628,1.836217897278922, 
