bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,179200,16800,3.7782547505441153,0.4652804809141149,3.906263950892857,0.6002632068452387,V
0.05,179200,16800,3.4105205194207264,0.48768302848931266,3.860756138392857,0.4979399181547626,V
0.05,179200,16800,3.3442627239243263,0.4771507373458342,3.848646763392857,0.44403087797619073,V
0.05,179200,16800,3.3019159132764107,0.4515979023662056,3.8505440848214287,0.4538532366071427, 
0.05,179200,16800,3.2709000397622634,0.46022744712316255,3.8609793526785716,0.4906008184523814, 
0.05,179200,16800,3.2458367340532397,0.45248156635415004,3.8508370535714285,0.3948493303571427, 
0.05,179200,16800,3.2257960300519004,0.42350769434678237,3.8326590401785716,0.4773325892857144,V
0.05,179200,16800,3.20852952871254,0.42215351024052805,3.8396763392857145,0.4455877976190476, 
0.05,179200,16800,3.1934290243596184,0.4344666450415752,3.8191685267857145,0.4277473958333333,V
0.05,179200,16800,3.1805062887158884,0.4343331449857696,3.8262974330357142,0.3636672247023805, 
0.05,179200,16800,3.1677627448518333,0.4228517913946086,3.8345284598214286,0.38860398065476215, 
0.05,179200,16800,3.156384720827055,0.41772254659858243,3.83173828125,0.32335565476190475, 
0.05,179200,16800,3.1464729302695464,0.3927950952899165,3.809375,0.44688802083333357,V
0.05,179200,16800,3.137052936129248,0.4071127364808318,3.8254464285714285,0.33283203125000016, 
0.05,179200,16800,3.128260767202411,0.393122261984488,3.820717075892857,0.36080264136904777, 
0.05,179200,16800,3.1199303114013057,0.41102644190524124,3.8228794642857142,0.44601748511904754, 
0.05,179200,16800,3.1124042566549472,0.4182515765388698,3.828334263392857,0.32665736607142903, 
0.05,179200,16800,3.104971067721413,0.38601074627490434,3.8235770089285714,0.2878338913690475, 
