image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
imgflip_354,"when OUT aUMY JRUS;VE HIS AAD; i
. 
 the the the the the the the the the the the the the the the the the the the to to to the the the the the the the the the the the the the the the the the the the the",1,1,0.6275928,0.2818541,0.02,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.21875
imgflip_350,i you GETMEMBERZE YOU THAT'LFRIEND IS AATING ON YOU;;a the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.4458695,0.2818541,0.0576923076923077,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.328125
imgflip_419,meBODYMY BE KIDS10;;  A! im; HERE HERE: to the the the to to the the the the the the the the the the the to to to to to to the the the the the the the the the the the the the the the the the the the the,0,1,0.5479464,0.2818541,0.0,0.0,0.0,0.0,5.96875
imgflip_577,"i, wantsALS MY GIFK; the the the the the to the the the the the the the the the the the the to to to to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",1,1,0.61431015,0.2818541,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.4375
imgflip_723,whenB! THE HEADZZLE;; B IN THE PUSWY GAMEDS GAME; BOMB IN THEGRY BIRDS;;; BOMB IN AN ANREAK;;;; the the the the the the the the the the the the the the the the the to to to to to,7,1,0.51483196,0.2818541,0.1794871794871795,0.07894736842105263,2.2250738585072626e-308,2.2250738585072626e-308,3.1875
imgflip_485,i YOUEONE SAY; &i'APS' i me the the the the the the the the the the the the the the the the the the to to to to the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.5646165,0.2818541,0.019230769230769235,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.8125
imgflip_144,"when: i; :LESSICE, THE; the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.6201482,0.2818541,0.0,0.0,0.0,0.0,6.65625
imgflip_379,when: of;&rolls*; a:  to the to the the the to to to to to the the the the the the the to to to to to to to the to the the the the the the the the the the the the the the the the the the the the the the,0,1,0.6267384,0.2818541,0.0,0.0,0.0,0.0,5.375
imgflip_136,the a THEONEHEIDEOOL; you IN; the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.56922424,0.2818541,0.0,0.0,0.0,0.0,5.375
imgflip_426,"i,'' ! but!! me the the the the the the to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.6452958,0.2818541,0.0,0.0,0.0,0.0,6.84375
imgflip_310,me END OF LIFETTING A  BACK SLEEP; A CHIDENTS;  to the the that that that that that that that that that that the the the to to the the to to to to to to to to to to to to to to to to to to to to to to to to to the to to,1,1,0.08279621,0.2818541,0.017543859649122806,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.59375
imgflip_1508,"meude;unuDun;dunuDunununu;dunuUNUNUNUN;dunuununun
dununuDundUNUNUDUDUDUDUD
dUNUDUDUDUDUDUD
DUDUDUDUDUDUDUD
DUDUDUDUDUFUDU
",1,1,0.8859354,0.2818541,0.07357588823428847,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,2.03125
imgflip_465,wheninderella; PLEASE; MORELIVE PERSONN &021;  THE MORE?  of Joe the the to to to the the the to to to to the the the the the to to to to to to to to to to to to to the the the the the the the the the the,0,1,0.32485798,0.2818541,0.0,0.0,0.0,0.0,4.4375
imgflip_796,youRNESSGER;ANTOM; isICK PHDY' THEK PHa the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.6507343,0.2818541,0.0,0.0,0.0,0.0,6.0
imgflip_294,when? WE SAIDOLD YOU THAT THAT I ARE DONREAM AT AREAS ARE THE ASSED PEOPLESELVES?  them the the the the the the the the the the the the the the the to to to to to to to to to the the the the the the the the the,5,1,0.2820505,0.2818541,0.061224489795918366,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.0625
imgflip_486,iBODY ISES ME;; and? SHE MOMGESTAPPOINTMENT! THE WOMAN RELMATE!! is the the the that that the the the the the to the to to the the the to to to to to to to to to to to to to to to to to to to to to to to to,1,1,0.10530224,0.2818541,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.34375
imgflip_827,"me' IS; NING OF THEICK; WE HAVE amANT WAIT;!
 the to to that the the the the to the the the to to to to the to to to to to to to to to to to to to to to to to to to to to to the the the the the",1,1,0.24583068,0.2818541,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.5625
imgflip_602,ionds are in digging mining; the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.54035103,0.2818541,0.0,0.0,0.0,0.0,6.65625
imgflip_327,whenN;; THE; ING PROBLEMING PSAL PROCESS WAITUCLINE IS BEING. with to is the the the the the the the the the the the the the the the the the to to to to to to to to to to to to to to to to to to to to the the the,1,1,0.41729307,0.2818541,0.019230769230769235,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.8125
imgflip_632,"iMAN; the- A SUPERK; HEIVING;
 the the the the the the the the to to to the the the the the the to to to to to to to to the to to to to the the the the the the the the the the the the the the the the the the",1,1,0.58898443,0.2818541,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.65625
imgflip_712,"everyone UPONG: NEW;;DS; ""playsENCE; TTLANT OF  oftyty is is is that that that that that that that that that that that that that to that to to to to to to to to to to to to to to to to to to to to to to to to",1,1,0.0958227,0.2818541,0.020408163265306117,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.375
imgflip_1309,"i memealtans are a;&ort) care) a at the with, the to the the the to to to the the the to to the the the the to to to to to to to to to to the the the the the the the the the the the the the the the the",1,1,0.45399633,0.2818541,0.019230769230769235,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.875
imgflip_102,"when the""the"" watching youtube""youtubeo""; and; the the to to to to to to to to the the the the the the the the to to to to to the the the the the the the the the the the the the the the the the the the the the the the the the",1,1,0.4270024,0.2818541,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.703125
imgflip_219,"i: A ICK; i YOU GET A SOUL; you YOU GET GET A SOUL; and ELSETS A SOUL; to, the the the the the the the the the the the the the the the the the to to to to to to to to to to to the the",12,1,0.5065584,0.2818541,0.24489795918367346,0.14583333333333334,0.06382978723404255,0.021739130434782608,2.8125
imgflip_275,"when you ready? me, i; yes my my time; yes;- the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",46,1,0.6351706,0.2818541,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.40625
imgflip_642,when!;;;LLY; they'T LOOK ARIED; HAVE'' A THE FUNES YOU WANT;; the ismanship the the the the the the the the the the the the the the the the to to to to to to to to to the the the the the the the,3,1,0.4688777,0.2818541,0.06818181818181818,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.6875
imgflip_802,meMDE; FORUMB;a the the to to to to to the the the the the the the the the the the the to to to to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.7258039,0.2818541,0.0,0.0,0.0,0.0,7.46875
imgflip_413,when YOUEONE SAYSLLS YOU THEYS A LIIOT; you YOUUALLY LIKE YOU GOODIOT;!; the the the the the the the the the the the the the the the to to to to to to to to to to the the the the the the the the the the the,2,1,0.4202172,0.2818541,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.90625
imgflip_1008,"i' here from and' your wife;s face on to the dead; a volume on; you a, you not womaney girls wife toa the the the the the the the the the the the the the the the the the to to to to to to to to to the the",14,1,0.4093611,0.2818541,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.40625
imgflip_167,i american Joe;ed:  Regular Addict Fan; the the the the the the the the the the the the the the the the the the to to to to the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.6782351,0.2818541,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.8125
imgflip_288,meGH;;; the to to to to to to to to to to to the the the the the to to to to to to to to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.7276054,0.2818541,0.0,0.0,0.0,0.0,12.9375
