image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
mcdonalds_switzerland_767,kudos you for your awesome thumbs 🤩.,2,1,0.22382328,0.55146134,6.243813090220099e-05,4.86253084956e-312,4.86253084956e-312,4.86253084956e-312,-9.662714,0.0833217427134513,0
mcdonalds_switzerland_1988,s.,0,1,0.694574,0.55146134,0.0,0.0,0.0,0.0,-6.3739505,0.83152836561203,1
mcdonalds_switzerland_1918,"oh my god, i just received a happy message from karen! she also got invited to the party again.",1,1,0.96773124,0.55146134,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.230166,0.0206181034445762,0
mcdonalds_switzerland_646,a person's will be in the bundle! call it by name and make sure to get your number of choice.,1,1,0.51156193,0.55146134,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.127806,0.0019649756141006,0
mcdonalds_switzerland_904,"you, me and the rest of you honor are coming to feast on your thanksgiving.",1,1,0.43136182,0.55146134,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.612291,0.9340354800224304,1
mcdonalds_switzerland_19,bi tomorrow we 'll have a competition.,2,1,0.9504724,0.55146134,0.2476793999286233,0.1444796499583636,1.928867353251809e-308,1.928867353251809e-308,-8.695437,0.4617954194545746,0
mcdonalds_switzerland_16,all the amazing stuff you've just heard from your friends.,0,1,0.9708202,0.55146134,0.0,0.0,0.0,0.0,-9.733295,0.965379238128662,1
mcdonalds_switzerland_716,we’ ve found a recipe for the most delicious french fries ever! ‘ he who eats them wins!” says christina of her blog cookcrazy.,0,1,0.7935145,0.55146134,0.0,0.0,0.0,0.0,-6.3021812,0.004842244554311,0
mcdonalds_switzerland_461,who thinks? they're thinking hard to find food! but who can remind you of the restaurant at your local utility box.,3,1,0.9272141,0.55146134,0.1298794918395304,2.0229402343384255e-308,2.0229402343384255e-308,2.0229402343384255e-308,-9.115348,0.0171283166855573,0
mcdonalds_switzerland_2052,"clue night, i'm making you a special deal for netflix mcdonald’s and caroli pizza.",0,1,0.7170495,0.55146134,0.0,0.0,0.0,0.0,-6.6701584,0.038550354540348,0
mcdonalds_switzerland_31,"ya's so sad that i can give you this magical and lucky me! ♪thankyou very much to liyue, who made such a great life story for us.",1,1,0.15481167,0.55146134,0.037037037037037,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.666747,0.1452923268079757,0
mcdonalds_switzerland_744,a friend asked me what that next ad he saw on the net.,1,1,0.9654137,0.55146134,0.0712277752801781,2.060331790082205e-308,2.060331790082205e-308,2.060331790082205e-308,-8.62887,0.8301705121994019,1
mcdonalds_switzerland_568,"if you receive a weird message from someone, keep it up with the mcdonald's swag bite.",3,1,0.9649518,0.55146134,0.0647982661081827,7.689649493008776e-309,7.689649493008776e-309,7.689649493008776e-309,-9.78937,0.2958795726299286,0
mcdonalds_switzerland_1899,"am you think the new menu in your favorite store? we're glad it comes out soon, thank @ mylife for making our news.",2,1,0.19999772,0.55146134,0.0797145175674336,2.0397629256023657e-308,2.0397629256023657e-308,2.0397629256023657e-308,-8.887886,0.009385990910232,0
mcdonalds_switzerland_654,"you see the whole world? we’ re not deep into it, but you can use a quarter to pay for your shopping cart.",3,1,0.9291138,0.55146134,0.1304347826086956,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.14204761,0.4160034358501434,0
mcdonalds_switzerland_725,"we’ re ready, it's all thanks to the magic of om and time for you.",1,1,0.8545001,0.55146134,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.049837,0.2702129185199737,0
mcdonalds_switzerland_499,"
It was my turn to compete with bacon, but it's so cold in a winter! we laughed when kendallpark arrived.",2,1,0.9543243,0.55146134,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.466677,0.0209109988063573,0
