focalLoss,contrastive_loss,loss
0.04304724186658859,0.7096931338310242,1.1401655673980713
0.0394427627325058,0.6093584299087524,1.0037860870361328
0.045710064470767975,0.7509955763816833,1.2080962657928467
0.05579483136534691,0.8545050621032715,1.4124534130096436
0.04539771005511284,0.7710995078086853,1.225076675415039
0.04400060325860977,0.7716392278671265,1.211645245552063
0.04346664994955063,0.7698923945426941,1.2045588493347168
0.044522255659103394,0.584452748298645,1.0296752452850342
0.043537721037864685,0.8468831777572632,1.2822604179382324
0.04421432688832283,0.7894686460494995,1.231611967086792
0.04451047629117966,0.7719757556915283,1.2170805931091309
0.04269476607441902,0.6367089152336121,1.0636565685272217
0.04293447732925415,0.6873537302017212,1.1166985034942627
0.04543331265449524,0.846663236618042,1.3009963035583496
0.04389321804046631,0.7848883867263794,1.2238205671310425
0.04284098744392395,0.7520689368247986,1.180478811264038
0.046485885977745056,0.8000354766845703,1.2648943662643433
0.04568973556160927,0.8174734115600586,1.274370789527893
0.043285030871629715,0.7503703236579895,1.183220624923706
0.04379192739725113,0.8060261011123657,1.2439453601837158
0.04235836863517761,0.7888249754905701,1.2124086618423462
0.0424637496471405,0.704695999622345,1.12933349609375
0.044968657195568085,0.8441933989524841,1.2938799858093262
0.04337931424379349,0.7507026195526123,1.1844956874847412
0.04433874785900116,0.801967978477478,1.245355486869812
0.04400037229061127,0.8060727119445801,1.2460764646530151
0.041153810918331146,0.6545634269714355,1.0661015510559082
0.042057886719703674,0.6120003461837769,1.0325791835784912
0.04308599978685379,0.7701886296272278,1.2010486125946045
0.04158446192741394,0.745647132396698,1.1614917516708374
0.04335474967956543,0.7521475553512573,1.1856950521469116
0.04054257273674011,0.7308077812194824,1.1362335681915283
0.04351978749036789,0.8066486120223999,1.2418465614318848
0.04365565627813339,0.8162972927093506,1.2528538703918457
0.043134890496730804,0.7493609189987183,1.1807098388671875
0.044170819222927094,0.7658589482307434,1.2075672149658203
0.04122290760278702,0.8046924471855164,1.2169215679168701
0.042884573340415955,0.820276141166687,1.249121904373169
0.04127604514360428,0.7715066075325012,1.1842670440673828
0.04141955077648163,0.7704170942306519,1.1846126317977905
0.04218902811408043,0.8303465843200684,1.2522368431091309
0.04152657464146614,0.7922806739807129,1.2075464725494385
0.04060136899352074,0.814224362373352,1.2202380895614624
0.04338953644037247,0.6566433906555176,1.090538740158081
0.04073954373598099,0.7849035859107971,1.1922990083694458
0.04385688900947571,0.8048105239868164,1.2433793544769287
0.041992925107479095,0.8034137487411499,1.223343014717102
0.03969397395849228,0.7511785626411438,1.148118257522583
0.04207121580839157,0.7299294471740723,1.150641679763794
0.04121265187859535,0.8106719255447388,1.222798466682434
0.042731478810310364,0.7860695123672485,1.2133842706680298
0.042707644402980804,0.8166260719299316,1.2437025308609009
0.04024917632341385,0.749287486076355,1.1517791748046875
0.041031092405319214,0.7486659288406372,1.1589767932891846
0.04192844778299332,0.7686863541603088,1.1879708766937256
0.044439904391765594,0.8105871081352234,1.2549861669540405
0.04176885634660721,0.8325357437133789,1.2502243518829346
0.04151397570967674,0.7068803310394287,1.1220201253890991
0.039657674729824066,0.7306738495826721,1.1272506713867188
0.03855959326028824,0.7287722826004028,1.114368200302124
0.04624345153570175,0.841856837272644,1.3042913675308228
0.041300684213638306,0.8175244331359863,1.2305312156677246
0.038224831223487854,0.7521706819534302,1.1344189643859863
0.037095461040735245,0.7308490872383118,1.1018036603927612
0.04119257628917694,0.8192265033721924,1.2311522960662842
0.040738992393016815,0.8532373905181885,1.260627269744873
0.039471909403800964,0.709922194480896,1.104641318321228
0.04137897491455078,0.8037912249565125,1.217581033706665
0.04480665922164917,0.72447669506073,1.1725432872772217
0.034895364195108414,0.7679867148399353,1.1169403791427612
0.038368288427591324,0.684512734413147,1.0681955814361572
0.035439737141132355,0.7354867458343506,1.0898840427398682
0.03903195261955261,0.7480646371841431,1.1383841037750244
0.04630472511053085,0.8405103087425232,1.3035576343536377
0.040498286485672,0.8300758600234985,1.2350587844848633
0.03611423075199127,0.7884852290153503,1.1496275663375854
0.03800877928733826,0.6627452373504639,1.0428330898284912
0.03484254702925682,0.6273812055587769,0.975806713104248
0.03869396448135376,0.7556625604629517,1.1426022052764893
0.04289756715297699,0.7120217084884644,1.1409974098205566
0.039668697863817215,0.7471082210540771,1.1437952518463135
0.03645981848239899,0.6620656251907349,1.0266637802124023
0.03982973098754883,0.7849689722061157,1.183266282081604
0.04199518263339996,0.7239300012588501,1.1438817977905273
0.03936121612787247,0.7823446393013,1.1759567260742188
0.0415775403380394,0.8290764093399048,1.24485182762146
0.038497842848300934,0.7068184614181519,1.091796875
0.03689116984605789,0.7943686246871948,1.1632802486419678
0.03917567431926727,0.8243752121925354,1.2161319255828857
0.04004824906587601,0.7962619066238403,1.196744441986084
0.04034478962421417,0.7416727542877197,1.145120620727539
0.037069521844387054,0.7663617730140686,1.1370570659637451
0.043222133070230484,0.7936016321182251,1.225822925567627
0.03893555328249931,0.7777658700942993,1.167121410369873
0.039981115609407425,0.8406700491905212,1.2404811382293701
0.040955036878585815,0.7098796367645264,1.1194300651550293
0.0423915795981884,0.845170259475708,1.2690861225128174
0.04020514339208603,0.723168134689331,1.1252195835113525
0.037478141486644745,0.6239742040634155,0.9987556338310242
0.038333967328071594,0.8206663131713867,1.2040059566497803
0.04008030891418457,0.8268300294876099,1.2276331186294556
0.038672029972076416,0.7424177527427673,1.1291379928588867
0.038366373628377914,0.6828791499137878,1.0665428638458252
0.042359545826911926,0.7907017469406128,1.2142971754074097
0.04174096882343292,0.8399658203125,1.2573754787445068
0.03671284765005112,0.7442524433135986,1.111380934715271
0.03594709187746048,0.7085533738136292,1.0680242776870728
0.0386030375957489,0.7963454723358154,1.1823759078979492
0.042644839733839035,0.8209048509597778,1.2473533153533936
0.03474269062280655,0.7638100385665894,1.1112369298934937
0.039111051708459854,0.7131286859512329,1.1042392253875732
0.03951539099216461,0.7525928020477295,1.1477466821670532
0.03863496333360672,0.7178426384925842,1.1041922569274902
0.0436403788626194,0.6455217003822327,1.0819255113601685
0.040157854557037354,0.8145104646682739,1.2160890102386475
0.03851296007633209,0.7994800209999084,1.1846096515655518
0.04004036635160446,0.7435553073883057,1.1439590454101562
0.03273539990186691,0.5551667213439941,0.8825207352638245
0.0408228263258934,0.7637715339660645,1.1719998121261597
0.035800788551568985,0.661512017250061,1.0195199251174927
0.036900803446769714,0.746728777885437,1.1157368421554565
0.0406157523393631,0.7318599224090576,1.1380174160003662
0.03663387894630432,0.749998152256012,1.1163369417190552
0.03856296092271805,0.7927027940750122,1.1783323287963867
0.03778696805238724,0.8040319681167603,1.1819016933441162
0.03993974253535271,0.7609031796455383,1.160300612449646
0.039786942303180695,0.854189395904541,1.252058744430542
0.038120370358228683,0.8095878958702087,1.1907916069030762
0.039440423250198364,0.7695976495742798,1.1640019416809082
0.040525637567043304,0.7456349730491638,1.1508913040161133
0.03908024728298187,0.8017416000366211,1.1925441026687622
0.03902667760848999,0.7606518864631653,1.15091872215271
0.036048777401447296,0.7808396220207214,1.1413273811340332
0.037091463804244995,0.7175425291061401,1.0884571075439453
0.039826635271310806,0.750778079032898,1.149044394493103
0.03526794910430908,0.7213572263717651,1.074036717414856
0.039702508598566055,0.7929224371910095,1.189947485923767
0.035742275416851044,0.7726146578788757,1.1300374269485474
0.03554236888885498,0.6838744878768921,1.039298176765442
0.039848849177360535,0.7959533929824829,1.1944419145584106
0.03586043789982796,0.7188729047775269,1.077477216720581
0.038585931062698364,0.7175400257110596,1.1033992767333984
0.03840739652514458,0.8426711559295654,1.2267451286315918
0.04319803789258003,0.7705236673355103,1.20250403881073
0.03518317639827728,0.7538950443267822,1.1057268381118774
0.03665835037827492,0.7824513912200928,1.149034857749939
0.03960021585226059,0.7515844106674194,1.1475865840911865
0.03594949468970299,0.6721307635307312,1.031625747680664
0.041436973959207535,0.7200250625610352,1.1343947649002075
0.037667758762836456,0.7790199518203735,1.1556975841522217
0.035529594868421555,0.6389405727386475,0.9942365288734436
0.03824447840452194,0.7751659154891968,1.1576106548309326
0.035171233117580414,0.5581981539726257,0.9099105000495911
0.036729395389556885,0.7069735527038574,1.0742675065994263
0.03832016512751579,0.7218250632286072,1.1050267219543457
0.0424647331237793,0.8457006812095642,1.270348072052002
0.03509595990180969,0.7030879259109497,1.0540475845336914
0.03715978562831879,0.7487854957580566,1.120383381843567
0.03544722869992256,0.7178682088851929,1.072340488433838
0.03937806934118271,0.7719462513923645,1.165726900100708
0.03539415821433067,0.7754459381103516,1.1293874979019165
0.03743468225002289,0.695405125617981,1.0697519779205322
0.035323549062013626,0.6429806351661682,0.9962161183357239
0.036933064460754395,0.7796202301979065,1.1489508152008057
0.04086457937955856,0.6553571224212646,1.0640029907226562
0.03781557083129883,0.7973998785018921,1.1755555868148804
0.03898712992668152,0.8012924194335938,1.1911637783050537
0.03980002924799919,0.8081506490707397,1.206151008605957
0.04087754338979721,0.8043645620346069,1.2131400108337402
0.0387517511844635,0.7574657201766968,1.1449832916259766
0.039286524057388306,0.7867676019668579,1.1796329021453857
0.040350936353206635,0.6958989500999451,1.0994083881378174
0.040047161281108856,0.7658833265304565,1.1663548946380615
0.04271635413169861,0.6824928522109985,1.1096563339233398
0.03642692044377327,0.6684222221374512,1.032691478729248
0.03526252508163452,0.7360067963600159,1.0886321067810059
0.035017602145671844,0.6600069999694824,1.0101830959320068
0.03395336866378784,0.7156661748886108,1.0551998615264893
0.03765539079904556,0.6699552536010742,1.0465091466903687
0.038281701505184174,0.690192699432373,1.073009729385376
0.03557596355676651,0.7408434748649597,1.0966031551361084
0.0369284525513649,0.7323525547981262,1.1016371250152588
0.03729110211133957,0.7510426044464111,1.1239535808563232
0.038714781403541565,0.742480993270874,1.1296287775039673
0.03769712895154953,0.6793739199638367,1.0563452243804932
0.04009000211954117,0.7446181774139404,1.145518183708191
0.03688313812017441,0.7048861980438232,1.0737175941467285
0.03479236364364624,0.786635160446167,1.1345587968826294
0.03420599550008774,0.6984480023384094,1.0405080318450928
0.03683363273739815,0.7406560182571411,1.108992338180542
0.03298468142747879,0.8245989084243774,1.1544456481933594
0.03228902071714401,0.681503415107727,1.0043935775756836
0.03786572813987732,0.7967311143875122,1.1753883361816406
0.03681650012731552,0.7189682722091675,1.0871332883834839
0.03298896551132202,0.7133621573448181,1.0432517528533936
0.0393424853682518,0.7762690782546997,1.169693946838379
0.04109374061226845,0.7791004776954651,1.1900378465652466
0.04025093466043472,0.7486810684204102,1.1511904001235962
0.03923375904560089,0.7709470987319946,1.1632846593856812
0.040364932268857956,0.6518619656562805,1.055511236190796
0.03684684634208679,0.7438658475875854,1.1123342514038086
0.040656786412000656,0.7422532439231873,1.1488211154937744
0.03801698982715607,0.7818073034286499,1.1619771718978882
0.0339350625872612,0.7384939193725586,1.0778446197509766
0.035535119473934174,0.7775542736053467,1.1329054832458496
0.033758342266082764,0.5987551212310791,0.9363385438919067
0.032986950129270554,0.7575359344482422,1.0874054431915283
0.03432955965399742,0.7286744117736816,1.071969985961914
0.03870142996311188,0.7713114023208618,1.1583256721496582
0.03543907403945923,0.7343367338180542,1.0887274742126465
0.035244010388851166,0.6972558498382568,1.0496959686279297
0.03323587775230408,0.6344656944274902,0.966824471950531
0.03471141681075096,0.7816116809844971,1.1287258863449097
0.03166544437408447,0.6834274530410767,1.0000818967819214
0.0351870097219944,0.7428512573242188,1.0947213172912598
0.03770792484283447,0.6808691620826721,1.057948350906372
0.037036824971437454,0.6479861736297607,1.0183544158935547
0.039329998195171356,0.7592544555664062,1.1525545120239258
0.036193348467350006,0.7201023101806641,1.082035779953003
0.03700745105743408,0.7488353252410889,1.1189098358154297
0.04043372720479965,0.7048918008804321,1.1092290878295898
0.033456820994615555,0.746281087398529,1.080849289894104
0.03790877014398575,0.7289273738861084,1.1080150604248047
0.0391942635178566,0.6826059818267822,1.074548602104187
0.04037849232554436,0.7020139694213867,1.1057989597320557
0.039781518280506134,0.6991133689880371,1.096928596496582
0.03658026456832886,0.7493007183074951,1.1151033639907837
0.03961927816271782,0.7078770399093628,1.1040698289871216
0.038491569459438324,0.6642674207687378,1.0491831302642822
0.03460712730884552,0.6953836679458618,1.0414549112319946
0.033180225640535355,0.7237498760223389,1.0555521249771118
0.03623095154762268,0.7666596174240112,1.1289691925048828
0.03861255198717117,0.6559813022613525,1.0421068668365479
0.034630369395017624,0.72416752576828,1.0704712867736816
0.03595484793186188,0.7311180830001831,1.0906665325164795
0.03794783353805542,0.6752446293830872,1.0547230243682861
0.0361427441239357,0.7312771081924438,1.0927045345306396
0.036976829171180725,0.7010189294815063,1.0707871913909912
0.03260022774338722,0.6999174952507019,1.025919795036316
0.037039391696453094,0.7167103290557861,1.087104320526123
0.03744997829198837,0.6864578127861023,1.060957670211792
0.04021596908569336,0.6747716665267944,1.076931357383728
0.03239556401968002,0.7002177238464355,1.024173378944397
0.03438754379749298,0.6465706825256348,0.9904460906982422
0.03261656314134598,0.7003370523452759,1.0265026092529297
0.03717770427465439,0.7237786650657654,1.0955557823181152
0.035715360194444656,0.7032500505447388,1.06040358543396
0.038011323660612106,0.747688889503479,1.1278021335601807
0.035403598099946976,0.6707137823104858,1.024749755859375
0.03959416225552559,0.6876554489135742,1.0835970640182495
0.035150058567523956,0.6915798187255859,1.0430803298950195
