image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
imgflip_210,i: you for not the up  the test; i i i in to the teacher; not it teacher on; the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,42,1,0.24838527,0.23718548,0.09259259259259259,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,5.96875
imgflip_113,i i was going last thing to the room and and i said saying  i i hit i would the right person. theira the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,43,1,0.1956131,0.23718548,0.12280701754385966,0.01785714285714285,2.2250738585072626e-308,2.2250738585072626e-308,6.53125
imgflip_135,"i  i this bat   i a with i  it i  no ball,  percent% year of coming by us. i get for the room..  the the the the the the the the the the the the the the the the the the the",27,1,0.19099075,0.23718548,0.09523809523809525,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.8125
imgflip_380,"the of i i would to for the  they did n but have they the  look..., the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",46,1,0.443157,0.23718548,0.0909090909090909,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,6.0625
imgflip_73,"i is one the annoying people world because he i have're getting. you.s  able. you, can the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",35,1,0.07137273,0.23718548,0.040816326530612235,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.09375
imgflip_881,i   i  a  on i do back the; i i a new; i  ill much more  you  a  heat    a much months. it  a   n't mind  the you as you do it.   ill than.   ill  you,16,1,0.094374865,0.23718548,0.23153736248859474,0.018319439669427277,1.4266737208830245e-308,1.4266737208830245e-308,4.84375
imgflip_3,how i is a to therate? well you to go done last time to you me  ?  me me what! a last time! me irdrop...  it!!!   what to?!   ! you guy... 0. ; a...,14,1,0.035194583,0.23718548,0.16055223345334416,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,6.15625
imgflip_577,i at the    the see how   that you at the  one  used new of new accessories of the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,45,1,0.17004989,0.23718548,0.15384615384615385,0.03921568627450981,2.2250738585072626e-308,2.2250738585072626e-308,5.46875
imgflip_126,i is   i i ; i i  ; i     i it day; year of the year; but get get say think; it;''  it i i light are;  the the the the the the the the the the the the the the the the the,23,1,0.33964705,0.23718548,0.1590909090909091,0.04651162790697675,0.023809523809523808,2.2250738585072626e-308,6.4375
imgflip_29,"they, i why in same  kill a here  in me  i it a  report about i to answer    you like in  a the the the the the the the the the the the the the the the the the the the the the the",27,1,0.11285144,0.23718548,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.15625
