caption_loss,fc_loss,loss
6.8125,0.70703125,13.875
7.0,0.6796875,13.8125
6.59375,0.6640625,13.25
6.9375,0.6953125,13.875
7.125,0.671875,13.875
7.28125,0.66015625,13.875
6.875,0.66796875,13.5625
7.1875,0.6640625,13.8125
6.6875,0.7109375,13.8125
7.21875,0.6875,14.125
6.875,0.67578125,13.625
7.375,0.66796875,14.0625
6.90625,0.68359375,13.75
6.8125,0.67578125,13.5625
6.8125,0.66796875,13.5
6.625,0.68359375,13.5
7.34375,0.67578125,14.125
7.125,0.671875,13.875
6.8125,0.671875,13.5
6.8125,0.6640625,13.4375
6.78125,0.67578125,13.5
7.21875,0.67578125,14.0
6.53125,0.671875,13.25
7.15625,0.671875,13.875
7.03125,0.66796875,13.75
6.90625,0.66796875,13.625
6.84375,0.66796875,13.5
7.09375,0.6875,14.0
6.5625,0.67578125,13.3125
7.46875,0.66796875,14.125
6.96875,0.68359375,13.8125
6.6875,0.66015625,13.25
6.90625,0.67578125,13.625
6.65625,0.66015625,13.25
6.90625,0.6640625,13.5
6.40625,0.68359375,13.25
7.03125,0.69140625,13.9375
7.09375,0.671875,13.8125
6.6875,0.6796875,13.5
7.125,0.68359375,14.0
7.21875,0.671875,13.9375
6.96875,0.66015625,13.5625
7.0625,0.6875,13.9375
6.3125,0.6875,13.1875
7.03125,0.671875,13.75
6.78125,0.66015625,13.375
6.84375,0.671875,13.5625
7.34375,0.703125,14.375
6.96875,0.671875,13.6875
7.625,0.6796875,14.4375
7.53125,0.68359375,14.375
7.375,0.6875,14.25
7.0,0.6875,13.875
7.375,0.65625,13.9375
6.875,0.6640625,13.5
7.21875,0.68359375,14.0625
6.78125,0.69921875,13.75
6.1875,0.68359375,13.0
6.8125,0.6875,13.6875
7.53125,0.6953125,14.5
6.90625,0.68359375,13.75
7.0625,0.6640625,13.6875
6.5625,0.67578125,13.3125
6.65625,0.6875,13.5
7.1875,0.671875,13.875
6.15625,0.65234375,12.6875
6.46875,0.66796875,13.125
6.75,0.65625,13.3125
6.65625,0.6875,13.5
7.46875,0.6875,14.375
7.25,0.671875,14.0
7.09375,0.66796875,13.75
7.375,0.6796875,14.1875
7.5,0.66796875,14.1875
6.71875,0.69140625,13.625
7.0625,0.671875,13.75
6.71875,0.6875,13.625
7.0,0.67578125,13.75
6.9375,0.66796875,13.625
7.125,0.6796875,13.9375
6.53125,0.6796875,13.375
6.96875,0.6640625,13.625
6.4375,0.67578125,13.1875
7.3125,0.6796875,14.125
6.75,0.6875,13.625
7.0625,0.68359375,13.875
6.75,0.671875,13.5
6.84375,0.6796875,13.625
6.875,0.6796875,13.6875
7.34375,0.6875,14.25
6.71875,0.67578125,13.5
6.59375,0.66015625,13.1875
6.875,0.6796875,13.6875
6.75,0.671875,13.5
6.625,0.68359375,13.5
7.3125,0.671875,14.0
7.125,0.66796875,13.8125
7.4375,0.69140625,14.375
6.96875,0.65234375,13.5
7.125,0.66796875,13.8125
7.21875,0.6796875,14.0
6.75,0.671875,13.5
7.28125,0.67578125,14.0
6.71875,0.6875,13.625
7.09375,0.6796875,13.875
6.8125,0.6953125,13.75
7.125,0.66015625,13.75
6.84375,0.66796875,13.5
7.28125,0.68359375,14.125
7.625,0.66796875,14.3125
7.0,0.66796875,13.6875
7.375,0.671875,14.125
7.3125,0.66796875,14.0
6.875,0.68359375,13.75
7.0625,0.6640625,13.6875
6.96875,0.6640625,13.625
6.75,0.6796875,13.5625
7.0,0.68359375,13.875
6.9375,0.69140625,13.875
7.28125,0.67578125,14.0
6.96875,0.65625,13.5
6.75,0.68359375,13.625
7.25,0.6640625,13.875
6.5625,0.67578125,13.3125
7.46875,0.6640625,14.125
6.5625,0.671875,13.25
7.0625,0.671875,13.75
6.53125,0.69921875,13.5
6.5625,0.66796875,13.25
6.96875,0.6953125,13.875
7.84375,0.68359375,14.6875
6.875,0.69140625,13.75
7.09375,0.68359375,13.9375
6.65625,0.65234375,13.1875
6.625,0.6875,13.5
7.625,0.6640625,14.25
6.90625,0.671875,13.625
6.75,0.6796875,13.5625
6.875,0.6640625,13.5
7.3125,0.671875,14.0
7.1875,0.6640625,13.8125
7.59375,0.66015625,14.1875
7.09375,0.67578125,13.875
6.6875,0.6640625,13.3125
6.71875,0.66015625,13.3125
6.65625,0.6640625,13.25
7.5,0.6640625,14.125
6.875,0.6640625,13.5
6.90625,0.6796875,13.75
6.78125,0.671875,13.5
7.125,0.6796875,13.9375
7.15625,0.66015625,13.75
7.25,0.67578125,14.0
6.9375,0.6796875,13.75
6.84375,0.67578125,13.625
6.28125,0.68359375,13.125
6.96875,0.68359375,13.8125
6.625,0.67578125,13.375
6.34375,0.67578125,13.125
7.09375,0.6796875,13.875
6.71875,0.67578125,13.5
7.09375,0.67578125,13.875
7.03125,0.6796875,13.875
6.125,0.69140625,13.0
6.9375,0.6640625,13.5625
6.25,0.6796875,13.0625
7.0,0.68359375,13.875
7.375,0.67578125,14.125
6.96875,0.671875,13.6875
6.9375,0.65625,13.5
6.96875,0.67578125,13.75
6.28125,0.66796875,13.0
6.90625,0.6640625,13.5
7.09375,0.671875,13.8125
6.875,0.66015625,13.5
6.8125,0.66015625,13.375
7.28125,0.6796875,14.125
7.34375,0.66015625,13.9375
7.03125,0.6796875,13.875
7.125,0.65625,13.6875
7.3125,0.69140625,14.25
6.84375,0.65625,13.375
7.15625,0.66796875,13.875
6.875,0.69921875,13.875
7.4375,0.67578125,14.1875
7.28125,0.66796875,14.0
6.28125,0.69140625,13.1875
7.125,0.671875,13.875
7.15625,0.66796875,13.875
6.5625,0.6953125,13.5
6.65625,0.68359375,13.5
7.0625,0.671875,13.75
6.84375,0.6796875,13.625
6.375,0.67578125,13.125
7.4375,0.66796875,14.125
7.125,0.65625,13.6875
6.78125,0.67578125,13.5
6.78125,0.66015625,13.375
6.84375,0.66796875,13.5
7.21875,0.6640625,13.875
6.75,0.6640625,13.375
7.03125,0.671875,13.75
7.09375,0.65625,13.625
7.34375,0.66015625,13.9375
6.3125,0.6875,13.1875
6.9375,0.6640625,13.5625
6.8125,0.68359375,13.625
6.78125,0.671875,13.5
5.96875,0.66015625,12.5625
6.21875,0.6875,13.125
7.03125,0.67578125,13.75
6.78125,0.65625,13.375
6.21875,0.6953125,13.125
6.78125,0.6796875,13.625
7.125,0.671875,13.875
6.84375,0.66796875,13.5
6.96875,0.66015625,13.5625
6.84375,0.67578125,13.625
7.09375,0.66796875,13.75
6.71875,0.66796875,13.375
6.375,0.67578125,13.125
6.9375,0.66015625,13.5
7.25,0.6640625,13.875
7.125,0.66796875,13.8125
7.4375,0.67578125,14.1875
6.96875,0.65234375,13.5
6.65625,0.671875,13.375
6.71875,0.66015625,13.3125
7.03125,0.67578125,13.75
7.0625,0.6640625,13.6875
6.78125,0.66015625,13.375
7.0625,0.65625,13.625
6.625,0.6875,13.5
6.875,0.6640625,13.5
7.28125,0.6640625,13.875
6.59375,0.6640625,13.25
6.28125,0.6796875,13.125
6.9375,0.66796875,13.625
7.5,0.671875,14.25
6.71875,0.66796875,13.375
6.625,0.64453125,13.0625
6.96875,0.66015625,13.5625
7.21875,0.6953125,14.125
6.96875,0.66015625,13.5625
6.96875,0.6796875,13.75
7.03125,0.6484375,13.5
6.84375,0.671875,13.5625
6.5,0.671875,13.25
6.65625,0.65234375,13.1875
7.0625,0.66015625,13.625
6.84375,0.66015625,13.4375
6.84375,0.671875,13.5625
6.5625,0.65234375,13.125
6.625,0.6640625,13.25
6.6875,0.66796875,13.375
7.5625,0.65625,14.125
7.0,0.65625,13.5625
7.125,0.66015625,13.75
6.25,0.6484375,12.75
6.84375,0.67578125,13.625
6.53125,0.671875,13.25
7.125,0.6484375,13.625
6.78125,0.6796875,13.625
6.5,0.6484375,13.0
6.4375,0.6640625,13.0625
7.0,0.6484375,13.5
6.71875,0.69140625,13.625
7.53125,0.6875,14.375
6.65625,0.66796875,13.375
7.28125,0.65625,13.875
6.25,0.69140625,13.125
6.65625,0.69140625,13.5625
6.4375,0.6640625,13.0625
6.59375,0.64453125,13.0
6.875,0.6796875,13.6875
6.96875,0.671875,13.6875
7.0,0.66015625,13.625
6.75,0.65234375,13.25
6.5625,0.671875,13.25
6.53125,0.66796875,13.25
6.5,0.66015625,13.125
6.59375,0.66796875,13.25
6.03125,0.66796875,12.75
6.03125,0.671875,12.75
6.25,0.6640625,12.875
6.21875,0.6796875,13.0
6.34375,0.6640625,13.0
7.3125,0.67578125,14.0625
7.25,0.67578125,14.0
6.65625,0.64453125,13.125
6.46875,0.671875,13.1875
7.0625,0.6640625,13.6875
6.5,0.66015625,13.125
6.4375,0.671875,13.125
6.90625,0.67578125,13.625
5.90625,0.6640625,12.5
6.78125,0.6796875,13.625
6.96875,0.6640625,13.625
6.84375,0.6640625,13.5
6.9375,0.671875,13.625
7.15625,0.6484375,13.625
7.03125,0.66796875,13.75
7.21875,0.6640625,13.875
6.9375,0.65625,13.5
6.9375,0.66015625,13.5
7.0625,0.671875,13.75
7.15625,0.65625,13.75
6.90625,0.64453125,13.375
6.375,0.69921875,13.375
6.25,0.66015625,12.875
6.75,0.68359375,13.625
5.875,0.67578125,12.625
7.09375,0.66796875,13.75
6.75,0.68359375,13.625
6.3125,0.64453125,12.75
6.5625,0.65234375,13.125
6.6875,0.6484375,13.1875
6.40625,0.671875,13.125
7.09375,0.66015625,13.6875
6.03125,0.6640625,12.625
6.5625,0.66796875,13.25
6.375,0.6796875,13.1875
6.78125,0.65234375,13.3125
6.46875,0.66796875,13.125
6.75,0.65625,13.3125
6.5625,0.6484375,13.0625
6.1875,0.6640625,12.8125
6.78125,0.67578125,13.5
6.4375,0.65234375,13.0
6.59375,0.671875,13.3125
6.625,0.65625,13.1875
6.53125,0.65625,13.125
6.65625,0.65234375,13.1875
6.875,0.64453125,13.3125
6.71875,0.67578125,13.5
6.15625,0.65234375,12.6875
6.5625,0.68359375,13.375
6.8125,0.65625,13.375
6.78125,0.66015625,13.375
6.15625,0.67578125,12.875
6.96875,0.65625,13.5
6.6875,0.6640625,13.3125
6.59375,0.6640625,13.25
7.0,0.62890625,13.25
6.78125,0.66015625,13.375
6.71875,0.6484375,13.25
6.5,0.6796875,13.3125
6.0625,0.66015625,12.625
7.125,0.6484375,13.625
6.5,0.66796875,13.1875
6.46875,0.65625,13.0
6.1875,0.63671875,12.5625
6.3125,0.66796875,13.0
6.875,0.63671875,13.25
6.34375,0.65234375,12.875
6.84375,0.640625,13.25
6.46875,0.63671875,12.875
6.21875,0.6640625,12.875
5.9375,0.62890625,12.25
6.40625,0.6171875,12.625
6.34375,0.640625,12.75
6.5625,0.65625,13.125
6.15625,0.65234375,12.6875
6.09375,0.66796875,12.75
6.8125,0.6328125,13.125
6.75,0.6484375,13.25
6.375,0.63671875,12.75
7.1875,0.625,13.4375
6.28125,0.625,12.5
6.0625,0.65625,12.625
6.34375,0.6640625,13.0
6.125,0.65234375,12.625
6.28125,0.66796875,13.0
6.625,0.63671875,13.0
6.03125,0.65625,12.625
6.15625,0.6640625,12.75
6.28125,0.671875,13.0
6.90625,0.6484375,13.375
6.40625,0.671875,13.125
6.34375,0.625,12.625
6.46875,0.671875,13.1875
6.0,0.640625,12.375
6.40625,0.65625,13.0
6.53125,0.6328125,12.875
6.78125,0.671875,13.5
6.09375,0.64453125,12.5
6.46875,0.6640625,13.125
7.3125,0.63671875,13.6875
6.09375,0.66796875,12.75
5.96875,0.6640625,12.625
6.25,0.6640625,12.875
6.4375,0.6328125,12.75
6.21875,0.6484375,12.75
6.09375,0.6640625,12.75
6.84375,0.66015625,13.4375
6.21875,0.64453125,12.625
6.125,0.66796875,12.8125
6.375,0.62890625,12.625
6.5,0.625,12.75
6.34375,0.63671875,12.75
6.40625,0.6640625,13.0
6.0625,0.69921875,13.0625
5.90625,0.6484375,12.375
6.25,0.64453125,12.6875
6.09375,0.62109375,12.3125
6.5625,0.6484375,13.0625
6.46875,0.64453125,12.875
6.46875,0.69140625,13.375
6.3125,0.640625,12.75
5.96875,0.640625,12.375
7.5,0.66796875,14.1875
6.28125,0.66015625,12.875
5.90625,0.6640625,12.5
6.59375,0.64453125,13.0
6.3125,0.62109375,12.5
6.0625,0.671875,12.75
6.375,0.63671875,12.75
6.03125,0.60546875,12.125
6.3125,0.6875,13.1875
6.15625,0.6328125,12.5
6.1875,0.6328125,12.5
6.4375,0.625,12.6875
6.34375,0.66015625,12.9375
6.03125,0.66015625,12.625
6.4375,0.65625,13.0
6.4375,0.671875,13.125
6.4375,0.65625,13.0
6.125,0.65234375,12.625
6.625,0.63671875,13.0
6.3125,0.640625,12.75
6.28125,0.62109375,12.5
6.15625,0.65625,12.75
5.9375,0.6640625,12.5625
5.53125,0.6328125,11.875
5.84375,0.63671875,12.25
6.6875,0.63671875,13.0625
6.25,0.6484375,12.75
6.28125,0.66796875,13.0
6.15625,0.65234375,12.6875
6.46875,0.65625,13.0
6.59375,0.6484375,13.125
6.0625,0.640625,12.5
6.21875,0.65234375,12.75
6.59375,0.62109375,12.8125
6.28125,0.6484375,12.75
6.21875,0.62109375,12.4375
5.65625,0.64453125,12.125
5.65625,0.60546875,11.75
6.09375,0.65625,12.625
6.34375,0.6484375,12.875
5.5625,0.65234375,12.125
6.125,0.640625,12.5
5.96875,0.65625,12.5
6.34375,0.65234375,12.875
6.34375,0.6796875,13.125
6.4375,0.640625,12.875
6.25,0.66015625,12.875
6.09375,0.6171875,12.25
6.25,0.62890625,12.5
6.0625,0.63671875,12.4375
5.25,0.640625,11.625
6.28125,0.6640625,12.875
6.1875,0.6015625,12.1875
5.65625,0.6171875,11.875
6.0625,0.65234375,12.625
6.40625,0.6015625,12.375
6.15625,0.6328125,12.5
5.6875,0.64453125,12.125
6.375,0.67578125,13.125
5.96875,0.66015625,12.5625
5.84375,0.65625,12.375
5.8125,0.6796875,12.625
6.21875,0.63671875,12.625
5.8125,0.66796875,12.5
5.4375,0.66015625,12.0
6.09375,0.62890625,12.375
5.96875,0.65234375,12.5
5.625,0.61328125,11.75
5.65625,0.625,11.875
5.78125,0.62890625,12.0625
5.78125,0.64453125,12.25
6.15625,0.62109375,12.375
5.6875,0.65625,12.25
5.625,0.640625,12.0
5.84375,0.6171875,12.0
6.3125,0.61328125,12.4375
6.1875,0.6875,13.0625
6.0,0.6484375,12.5
5.96875,0.6796875,12.75
5.46875,0.66015625,12.0625
5.96875,0.6484375,12.5
5.78125,0.63671875,12.125
5.5625,0.6640625,12.1875
6.3125,0.6015625,12.3125
6.375,0.6015625,12.375
5.71875,0.6953125,12.625
5.59375,0.625,11.875
5.34375,0.71484375,12.5
5.5625,0.6484375,12.0625
5.96875,0.64453125,12.375
5.6875,0.640625,12.125
6.03125,0.65234375,12.5625
5.84375,0.59765625,11.8125
6.3125,0.65234375,12.875
5.875,0.62890625,12.125
5.96875,0.65234375,12.5
5.875,0.62890625,12.125
5.75,0.609375,11.875
5.59375,0.62890625,11.875
5.5625,0.6640625,12.1875
5.5,0.64453125,11.9375
6.1875,0.625,12.4375
6.03125,0.66015625,12.625
6.59375,0.609375,12.6875
5.65625,0.59765625,11.625
5.90625,0.64453125,12.375
6.46875,0.59375,12.375
5.4375,0.6015625,11.4375
6.09375,0.6171875,12.25
5.65625,0.64453125,12.125
5.8125,0.609375,11.875
6.1875,0.61328125,12.3125
6.3125,0.609375,12.375
5.6875,0.64453125,12.125
5.6875,0.6484375,12.1875
5.6875,0.640625,12.125
6.34375,0.61328125,12.5
5.65625,0.6328125,12.0
5.84375,0.640625,12.25
5.9375,0.6015625,11.9375
6.0625,0.609375,12.125
5.875,0.609375,12.0
5.96875,0.6484375,12.5
5.3125,0.64453125,11.75
5.375,0.65625,11.9375
5.5,0.6875,12.375
5.875,0.65234375,12.375
5.96875,0.66015625,12.5625
5.46875,0.6640625,12.125
5.6875,0.625,11.9375
6.0,0.62890625,12.25
5.40625,0.68359375,12.25
6.0,0.62109375,12.25
6.1875,0.64453125,12.625
5.875,0.625,12.125
5.5,0.6796875,12.3125
5.875,0.609375,12.0
5.84375,0.60546875,11.875
5.625,0.62890625,11.875
6.09375,0.60546875,12.125
5.65625,0.6015625,11.625
5.46875,0.6328125,11.75
5.78125,0.65625,12.375
5.5,0.625,11.75
5.5,0.61328125,11.625
5.5,0.59765625,11.5
5.71875,0.60546875,11.75
6.15625,0.640625,12.5625
5.875,0.6328125,12.1875
5.34375,0.59765625,11.3125
5.625,0.62109375,11.875
5.21875,0.66015625,11.8125
5.78125,0.62890625,12.0625
6.21875,0.625,12.5
5.875,0.67578125,12.625
5.53125,0.62109375,11.75
5.59375,0.61328125,11.75
5.84375,0.61328125,12.0
5.65625,0.6171875,11.875
5.5,0.625,11.75
5.3125,0.67578125,12.0625
5.5625,0.6484375,12.0625
6.09375,0.63671875,12.5
5.34375,0.6328125,11.625
5.5,0.62890625,11.75
5.53125,0.65234375,12.0625
5.5,0.6015625,11.5
5.40625,0.62890625,11.6875
5.53125,0.625,11.75
6.28125,0.60546875,12.375
5.65625,0.62109375,11.875
5.3125,0.62109375,11.5
5.65625,0.6015625,11.625
5.46875,0.64453125,11.875
5.65625,0.59765625,11.625
5.8125,0.640625,12.25
6.28125,0.64453125,12.75
5.90625,0.6171875,12.125
5.46875,0.6796875,12.25
5.46875,0.59765625,11.4375
5.78125,0.64453125,12.25
5.8125,0.65625,12.375
5.53125,0.6171875,11.75
5.4375,0.6328125,11.75
5.96875,0.6328125,12.25
5.40625,0.609375,11.5
5.84375,0.609375,11.9375
5.21875,0.59765625,11.1875
5.8125,0.6640625,12.4375
5.5,0.7109375,12.625
5.59375,0.59765625,11.5625
5.71875,0.56640625,11.375
5.71875,0.609375,11.8125
5.53125,0.62890625,11.8125
5.46875,0.625,11.75
5.9375,0.6015625,11.9375
5.4375,0.66015625,12.0
5.46875,0.58984375,11.375
4.96875,0.578125,10.75
5.4375,0.57421875,11.1875
5.09375,0.62890625,11.375
5.75,0.625,12.0
5.5625,0.61328125,11.6875
5.71875,0.62109375,11.9375
6.0625,0.62109375,12.25
4.84375,0.609375,10.9375
5.4375,0.60546875,11.5
5.8125,0.6171875,12.0
5.4375,0.62109375,11.625
5.53125,0.578125,11.3125
5.375,0.625,11.625
5.875,0.578125,11.625
5.8125,0.69140625,12.75
5.78125,0.59765625,11.75
5.90625,0.6484375,12.375
5.875,0.625,12.125
5.28125,0.5546875,10.875
5.375,0.59375,11.3125
5.5,0.5859375,11.375
5.46875,0.62109375,11.6875
5.65625,0.57421875,11.375
5.90625,0.60546875,12.0
5.78125,0.56640625,11.4375
5.375,0.6171875,11.5625
5.34375,0.57421875,11.125
5.28125,0.63671875,11.625
5.40625,0.62109375,11.625
5.4375,0.625,11.6875
5.5625,0.60546875,11.625
5.65625,0.5859375,11.5
5.46875,0.60546875,11.5
5.96875,0.58203125,11.75
5.84375,0.609375,11.9375
5.71875,0.65625,12.25
5.4375,0.640625,11.875
5.46875,0.67578125,12.25
5.59375,0.58984375,11.5
5.40625,0.59765625,11.375
5.625,0.60546875,11.6875
5.40625,0.65625,12.0
5.125,0.57421875,10.875
5.78125,0.59765625,11.75
