image_id,caption,humor_score,humor
sonicdrivein_2107,"it's been a long time since i have eaten one of these, but now it looks like they might be coming out soon! so let me know what you think about them in the comments section below.",0.0004523682582657784,0
sonicdrivein_1677,"in 2019, we had the most amazing dog show in history.",0.008072923868894577,0
sonicdrivein_1383,it's time to change the way you shop.,0.06674163043498993,0
sonicdrivein_963,"it's not about the food, it’ s how you make money.",0.23176033794879913,0
sonicdrivein_1213,"we ’ re going to be having a lot of fun this summer, so here are our top picks for the best dog treats.",0.07042352855205536,0
sonicdrivein_2132,i'm not going to be here for the rest of today.,0.46898651123046875,0
sonicdrivein_1803,"it's been a while, but it’ s finally here.",0.30005624890327454,0
sonicdrivein_1209,it's time to get your teeth ready for the new year.,0.18522734940052032,0
sonicdrivein_1849,it's been a long time since i was able to do this.,0.6351940631866455,1
sonicdrivein_1516,"we don't know if we like it or not, but here are a few things to keep in mind as you wait for your order: </s> <sup style=""font-size:-20px;line-height:.75em;""><b><i class='icon'></i></b>&gt;&lt;/span&gt;</sub",0.03759017959237099,0
sonicdrivein_866,"it's not just a meme, it’ s an app that lets you order food from anywhere in the world.",0.20207355916500092,0
sonicdrivein_1206,"it's not about how long it takes you to get there, its all about who’ s in the car with you.",0.10612737387418747,0
sonicdrivein_1672,"don't worry, we got you covered.",0.015156750567257404,0
sonicdrivein_1489,"don't believe me when i tell you this! </s> 👍🤷🏻‍♂️👎🏽 🤣😉
< s>< a href=""https://www.",0.020398737862706184,0
sonicdrivein_1407,it’ s 2019 and we still haven’ t got a taste of what it feels like to be on the front page.,0.005366290919482708,0
sonicdrivein_1113,"it's not about the number of questions you get asked, it’ s how much fun i have answering them.",0.05545426160097122,0
sonicdrivein_1055,"it's not about the food, it’ s how you feel.",0.06265216320753098,0
sonicdrivein_2085,"it's not just about the food, it’ s all of us.",0.0767662525177002,0
sonicdrivein_797,i'm going to make sure you know what it sounds like when i get home from work.,0.46526607871055603,0
sonicdrivein_80,"it’ s like, “ oh my god i love you so much right now.",0.9704698920249939,1
sonicdrivein_1490,it ’ s time to get a taste of the future! this is what you should be getting for your thanksgiving dinner tonight# happyhippie 👌👏🍽️🎉🥗😊🤩 🤦‍♂🧘🏼 🕑📷 📸 pic.,0.0021116111893206835,0
sonicdrivein_1423,"it’ s 20% off the regular price, but we have a special deal for today! just in case you don't know what i mean.",0.0021504885517060757,0
sonicdrivein_633,it's been a long time since i’ ve had this in my house.,0.09042403846979141,0
sonicdrivein_2142,now it's your turn.,0.21329627931118011,0
sonicdrivein_1470,we're going to do it.,0.08154758810997009,0
sonicdrivein_2183,it's time for your birthday cake.,0.0016907836543396115,0
sonicdrivein_1751,it's not just for halloween anymore! it’ s all year long.,0.007629209663718939,0
sonicdrivein_2100,"it's like, you know what i’ m talking about.",0.8419899940490723,1
sonicdrivein_1411,"it’ s like, “ i know what you mean.",0.1365634799003601,0
sonicdrivein_1566,we've got you covered.,0.657412588596344,1
sonicdrivein_1435,"i've heard a lot of things about this, so here’s what i think is going to be the next big thing.",0.1748029738664627,0
sonicdrivein_2185,this is what it's like when you have to wait in line for over an hour just so i can get a drink.,0.5018296837806702,1
sonicdrivein_673,"what's your idea of a no-frills, easy to prepare dinner that you can make in less than five minutes? we have got it for ya.",0.000921917031519115,0
sonicdrivein_1569,"let's see what you guys make of this! 👩👨🧠🤔# 🍪🍇🥗🐶 🐷 🦅📸 📺🎉
</p> 🤣 how do u feel about it? 😄""
### Mathematical Questions and Answers Related to the Extract:

#### Question 1",0.0005021340330131352,0
sonicdrivein_297,"you don't have to be like, "" i know what you mean.",0.8601582050323486,1
sonicdrivein_869,"today's menu will be limited to french fries, buffalo chicken wings and sweet potato pie.",0.0014279622118920088,0
sonicdrivein_825,we're here to tell you the truth.,0.12704998254776,0
sonicdrivein_656,we’ ve got 10 of them.,0.2982586622238159,0
sonicdrivein_601,"this is the first time i’ ve tried this and it's not even close to being perfect! so why are you still here? 🤦‍♂️👍🤷😭
This Is The First Time I've Tried This And It'S Not Even Close To Being Perfect... So Why Are You Still Here?! 👌💕",0.010743459686636925,0
sonicdrivein_505,"when you’ re not sure what to do with it, here are a few ideas: 1.",0.04362403228878975,0
sonicdrivein_968,"we all know what this day is going to be like, but we gotta get out of here! </s> let’ s do it.",0.010690656490623951,0
