train_loss,test_loss,save
8.077620967741936,8.070833333333333,V
8.06350806451613,8.0625,V
8.06350806451613,8.0625, 
8.060483870967742,8.058333333333334,V
8.05141129032258,8.041666666666666,V
8.035282258064516,8.016666666666667,V
8.016129032258064,8.004166666666666,V
8.008064516129032,8.0125, 
8.006552419354838,8.0,V
8.002016129032258,8.004166666666666, 
8.0,8.0, 
7.999495967741935,7.995833333333334,V
8.0,8.004166666666666, 
8.000504032258064,7.997916666666667, 
8.0,7.995833333333334, 
8.0,7.995833333333334, 
7.998487903225806,7.997916666666667, 
7.996471774193548,7.997916666666667, 
7.996471774193548,7.997916666666667, 
7.997983870967742,7.99375,V
7.997479838709677,8.0, 
8.0,7.995833333333334, 
7.996471774193548,8.002083333333333, 
7.998991935483871,7.997916666666667, 
7.996975806451613,8.0, 
8.0,7.99375, 
7.997983870967742,7.995833333333334, 
7.995463709677419,7.995833333333334, 
7.996975806451613,7.99375, 
7.995967741935484,7.995833333333334, 
