bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,104100,26100,4.066912824207493,0.4444934257925085,3.750933908045977,0.033661398467432976,V
0.05,104100,26100,3.538481628242075,0.23140715057636885,3.7264008620689655,0.038120210727969395,V
0.05,104100,26100,3.407783981748319,0.23768867074928027,3.72080938697318,0.04415469348659003,V
0.05,104100,26100,3.32841618635927,0.23888418587896265,3.719013409961686,0.04959770114942529,V
0.05,104100,26100,3.278314121037464,0.23703890489913512,3.711649904214559,0.060112547892720504,V
0.05,104100,26100,3.242957492795389,0.2404738532660901,3.7105962643678163,0.054656369731800825,V
0.05,104100,26100,3.215036623439001,0.23872553434197852,3.72176724137931,0.05840936302681983, 
0.05,104100,26100,3.1928434197886646,0.23705826729106644,3.6913074712643676,0.06111350574712649,V
0.05,104100,26100,3.174432636887608,0.23799246517771366,3.690684865900383,0.061099137931034525,V
0.05,104100,26100,3.157675912584054,0.23762157780979748,3.699772509578544,0.06217193486590028, 
0.05,104100,26100,3.1426783141210373,0.23827659702209408,3.691271551724138,0.06373323754789272, 
0.05,104100,26100,3.1280709654178676,0.2387420449087405,3.683644636015326,0.06614822796934866,V
0.05,104100,26100,3.1173000720461097,0.23913829851104682,3.691175766283525,0.0647383860153256, 
0.05,104100,26100,3.1057967098943324,0.23819074207492819,3.6924090038314175,0.06679837164750954, 
0.05,104100,26100,3.095719260326609,0.23794353386167086,3.694612068965517,0.06622904693486589, 
0.05,104100,26100,3.086374279538905,0.2394038184438036,3.684219348659004,0.06413673371647503, 
0.05,104100,26100,3.076497958693564,0.23894572526416888,3.691774425287356,0.06670677681992332, 
0.05,104100,26100,3.0681225984630163,0.23754637968299702,3.6883022030651342,0.06722880747126446, 
0.05,104100,26100,3.060137487992315,0.2380278878482227,3.6804238505747127,0.0650676484674329,V
0.05,104100,26100,3.0536743515850144,0.23959263928914543,3.6873682950191573,0.06718031609195405, 
0.05,104100,26100,3.045959414024976,0.2375189121037458,3.6792624521072796,0.0711578065134101,V
0.05,104100,26100,3.0395533141210374,0.23750285182516806,3.682638888888889,0.06650143678160919, 
0.05,104100,26100,3.0321685878962534,0.23745632204611036,3.6797533524904216,0.06775742337164752, 
0.05,104100,26100,3.0261737512007687,0.2361623439000957,3.688074712643678,0.06931333812260537, 
0.05,104100,26100,3.021241594620557,0.23590537944284276,3.6844588122605364,0.06832016283524912, 
0.05,104100,26100,3.015426873198847,0.23563985951008543,3.687272509578544,0.07268378831417618, 
0.05,104100,26100,3.0098463016330452,0.23577554634966422,3.693175287356322,0.07114284003831421, 
0.05,104100,26100,3.0031730307396733,0.2364362692122963,3.6699233716475095,0.06657267720306512,V
0.05,104100,26100,2.9982949087415944,0.2371799951969256,3.6790229885057473,0.06863745210727971, 
0.05,104100,26100,2.9935068443804034,0.23402647694524464,3.6860392720306514,0.07041247605364007, 
0.05,104100,26100,2.9893281700288186,0.23482453770412987,3.6954022988505746,0.07203723659003836, 
0.05,104100,26100,2.9843299711815563,0.23597262247838616,3.694097222222222,0.07342911877394642, 
0.05,104100,26100,2.9784341978866475,0.23771748919308344,3.685919540229885,0.06930316091954017, 
0.05,104100,26100,2.974621757925072,0.23434152857829,3.6933189655172414,0.07530771072796934, 
0.05,104100,26100,2.9690231748318925,0.23403458213256426,3.692492816091954,0.07434925766283529, 
0.05,104100,26100,2.966243395773295,0.23391720701248794,3.6894636015325672,0.07281728927203052, 
0.05,104100,26100,2.961164145052834,0.23314361191162344,3.693426724137931,0.07349856321839075, 
0.05,104100,26100,2.957288664745437,0.23207282660902878,3.6989224137931034,0.07519875478927196, 
