train_loss,test_loss,save
1.5084706706515814,1.4783039263316564,V
1.4704546160617118,1.4538242987224035,V
1.449025184421216,1.4306304795401437,V
1.4143748586460696,1.3954615082059587,V
1.3757219233755338,1.3538561378206526,V
1.3335972398014393,1.329289538519723,V
1.3136770018076493,1.3204092638833183,V
1.3008715520470828,1.3289561101368494, 
1.2813855712696658,1.3227620124816895, 
1.2638580657668033,1.3247580698558263, 
1.2463611788668876,1.3251922300883703, 
1.2343353134090618,1.314498918397086,V
1.2176955897929305,1.3374771220343453, 
1.2049346151998488,1.3113288879394531,V
1.1886785838563563,1.3086326462881905,V
1.1758858409978576,1.3305242572511946, 
1.1610424437765348,1.3403951951435633, 
1.1455961910344787,1.332642776625497, 
1.1342034057035284,1.3295830488204956, 
1.1191189268888053,1.3206687825066703, 
1.1045335773694314,1.3325198548180717, 
1.0995251607086698,1.3198388985225133, 
1.0883791082996432,1.3217991931097848, 
1.0821509058192624,1.326686910220555, 
