image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_1688,i0%  chips are  creamcream beer. on! a to. a of.  us!’ re listening to the. the the the the the the the the the the the the the the the the the the the the the the the the,25,1,0.53276503,0.37049776,0.05128205128205127,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.875,4.78125,0.70703125
sonicdrivein_1415,we only news are coming up! the office-thru.  shop sandwich more ice your of orders rolls. �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,36,1,0.39754686,0.37049776,0.07999999999999999,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.125,4.9375,0.71875
sonicdrivein_1676,it are looking up good today here today the �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.5871544,0.37049776,0.05357142857142857,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,11.625,4.8125,0.68359375
sonicdrivein_2180,"itate the a the,   sonic beer..  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.6807856,0.37049776,0.040816326530612235,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.5,5.125,0.734375
sonicdrivein_1207,"the you comes to the, don  re the sweet as you gets. � �🍓�  favorite and love you real   the the the the the the the the the the the the the the the the the the the the the the the the the the",5,1,0.24241741,0.37049776,0.11111111111111109,0.02272727272727273,2.2250738585072626e-308,2.2250738585072626e-308,10.375,3.28125,0.70703125
sonicdrivein_1475,"@ is� is the� what 👏the �.  your� of off and aaa for you order a! the!! ’ s the good! 

 out our sonic menu at youtube channeltv channel  we@ sonicvin_arris is it these sonic.
",7,1,0.042136546,0.37049776,0.2,0.02941176470588235,2.2250738585072626e-308,2.2250738585072626e-308,10.9375,4.25,0.66796875
sonicdrivein_1178,""" of we we the new way to song that by the  the.  is  all,, cherry cherry cherry with will the the the the the the the the the the the the the the the the the the the the the the",4,1,0.321732,0.37049776,0.09523809523809525,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.8125,4.96875,0.68359375
sonicdrivein_1809,"the the your with with a new#00 milkshake dog, your. �   friends you friends on get by the’. a apple of summer day. sonicteam#endndogs #summer�# day included.  toon are.  be included. other add.
 ends only",12,1,0.074858055,0.37049776,0.17578787716586633,0.018095810884721533,1.3689935354348924e-308,1.3689935354348924e-308,11.5,4.53125,0.69921875
sonicdrivein_1609,"a your your smile skills by you your shakes cream areob are the theway and day long at  desserts ��

  only to the 10, 2019.   stores locations locations-in locations. you last.  100 included included.  toon",12,1,0.03562994,0.37049776,0.1708364380620484,1.3304329234432565e-308,1.3304329234432565e-308,1.3304329234432565e-308,11.625,4.4375,0.71875
sonicdrivein_2171,i it the the30:0 to ! # uesday  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.6029798,0.37049776,0.0,0.0,0.0,0.0,11.625,4.6875,0.69140625
sonicdrivein_1198,a new’  hot is the   the up the the place.   friends know them of with with us ! �� the the the the the the the the the the the the the the the the the the the the the the the the the,32,1,0.08636155,0.37049776,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.875,5.0,0.6875
sonicdrivein_1781,"when is s the day of of and up the hair, and� cup off, a, of like,  it the!s!! ��

-userons-urgers are 
 free included.
 toon:.
 be combined. other add.
 ends for1",7,1,0.07643397,0.37049776,0.08192356120543662,1.130173041491028e-308,1.130173041491028e-308,1.130173041491028e-308,12.0,4.84375,0.71875
sonicdrivein_1595,we  when you get a to the the hour and to case for your drink margarita tea.   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,7,1,0.35174423,0.37049776,0.10909090909090911,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,11.25,4.28125,0.69921875
sonicdrivein_618,the did would you seen? the? summer?� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.56246895,0.37049776,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,10.875,4.125,0.671875
sonicdrivein_1405,icing the   sauce!tail!ie ’ s a with  help� 🔥🔥rot coffee!.  sip the most’s most peppers peppers!  it  flavor! see  friends  # aperag! # ** no your nearby by  you for details flavors,7,1,0.043192495,0.37049776,0.0911885668046737,9.27548782591189e-309,9.27548782591189e-309,9.27548782591189e-309,12.125,4.8125,0.734375
sonicdrivein_827,you hoho-ho!! here!  sure you check a one’s best! the@0/1/ get get you in the end!  the the the the the the the the the the the the the the the the the the the the the the the,28,1,0.31538552,0.37049776,0.10256410256410255,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,10.625,3.84375,0.6796875
sonicdrivein_1240,i't know if you’all but but i’ n this video with with a on�  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,4,1,0.3710644,0.37049776,0.0576923076923077,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,10.875,3.78125,0.70703125
sonicdrivein_965,"the valentine# ofJulyuly! the the  your  of ice, fries and and ice little- white and and& blue icey the beach-in! �🎺🇸� the the the the the the the the the the the the the the the",24,1,0.4532458,0.37049776,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.0,3.75,0.7265625
sonicdrivein_1929,"i’ t be out thing thing of donacks a a10 10. chicken.   starts
 the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",36,1,0.11798044,0.37049776,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.3125,5.3125,0.69921875
sonicdrivein_1751,"f is, we  to of-time tickets! the  of your of!&- chicken!kefri ur and and3/ friday to 
# course parts more value.
  of least price.
 let  on ordering.
 available for the with the other offers.
 you for",14,1,0.027274463,0.37049776,0.2021768865708778,0.034658894840721904,1.3495755153097447e-308,1.3495755153097447e-308,11.875,4.84375,0.69921875
sonicdrivein_1659,"this’ s the than a  screwdriverie a sonic york slush? with a strawberry strawberry ice cream?  it it taste taste  $9 cents andand the long! 

 you for for select 10, 2029.   stores slush stores-in locations.",11,1,0.026158532,0.37049776,0.11128952820310337,0.022912549924168336,8.666959697561624e-309,8.666959697561624e-309,10.9375,3.921875,0.69921875
sonicdrivein_1314,"i the love with and i your'0% on dogs and your who the way.#��in the store-thru and the! a special! too bring in toes in the# theather.. ## dog dog is $0¢�.
 included included.
 ends until on ",18,1,0.04234509,0.37049776,0.10914218183429242,0.0080124220791048,6.4181631281553e-309,6.4181631281553e-309,11.625,4.28125,0.734375
sonicdrivein_928,the   the show to inin-hand. we�  us!. get us your skills!  the to check @ sofots  in  @sonirl  @theare pic pic  the the the the the,12,1,0.0762028,0.37049776,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.0,4.25,0.671875
sonicdrivein_1406,use of get with ’ s the 2:11 and  day of the new mango season # iness  prise  the the the the the the the the the the the the the the the the the the the the the the the the the the the the,33,1,0.42334586,0.37049776,0.06521739130434781,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.875,5.09375,0.6796875
sonicdrivein_1721,"we for set, ready the we me for the’s favorite hour.�  and. 7:4pm. #
i
 tax on...   by location.  details. more.  the the the the the the",7,1,0.050074622,0.37049776,0.25925925925925924,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,11.5,4.34375,0.71875
sonicdrivein_2113,the   medal in '' _el  the @ 0 dog! the day day!  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.54090345,0.37049776,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.875,5.625,0.7265625
sonicdrivein_1005,i careful your this first ice is. avocado dogs combo. it�  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,43,1,0.41239363,0.37049776,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,13.0,5.9375,0.70703125
sonicdrivein_1180,the you little thing is the mile of from ��️# back and enjoy’ waves treats wash on you! �# the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,35,1,0.47656313,0.37049776,0.12500000000000003,0.021276595744680854,2.2250738585072626e-308,2.2250738585072626e-308,11.125,4.09375,0.69921875
sonicdrivein_2034,"this best of a new unicorny a big treat, i are get a a slush, but we.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",43,1,0.24174842,0.37049776,0.07272727272727272,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,11.5,4.6875,0.68359375
sonicdrivein_1918,this   we  your family will get to to the.  pizzaurgers and  $5 cents..  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.3060115,0.37049776,0.047619047619047616,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.5625,4.21875,0.734375
sonicdrivein_880,the new is is is you wrong out is! �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,45,1,0.5839959,0.37049776,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,13.5625,6.71875,0.68359375
sonicdrivein_786,a i’ m not get you dog.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,49,1,0.7173723,0.37049776,0.01785714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.375,4.46875,0.6953125
sonicdrivein_1494,""" you s the than a  or her sound-ix?lla??? ’ it’s the double-  it comment�  you’re in with it  the the the the the the the the the the the the the the the the the the the",27,1,0.22277986,0.37049776,0.1842105263157895,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.625,4.78125,0.6796875
sonicdrivein_1594,it the the new of but in your dog.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,48,1,0.5273401,0.37049776,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.875,5.125,0.671875
sonicdrivein_784,"i�  matter, no gain, no)) no�� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",1,1,0.68845975,0.37049776,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.5,5.65625,0.68359375
sonicdrivein_912,the best of the is a. we�  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,49,1,0.7523006,0.37049776,0.03773584905660377,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.0,3.984375,0.69921875
