train_loss,test_loss,save
5.135227362513542,3.961540102958679,V
4.024206187129021,3.680059502124786,V
3.746336788535118,3.572953008413315,V
3.6109378603100777,3.5075031971931456,V
3.5024919581413267,3.4700737500190737,V
3.399425230920315,3.457631769180298,V
3.3283372727036475,3.4305877125263216,V
3.2462912964820863,3.447935622930527, 
3.1673646467924117,3.441767052412033, 
3.096330224275589,3.4289495301246644,V
3.01437403768301,3.433165307044983, 
2.9301490238308907,3.450259335041046, 
2.844140055179596,3.4739902532100677, 
2.751091147959232,3.5022407007217407, 
2.6637731838226317,3.5324128890037536, 
