bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,39244,56,11.65803389398573,0.7115367768858315,8.25,0.79609375,V
0.05,39244,56,8.45991016819572,0.7499135926350665,10.40625,0.840234375, 
0.05,39244,56,4.882549694189603,0.85309672846585,10.875,0.811328125, 
0.05,39244,56,3.8276392074413863,0.869520498853211,10.8125,0.8109375000000001, 
0.05,39244,56,3.219817150866463,0.8757979740061173,11.53125,0.82890625, 
0.05,39244,56,2.859072375127421,0.8786601681957179,11.125,0.799609375, 
0.05,39244,56,2.6214401758409784,0.880089672528032,11.375,0.7984375, 
0.05,39244,56,2.446670330020387,0.8818779466106043,11.40625,0.80546875, 
0.05,39244,56,2.3058621623343525,0.8826321196483213,11.8125,0.80625, 
0.05,39244,56,2.18760751146789,0.8832943106523955,12.03125,0.8140624999999999, 
0.05,39244,56,2.0882987703873597,0.8838852255351679,11.46875,0.838671875, 
0.05,39244,56,2.0017799120795106,0.8842806288226295,12.5,0.802734375, 
0.05,39244,56,1.9256777204383282,0.8845995795107039,11.75,0.83828125, 
0.05,39244,56,1.854226395259939,0.884639796763506,13.375,0.811328125, 
0.05,39244,56,1.7933987958715596,0.8859498439092741,13.0625,0.8187500000000001, 
0.05,39244,56,1.7366247770132517,0.8865901344291544,11.9375,0.823046875, 
0.05,39244,56,1.6882844355249744,0.8874088143476042,13.0,0.826171875, 
0.05,39244,56,1.6444635575942916,0.8869811576197763,12.4375,0.835546875, 
0.05,39244,56,1.6041706485728848,0.8876648509174321,13.15625,0.810546875, 
0.05,39244,56,1.57020498853211,0.8876485251019369,12.0625,0.8234375, 
0.05,39244,56,1.537027745922528,0.8883433677370038,12.1875,0.826171875, 
0.05,39244,56,1.5071992864424058,0.8885655581039753,12.46875,0.82890625, 
0.05,39244,56,1.480799248216106,0.8889836582568811,13.0,0.833203125, 
0.05,39244,56,1.4556136913863404,0.8892078395769613,12.75,0.826953125, 
0.05,39244,56,1.4312762805810397,0.8894754236748217,12.75,0.826171875, 
0.05,39244,56,1.4089656600407747,0.8895371432212033,14.15625,0.844921875, 
0.05,39244,56,1.389111875637105,0.8899675872833815,12.90625,0.821484375, 
0.05,39244,56,1.3694631594036697,0.8906297782874624,12.0625,0.823046875, 
0.05,39244,56,1.3515266628440368,0.8912167112640151,13.375,0.841796875, 
0.05,39244,56,1.333106364678899,0.8906341583843017,11.8125,0.80703125, 
0.05,39244,56,1.3190343081039755,0.8913990825688065,12.40625,0.821875, 
0.05,39244,56,1.3013207982925585,0.8912676796636096,12.1875,0.821484375, 
0.05,39244,56,1.286864487767584,0.8909957154689091,14.3125,0.8472656249999999, 
