id,proba,label
mcdonalds_switzerland_828,-8.957918,0
mcdonalds_switzerland_1883,-0.00036376057,1
mcdonalds_switzerland_73,-6.9802594,0
mcdonalds_switzerland_735,-8.752536,0
mcdonalds_switzerland_1656,-6.759172,0
mcdonalds_switzerland_27,-8.127054,0
mcdonalds_switzerland_6,-9.956464,0
mcdonalds_switzerland_60,-8.91021,0
mcdonalds_switzerland_165,-8.618592,0
mcdonalds_switzerland_201,-7.8649054,0
mcdonalds_switzerland_712,-0.009604791,1
mcdonalds_switzerland_81,-9.325437,0
mcdonalds_switzerland_683,-6.917267,0
mcdonalds_switzerland_293,-9.15121,0
mcdonalds_switzerland_586,-8.64691,0
mcdonalds_switzerland_730,-4.910799,0
mcdonalds_switzerland_691,-8.250114,0
mcdonalds_switzerland_330,-7.7662582,0
mcdonalds_switzerland_596,-9.060562,0
mcdonalds_switzerland_2031,-9.0456085,0
mcdonalds_switzerland_1197,-7.892773,0
mcdonalds_switzerland_2026,-9.0757065,0
mcdonalds_switzerland_713,-8.758427,0
mcdonalds_switzerland_716,-3.3666441,0
mcdonalds_switzerland_7,-8.691698,0
mcdonalds_switzerland_2035,-0.00066270324,1
mcdonalds_switzerland_122,-8.26177,0
mcdonalds_switzerland_222,-8.548508,0
mcdonalds_switzerland_1215,-3.2813706,0
mcdonalds_switzerland_768,-8.196021,0
mcdonalds_switzerland_682,-6.8426085,0
mcdonalds_switzerland_1934,-8.441651,0
mcdonalds_switzerland_411,-9.216255,0
mcdonalds_switzerland_230,-5.6957307,0
mcdonalds_switzerland_902,-5.686132,0
mcdonalds_switzerland_769,-3.3246732,0
mcdonalds_switzerland_59,-9.035548,0
mcdonalds_switzerland_153,-0.00034088045,1
mcdonalds_switzerland_180,-7.7754755,0
mcdonalds_switzerland_676,-8.55267,0
mcdonalds_switzerland_1886,-0.0007281036,1
mcdonalds_switzerland_1132,-0.0016274315,1
mcdonalds_switzerland_859,-8.204255,0
mcdonalds_switzerland_1842,-9.524923,0
mcdonalds_switzerland_1203,-0.0012910373,1
mcdonalds_switzerland_714,-8.945975,0
mcdonalds_switzerland_360,-9.137563,0
mcdonalds_switzerland_654,-9.202406,0
mcdonalds_switzerland_662,-9.16928,0
mcdonalds_switzerland_1,-0.0008971242,1
mcdonalds_switzerland_273,-7.8327575,0
mcdonalds_switzerland_721,-0.0028500436,1
mcdonalds_switzerland_699,-5.665572,0
mcdonalds_switzerland_118,-8.343143,0
mcdonalds_switzerland_2039,-7.6993494,0
