id,proba,label
mcdonalds_switzerland_835,-1.2220048,0
mcdonalds_switzerland_2025,-5.9770575,0
mcdonalds_switzerland_364,-8.484606,0
mcdonalds_switzerland_693,-9.092155,0
mcdonalds_switzerland_236,-0.009393778,1
mcdonalds_switzerland_617,-7.7762513,0
mcdonalds_switzerland_1886,-9.992401,0
mcdonalds_switzerland_654,-0.0021439441,1
mcdonalds_switzerland_645,-9.58984,0
mcdonalds_switzerland_293,-6.5612717,0
mcdonalds_switzerland_480,-9.5889225,0
mcdonalds_switzerland_794,-9.043966,0
mcdonalds_switzerland_1985,-8.463106,0
mcdonalds_switzerland_31,-6.1025224,0
mcdonalds_switzerland_2031,-9.892112,0
mcdonalds_switzerland_16,-9.313961,0
mcdonalds_switzerland_828,-7.8235373,0
mcdonalds_switzerland_230,-8.86688,0
mcdonalds_switzerland_699,-7.452372,0
mcdonalds_switzerland_448,-0.00028629974,1
mcdonalds_switzerland_677,-7.3640065,0
mcdonalds_switzerland_411,-9.019033,0
mcdonalds_switzerland_227,-7.5070086,0
mcdonalds_switzerland_632,-8.956866,0
mcdonalds_switzerland_419,-7.231491,0
mcdonalds_switzerland_1882,-9.287347,0
mcdonalds_switzerland_1219,-7.497808,0
mcdonalds_switzerland_655,-0.0004854216,1
mcdonalds_switzerland_69,-0.002741034,1
mcdonalds_switzerland_1132,-6.553756,0
mcdonalds_switzerland_528,-5.689199,0
mcdonalds_switzerland_1883,-7.9066234,0
mcdonalds_switzerland_1215,-0.009763582,1
mcdonalds_switzerland_716,-9.170957,0
mcdonalds_switzerland_713,-7.4506536,0
mcdonalds_switzerland_172,-0.00012897613,1
mcdonalds_switzerland_168,-0.030530727,1
mcdonalds_switzerland_19,-0.0006674684,1
mcdonalds_switzerland_1138,-9.255487,0
mcdonalds_switzerland_2039,-9.541118,0
mcdonalds_switzerland_27,-0.0019670438,1
mcdonalds_switzerland_1842,-0.17394805,1
mcdonalds_switzerland_625,-6.286768,0
mcdonalds_switzerland_1203,-8.747166,0
mcdonalds_switzerland_793,-9.495856,0
mcdonalds_switzerland_623,-0.2148439,1
mcdonalds_switzerland_768,-0.0040262835,1
mcdonalds_switzerland_205,-9.105541,0
mcdonalds_switzerland_683,-4.948838,0
mcdonalds_switzerland_673,-7.7351923,0
mcdonalds_switzerland_737,-6.6287165,0
mcdonalds_switzerland_748,-0.02320503,1
mcdonalds_switzerland_271,-8.902943,0
mcdonalds_switzerland_165,-8.920624,0
mcdonalds_switzerland_2035,-0.03769145,1
mcdonalds_switzerland_13,-9.066205,0
mcdonalds_switzerland_220,-9.2903,0
mcdonalds_switzerland_285,-0.028553786,1
mcdonalds_switzerland_1196,-8.511397,0
mcdonalds_switzerland_735,-0.000419767,1
mcdonalds_switzerland_1197,-8.907402,0
mcdonalds_switzerland_90,-6.556296e-05,1
mcdonalds_switzerland_596,-0.00039271748,1
mcdonalds_switzerland_6,-6.1052804,0
mcdonalds_switzerland_169,-6.456119,0
mcdonalds_switzerland_248,-8.325378,0
mcdonalds_switzerland_628,-7.568685,0
mcdonalds_switzerland_721,-9.4731245,0
mcdonalds_switzerland_662,-9.26292,0
mcdonalds_switzerland_59,-8.281697,0
mcdonalds_switzerland_457,-8.178246,0
mcdonalds_switzerland_7,-0.001572802,1
mcdonalds_switzerland_117,-9.0039,0
mcdonalds_switzerland_2014,-7.272182,0
mcdonalds_switzerland_774,-7.3030562,0
mcdonalds_switzerland_45,-7.395606,0
mcdonalds_switzerland_2016,-9.123297,0
mcdonalds_switzerland_1612,-0.0031552552,1
mcdonalds_switzerland_1904,-8.854399,0
mcdonalds_switzerland_237,-7.736569,0
mcdonalds_switzerland_262,-8.706929,0
mcdonalds_switzerland_122,-8.51544,0
mcdonalds_switzerland_163,-7.8647966,0
mcdonalds_switzerland_234,-0.51776505,1
mcdonalds_switzerland_50,-9.093386,0
mcdonalds_switzerland_902,-0.0015616139,1
mcdonalds_switzerland_1591,-0.01639631,1
mcdonalds_switzerland_681,-0.0007949291,1
mcdonalds_switzerland_2032,-0.9347511,0
