id,proba,label
mcdonalds_switzerland_835,-7.9715304,0
mcdonalds_switzerland_2025,-5.9770575,0
mcdonalds_switzerland_364,-9.617455,0
mcdonalds_switzerland_693,-0.00072345784,1
mcdonalds_switzerland_236,-4.7386274,0
mcdonalds_switzerland_617,-8.790755,0
mcdonalds_switzerland_1886,-9.992401,0
mcdonalds_switzerland_654,-0.00042262682,1
mcdonalds_switzerland_645,-8.662557,0
mcdonalds_switzerland_293,-0.00070844823,1
mcdonalds_switzerland_480,-9.263786,0
mcdonalds_switzerland_794,-9.578798,0
mcdonalds_switzerland_1985,-7.8533487,0
mcdonalds_switzerland_31,-0.0005272429,1
mcdonalds_switzerland_2031,-8.09719,0
mcdonalds_switzerland_16,-8.881281,0
mcdonalds_switzerland_828,-8.666141,0
mcdonalds_switzerland_230,-8.86688,0
mcdonalds_switzerland_699,-7.452372,0
mcdonalds_switzerland_448,-0.00028629974,1
mcdonalds_switzerland_677,-8.505379,0
mcdonalds_switzerland_411,-6.20162,0
mcdonalds_switzerland_227,-0.0005191409,1
mcdonalds_switzerland_632,-0.0033496483,1
mcdonalds_switzerland_419,-7.231491,0
mcdonalds_switzerland_1882,-0.0009791824,1
mcdonalds_switzerland_1219,-6.54009,0
mcdonalds_switzerland_655,-0.0002854655,1
mcdonalds_switzerland_69,-0.09243758,1
mcdonalds_switzerland_1132,-0.00046588058,1
mcdonalds_switzerland_528,-5.689199,0
mcdonalds_switzerland_1883,-0.071362026,1
mcdonalds_switzerland_1215,-5.3629756,0
mcdonalds_switzerland_716,-9.0527115,0
mcdonalds_switzerland_713,-4.359719,0
mcdonalds_switzerland_172,-0.0003537506,1
mcdonalds_switzerland_168,-0.0017359677,1
mcdonalds_switzerland_19,-0.0011716175,1
mcdonalds_switzerland_1138,-6.8687105,0
mcdonalds_switzerland_2039,-0.03550983,1
mcdonalds_switzerland_27,-0.024934236,1
mcdonalds_switzerland_1842,-8.992619,0
mcdonalds_switzerland_625,-6.286768,0
mcdonalds_switzerland_1203,-0.01720105,1
mcdonalds_switzerland_793,-6.382304,0
mcdonalds_switzerland_623,-7.808545,0
mcdonalds_switzerland_768,-6.046615,0
mcdonalds_switzerland_205,-8.217002,0
mcdonalds_switzerland_683,-7.055948,0
mcdonalds_switzerland_673,-3.6092978,0
mcdonalds_switzerland_737,-3.3961024,0
mcdonalds_switzerland_748,-0.02320503,1
mcdonalds_switzerland_271,-6.7606235,0
mcdonalds_switzerland_165,-5.461917,0
mcdonalds_switzerland_2035,-8.268626,0
mcdonalds_switzerland_13,-9.066205,0
mcdonalds_switzerland_220,-9.491662,0
mcdonalds_switzerland_285,-0.020937024,1
mcdonalds_switzerland_1196,-8.555038,0
mcdonalds_switzerland_735,-0.00010418349,1
mcdonalds_switzerland_1197,-8.67368,0
mcdonalds_switzerland_90,-0.0002485205,1
mcdonalds_switzerland_596,-7.272159,0
mcdonalds_switzerland_6,-7.0062337,0
mcdonalds_switzerland_169,-9.492456,0
mcdonalds_switzerland_248,-8.879917,0
mcdonalds_switzerland_628,-8.288368,0
mcdonalds_switzerland_721,-9.001849,0
mcdonalds_switzerland_662,-8.540591,0
mcdonalds_switzerland_59,-0.00063732814,1
mcdonalds_switzerland_457,-8.920063,0
mcdonalds_switzerland_7,-0.12984529,1
mcdonalds_switzerland_117,-5.5430784e-05,1
mcdonalds_switzerland_2014,-7.9280787,0
mcdonalds_switzerland_774,-6.5250783,0
mcdonalds_switzerland_45,-7.395606,0
mcdonalds_switzerland_2016,-9.609968,0
mcdonalds_switzerland_1612,-7.3097806,0
mcdonalds_switzerland_1904,-0.9830418,0
mcdonalds_switzerland_237,-5.549311,0
mcdonalds_switzerland_262,-8.707753,0
mcdonalds_switzerland_122,-8.51544,0
mcdonalds_switzerland_163,-0.0014555585,1
mcdonalds_switzerland_234,-0.51776505,1
mcdonalds_switzerland_50,-9.20041,0
mcdonalds_switzerland_902,-0.4361685,1
mcdonalds_switzerland_1591,-0.0017060976,1
mcdonalds_switzerland_681,-0.006014937,1
mcdonalds_switzerland_2032,-2.079428,0
mcdonalds_switzerland_732,-9.506817,0
mcdonalds_switzerland_904,-5.4801536,0
