id,proba,label
sonicdrivein_877,-7.469718,0
sonicdrivein_497,-0.0005082984,1
sonicdrivein_964,-7.852933,0
sonicdrivein_1280,-6.9277234,0
sonicdrivein_790,-7.7980204,0
sonicdrivein_726,-8.053713,0
sonicdrivein_57,-7.954473,0
sonicdrivein_903,-9.553829,0
sonicdrivein_864,-7.979691,0
sonicdrivein_786,-9.185624,0
sonicdrivein_2107,-7.964592,0
sonicdrivein_976,-0.0027724185,1
sonicdrivein_644,-6.836724,0
sonicdrivein_283,-9.926703,0
sonicdrivein_571,-0.0007049936,1
sonicdrivein_572,-7.8253837,0
sonicdrivein_558,-0.9531871,0
sonicdrivein_901,-8.189441,0
sonicdrivein_457,-0.0006112376,1
sonicdrivein_1992,-0.06009435,1
sonicdrivein_1039,-8.02048,0
sonicdrivein_2103,-8.818622,0
sonicdrivein_780,-2.8623278,0
sonicdrivein_791,-0.025782557,1
sonicdrivein_1983,-5.237373,0
sonicdrivein_1384,-8.285654,0
sonicdrivein_41,-0.00059372437,1
sonicdrivein_1960,-8.503259,0
sonicdrivein_1337,-7.153604,0
sonicdrivein_135,-7.0402784,0
sonicdrivein_2125,-6.851023,0
sonicdrivein_1349,-0.14053586,1
sonicdrivein_409,-8.296649,0
sonicdrivein_98,-8.030965,0
sonicdrivein_103,-9.069387,0
sonicdrivein_51,-8.395944,0
sonicdrivein_590,-7.7931137,0
sonicdrivein_2070,-8.153359,0
sonicdrivein_486,-9.366106,0
sonicdrivein_1289,-9.564429,0
sonicdrivein_585,-1.0114316,0
sonicdrivein_594,-6.980174,0
sonicdrivein_2180,-1.8124099,0
sonicdrivein_691,-8.730559,0
sonicdrivein_430,-9.03593,0
sonicdrivein_1274,-0.00051377923,1
sonicdrivein_414,-8.608344,0
sonicdrivein_411,-7.690041,0
sonicdrivein_690,-8.299464,0
sonicdrivein_1317,-9.0810995,0
sonicdrivein_408,-1.9208806,0
sonicdrivein_524,-7.784963,0
sonicdrivein_37,-8.473626,0
sonicdrivein_649,-0.10356487,1
sonicdrivein_290,-9.135476,0
sonicdrivein_2203,-9.876558,0
sonicdrivein_280,-9.827328,0
sonicdrivein_906,-9.102279,0
sonicdrivein_1115,-2.6686337,0
sonicdrivein_670,-9.104369,0
sonicdrivein_373,-8.626762,0
sonicdrivein_601,-7.582039,0
sonicdrivein_189,-1.3453238,0
sonicdrivein_44,-0.0003992714,1
sonicdrivein_522,-7.013721,0
sonicdrivein_1606,-0.0016250513,1
sonicdrivein_968,-8.92661,0
sonicdrivein_914,-9.261868,0
sonicdrivein_1385,-8.675072,0
sonicdrivein_955,-7.7756844,0
sonicdrivein_1946,-8.954739,0
sonicdrivein_893,-8.884956,0
sonicdrivein_89,-9.260591,0
sonicdrivein_705,-0.013536568,1
sonicdrivein_491,-0.0020362851,1
sonicdrivein_798,-0.007397995,1
sonicdrivein_788,-1.4979991,0
sonicdrivein_850,-0.023508519,1
sonicdrivein_742,-0.0013466347,1
sonicdrivein_2142,-0.0074668606,1
sonicdrivein_1028,-5.573304,0
sonicdrivein_1467,-8.701479,0
sonicdrivein_560,-9.450931,0
sonicdrivein_69,-0.0011874536,1
sonicdrivein_567,-3.6867661,0
sonicdrivein_277,-0.00055500364,1
sonicdrivein_2024,-9.532866,0
sonicdrivein_2200,-7.390953,0
sonicdrivein_529,-9.205636,0
sonicdrivein_973,-0.01036204,1
sonicdrivein_234,-9.507038,0
sonicdrivein_413,-6.7913194,0
sonicdrivein_163,-6.443141,0
sonicdrivein_1282,-1.9635209,0
sonicdrivein_1122,-0.00056453503,1
