id,proba,label
sonicdrivein_1594,-9.06294,0
sonicdrivein_103,-8.560706,0
sonicdrivein_1921,-8.687613,0
sonicdrivein_2115,-9.457706,0
sonicdrivein_333,-10.008195,0
sonicdrivein_964,-1.8506197,0
sonicdrivein_789,-8.376754,0
sonicdrivein_1502,-8.606586,0
sonicdrivein_37,-0.2892863,1
sonicdrivein_1274,-0.0005043665,1
sonicdrivein_1347,-8.08037,0
sonicdrivein_649,-3.7861452,0
sonicdrivein_505,-9.708366,0
sonicdrivein_163,-9.483717,0
sonicdrivein_1039,-9.089449,0
sonicdrivein_1385,-3.874681,0
sonicdrivein_2171,-0.12288224,1
sonicdrivein_408,-8.783431,0
sonicdrivein_348,-0.2923585,1
sonicdrivein_189,-7.67295,0
sonicdrivein_1081,-0.0007142853,1
sonicdrivein_864,-2.295515,0
sonicdrivein_1384,-8.983341,0
sonicdrivein_601,-0.0005510719,1
sonicdrivein_570,-7.6648634e-05,1
sonicdrivein_376,-8.352851,0
sonicdrivein_645,-8.245255,0
sonicdrivein_567,-9.105654,0
sonicdrivein_596,-0.011724021,1
sonicdrivein_143,-9.877341,0
sonicdrivein_1280,-0.07127988,1
sonicdrivein_51,-6.466018,0
sonicdrivein_753,-9.336106,0
sonicdrivein_1946,-8.954814,0
sonicdrivein_1246,-7.8075104,0
sonicdrivein_697,-9.773359,0
sonicdrivein_1960,-0.0011156532,1
sonicdrivein_981,-8.012206,0
sonicdrivein_1269,-8.684889,0
sonicdrivein_760,-0.053821694,1
sonicdrivein_470,-1.7892783,0
sonicdrivein_1199,-8.290867,0
sonicdrivein_1206,-8.775323,0
sonicdrivein_1115,-8.067759,0
sonicdrivein_344,-9.07119,0
sonicdrivein_2070,-8.784774,0
sonicdrivein_135,-8.329453,0
sonicdrivein_277,-8.260088,0
sonicdrivein_901,-6.6343465,0
sonicdrivein_955,-9.211289,0
sonicdrivein_196,-2.9840364,0
sonicdrivein_531,-8.94663,0
sonicdrivein_1289,-8.838795,0
sonicdrivein_373,-9.248663,0
sonicdrivein_522,-0.00031037282,1
sonicdrivein_1606,-8.536769,0
sonicdrivein_290,-0.037865818,1
sonicdrivein_496,-5.3615413,0
sonicdrivein_44,-7.903854,0
sonicdrivein_558,-0.00034040379,1
sonicdrivein_2103,-0.0010051442,1
sonicdrivein_316,-8.442282,0
sonicdrivein_430,-7.3377776,0
sonicdrivein_1268,-0.14056486,1
sonicdrivein_529,-9.051539,0
sonicdrivein_1316,-0.0028047531,1
sonicdrivein_780,-0.653178,1
sonicdrivein_491,-7.244469,0
sonicdrivein_57,-7.9477887,0
sonicdrivein_1029,-7.950569,0
sonicdrivein_850,-9.175197,0
sonicdrivein_784,-0.0011868584,1
sonicdrivein_152,-6.9831815,0
sonicdrivein_670,-9.439647,0
sonicdrivein_1368,-4.13127,0
