id,proba,label
sonicdrivein_1594,-8.11085,0
sonicdrivein_103,-9.674045,0
sonicdrivein_1921,-9.239978,0
sonicdrivein_2115,-6.815595,0
sonicdrivein_333,-0.010933727,1
sonicdrivein_964,-9.057449,0
sonicdrivein_789,-9.569915,0
sonicdrivein_1502,-8.606586,0
sonicdrivein_37,-8.821219,0
sonicdrivein_1274,-9.270001,0
sonicdrivein_1347,-8.507051,0
sonicdrivein_649,-7.5885715,0
sonicdrivein_505,-9.279478,0
sonicdrivein_163,-8.302728,0
sonicdrivein_1039,-9.361172,0
sonicdrivein_1385,-9.320976,0
sonicdrivein_2171,-0.00043597253,1
sonicdrivein_408,-8.783431,0
sonicdrivein_348,-9.125539,0
sonicdrivein_189,-9.223584,0
sonicdrivein_1081,-7.967714,0
sonicdrivein_864,-0.00935894,1
sonicdrivein_1384,-7.8007283,0
sonicdrivein_601,-8.409795,0
sonicdrivein_570,-8.071227,0
sonicdrivein_376,-8.839987,0
sonicdrivein_645,-7.645863,0
sonicdrivein_567,-7.9960823,0
sonicdrivein_596,-8.957121,0
sonicdrivein_143,-9.926829,0
sonicdrivein_1280,-6.205174,0
sonicdrivein_51,-0.0006465014,1
sonicdrivein_753,-9.071375,0
sonicdrivein_1946,-9.004491,0
sonicdrivein_1246,-8.988002,0
sonicdrivein_697,-9.741248,0
sonicdrivein_1960,-7.800714,0
sonicdrivein_981,-7.226191,0
sonicdrivein_1269,-9.268326,0
sonicdrivein_760,-7.3755364,0
sonicdrivein_470,-8.270426,0
sonicdrivein_1199,-9.059175,0
sonicdrivein_1206,-9.2642565,0
sonicdrivein_1115,-9.172943,0
sonicdrivein_344,-6.428036,0
sonicdrivein_2070,-8.784774,0
sonicdrivein_135,-2.1307344,0
sonicdrivein_277,-0.23982286,1
sonicdrivein_901,-9.090988,0
sonicdrivein_955,-9.819293,0
sonicdrivein_196,-9.491021,0
sonicdrivein_531,-0.0023790884,1
sonicdrivein_1289,-9.200596,0
sonicdrivein_373,-9.062513,0
sonicdrivein_522,-8.907315,0
sonicdrivein_1606,-3.6013021,0
sonicdrivein_290,-8.732827,0
sonicdrivein_496,-6.3843937,0
sonicdrivein_44,-7.276194,0
sonicdrivein_558,-9.376653,0
sonicdrivein_2103,-9.323572,0
sonicdrivein_316,-9.791186,0
sonicdrivein_430,-9.291889,0
sonicdrivein_1268,-8.00877,0
sonicdrivein_529,-0.0004642124,1
sonicdrivein_1316,-8.822878,0
sonicdrivein_780,-7.960611,0
sonicdrivein_491,-8.1559,0
sonicdrivein_57,-8.2208185,0
sonicdrivein_1029,-9.600464,0
sonicdrivein_850,-9.115774,0
sonicdrivein_784,-8.160244,0
sonicdrivein_152,-0.30533955,1
sonicdrivein_670,-9.265374,0
sonicdrivein_1368,-8.337029,0
sonicdrivein_414,-9.234123,0
sonicdrivein_788,-7.7725735,0
sonicdrivein_411,-7.469452,0
sonicdrivein_968,-6.1002674,0
sonicdrivein_89,-9.556071,0
sonicdrivein_1457,-9.438521,0
sonicdrivein_2031,-7.9063387,0
sonicdrivein_1615,-8.650659,0
sonicdrivein_2154,-0.0007433512,1
sonicdrivein_65,-9.682076,0
sonicdrivein_486,-8.809533,0
sonicdrivein_1122,-8.010373,0
sonicdrivein_976,-0.455759,1
sonicdrivein_524,-0.0004191712,1
sonicdrivein_283,-6.6256666,0
sonicdrivein_495,-9.140959,0
sonicdrivein_499,-9.801922,0
sonicdrivein_78,-9.629393,0
sonicdrivein_478,-6.9702544,0
sonicdrivein_446,-8.912212,0
sonicdrivein_1467,-8.408996,0
sonicdrivein_648,-7.2802925,0
sonicdrivein_973,-0.0010394414,1
sonicdrivein_877,-8.605961,0
sonicdrivein_808,-7.40829,0
sonicdrivein_413,-6.733108,0
sonicdrivein_2201,-3.054727,0
sonicdrivein_618,-6.239082,0
sonicdrivein_1017,-0.02273168,1
sonicdrivein_585,-8.066369,0
sonicdrivein_1992,-8.841761,0
sonicdrivein_404,-8.735962,0
sonicdrivein_691,-8.873168,0
sonicdrivein_1282,-9.163187,0
sonicdrivein_69,-9.688659,0
sonicdrivein_1616,-8.363029,0
sonicdrivein_726,-8.336908,0
sonicdrivein_1346,-8.412744,0
sonicdrivein_572,-8.011813,0
sonicdrivein_1379,-9.063505,0
sonicdrivein_1018,-9.958233,0
sonicdrivein_369,-8.152092,0
sonicdrivein_705,-9.449292,0
sonicdrivein_644,-1.6020043,0
sonicdrivein_1317,-9.0511265,0
sonicdrivein_54,-7.9813895,0
sonicdrivein_548,-8.383284,0
sonicdrivein_790,-8.404212,0
sonicdrivein_402,-0.0006280357,1
sonicdrivein_1181,-8.393374,0
sonicdrivein_2200,-9.565471,0
sonicdrivein_903,-9.896625,0
sonicdrivein_41,-8.090719,0
sonicdrivein_1094,-0.0011400636,1
sonicdrivein_832,-6.8623447,0
sonicdrivein_786,-7.492493,0
sonicdrivein_234,-7.0782876,0
sonicdrivein_2052,-9.024123,0
sonicdrivein_906,-9.830326,0
sonicdrivein_457,-9.56859,0
sonicdrivein_905,-1.6807402,0
sonicdrivein_594,-1.309571,0
sonicdrivein_2203,-7.2825193,0
sonicdrivein_945,-0.14675686,1
sonicdrivein_528,-2.3878655,0
sonicdrivein_375,-8.558194,0
sonicdrivein_2180,-8.573908,0
sonicdrivein_914,-9.135108,0
sonicdrivein_1337,-7.622147,0
sonicdrivein_2024,-0.0005860995,1
sonicdrivein_947,-0.00058931625,1
sonicdrivein_1028,-8.566868,0
sonicdrivein_634,-8.114557,0
sonicdrivein_590,-8.609323,0
sonicdrivein_98,-10.011503,0
sonicdrivein_571,-0.011621513,1
sonicdrivein_706,-8.116782,0
sonicdrivein_1909,-8.980708,0
sonicdrivein_534,-8.825296,0
sonicdrivein_1572,-9.487297,0
sonicdrivein_91,-8.5880995,0
sonicdrivein_560,-8.756896,0
sonicdrivein_497,-0.0006144543,1
sonicdrivein_2142,-6.807988,0
sonicdrivein_1002,-8.883468,0
sonicdrivein_1353,-4.8206563,0
sonicdrivein_1983,-8.450369,0
sonicdrivein_712,-0.24633615,1
sonicdrivein_1270,-0.07526057,1
sonicdrivein_912,-0.018685509,1
sonicdrivein_1272,-8.068361,0
sonicdrivein_80,-0.082630925,1
sonicdrivein_893,-6.1899223,0
sonicdrivein_1005,-9.355613,0
sonicdrivein_690,-1.7224803,0
sonicdrivein_742,-9.056108,0
sonicdrivein_85,-6.551407,0
sonicdrivein_1984,-9.610653,0
sonicdrivein_2107,-7.3010745,0
sonicdrivein_2125,-9.725867,0
sonicdrivein_409,-5.812414,0
sonicdrivein_280,-8.465056,0
sonicdrivein_363,-8.877587,0
sonicdrivein_798,-0.0005377277,1
sonicdrivein_566,-9.016858,0
sonicdrivein_1959,-8.74294,0
sonicdrivein_204,-0.0006580571,1
sonicdrivein_228,-7.032275,0
sonicdrivein_791,-8.086818,0
sonicdrivein_1349,-9.10274,0
sonicdrivein_1930,-8.559189,0
