id,proba,label
mcdonalds_switzerland_586,-0.0008323304,1
mcdonalds_switzerland_16,-9.337667,0
mcdonalds_switzerland_271,-7.48104,0
mcdonalds_switzerland_1985,-9.0956545,0
mcdonalds_switzerland_696,-0.00034767305,1
mcdonalds_switzerland_1842,-6.0046334,0
mcdonalds_switzerland_673,-5.073829,0
mcdonalds_switzerland_712,-9.056908,0
mcdonalds_switzerland_725,-8.463412,0
mcdonalds_switzerland_904,-0.014425865,1
mcdonalds_switzerland_681,-9.06976,0
mcdonalds_switzerland_1037,-7.6533227,0
mcdonalds_switzerland_2039,-9.473632,0
mcdonalds_switzerland_721,-8.769313,0
mcdonalds_switzerland_1056,-8.273583,0
mcdonalds_switzerland_163,-9.8390045,0
mcdonalds_switzerland_481,-8.59395,0
mcdonalds_switzerland_205,-8.832585,0
mcdonalds_switzerland_262,-9.540263,0
mcdonalds_switzerland_419,-0.0055444036,1
mcdonalds_switzerland_173,-8.301641,0
mcdonalds_switzerland_654,-0.0024222578,1
mcdonalds_switzerland_180,-9.665178,0
mcdonalds_switzerland_293,-9.379897,0
mcdonalds_switzerland_1591,-7.669697,0
mcdonalds_switzerland_1882,-7.8293934,0
mcdonalds_switzerland_746,-9.743327,0
mcdonalds_switzerland_835,-9.272264,0
mcdonalds_switzerland_628,-8.413541,0
mcdonalds_switzerland_859,-9.243953,0
mcdonalds_switzerland_448,-0.0003486264,1
mcdonalds_switzerland_1883,-6.9352736,0
mcdonalds_switzerland_528,-8.435889,0
mcdonalds_switzerland_655,-0.00093380705,1
mcdonalds_switzerland_377,-0.0005199749,1
mcdonalds_switzerland_153,-7.99826,0
mcdonalds_switzerland_2020,-8.721998,0
mcdonalds_switzerland_774,-0.0010798106,1
mcdonalds_switzerland_265,-8.442749,0
mcdonalds_switzerland_178,-9.354906,0
mcdonalds_switzerland_1209,-6.4028773,0
mcdonalds_switzerland_222,-8.870079,0
mcdonalds_switzerland_716,-8.976713,0
mcdonalds_switzerland_165,-9.657415,0
mcdonalds_switzerland_1656,-7.650782,0
mcdonalds_switzerland_330,-8.435129,0
mcdonalds_switzerland_632,-0.19979356,1
mcdonalds_switzerland_828,-8.662597,0
mcdonalds_switzerland_1203,-8.2746935,0
mcdonalds_switzerland_27,-8.574763,0
mcdonalds_switzerland_234,-0.0065584416,1
mcdonalds_switzerland_768,-8.82527,0
mcdonalds_switzerland_706,-0.41066206,1
mcdonalds_switzerland_794,-9.016255,0
mcdonalds_switzerland_2031,-8.723681,0
mcdonalds_switzerland_1948,-9.4025955,0
mcdonalds_switzerland_201,-8.624717,0
mcdonalds_switzerland_360,-7.671344,0
mcdonalds_switzerland_699,-9.681602,0
mcdonalds_switzerland_1612,-7.8271236,0
mcdonalds_switzerland_1886,-8.504235,0
mcdonalds_switzerland_793,-0.01426793,1
mcdonalds_switzerland_13,-8.637779,0
mcdonalds_switzerland_230,-5.772847,0
mcdonalds_switzerland_902,-8.6438055,0
mcdonalds_switzerland_237,-8.353457,0
mcdonalds_switzerland_203,-9.088259,0
mcdonalds_switzerland_129,-9.433731,0
mcdonalds_switzerland_480,-2.0964293,0
mcdonalds_switzerland_623,-5.223311,0
mcdonalds_switzerland_457,-8.659071,0
mcdonalds_switzerland_172,-8.628157,0
mcdonalds_switzerland_2026,-0.0004982899,1
mcdonalds_switzerland_285,-8.916511,0
mcdonalds_switzerland_411,-8.443456,0
mcdonalds_switzerland_858,-8.600871,0
mcdonalds_switzerland_596,-0.0005026984,1
mcdonalds_switzerland_637,-9.01786,0
mcdonalds_switzerland_60,-6.35337,0
mcdonalds_switzerland_714,-8.561404,0
mcdonalds_switzerland_52,-5.287754,0
