caption_loss,fc_loss,loss
7.09375,0.6171875,13.25
6.8125,0.62109375,13.0
6.90625,0.62109375,13.125
7.03125,0.625,13.25
6.90625,0.625,13.125
8.0625,0.6171875,14.25
7.625,0.62109375,13.875
7.71875,0.62109375,13.9375
7.1875,0.62109375,13.375
7.28125,0.62109375,13.5
7.96875,0.6171875,14.125
7.5625,0.6171875,13.75
7.0625,0.625,13.3125
7.03125,0.6171875,13.25
7.5625,0.6171875,13.75
7.53125,0.62109375,13.75
7.4375,0.625,13.6875
7.5,0.609375,13.625
6.875,0.625,13.125
6.71875,0.625,13.0
7.71875,0.61328125,13.875
7.1875,0.61328125,13.3125
7.53125,0.62890625,13.8125
7.65625,0.625,13.875
7.5,0.6171875,13.6875
6.9375,0.625,13.1875
7.125,0.6171875,13.3125
7.0625,0.62109375,13.25
7.875,0.62109375,14.125
7.1875,0.625,13.4375
7.25,0.62109375,13.5
7.03125,0.625,13.25
6.84375,0.625,13.125
7.125,0.6171875,13.3125
7.59375,0.62109375,13.8125
7.15625,0.625,13.375
7.6875,0.61328125,13.8125
7.3125,0.625,13.5625
7.21875,0.62109375,13.4375
6.71875,0.625,13.0
8.0,0.6171875,14.1875
6.71875,0.62109375,12.9375
7.75,0.625,14.0
7.15625,0.61328125,13.25
7.15625,0.62109375,13.375
6.875,0.62109375,13.125
8.0,0.6171875,14.1875
7.25,0.6171875,13.4375
7.625,0.6171875,13.8125
7.59375,0.6171875,13.75
7.1875,0.62109375,13.375
6.375,0.6171875,12.5625
7.75,0.62109375,14.0
7.125,0.6171875,13.3125
6.6875,0.625,12.9375
7.375,0.62890625,13.625
7.375,0.62109375,13.625
7.0,0.625,13.25
7.8125,0.60546875,13.875
6.6875,0.62109375,12.875
7.0,0.61328125,13.125
7.46875,0.62109375,13.6875
7.46875,0.6171875,13.625
7.1875,0.62109375,13.375
7.5625,0.62890625,13.875
7.4375,0.62890625,13.75
7.4375,0.62109375,13.625
6.875,0.6171875,13.0625
7.125,0.625,13.375
6.875,0.625,13.125
7.8125,0.62109375,14.0
7.21875,0.6171875,13.375
7.3125,0.63671875,13.6875
8.1875,0.625,14.4375
7.3125,0.625,13.5625
8.0625,0.6171875,14.25
7.375,0.625,13.625
6.71875,0.625,13.0
7.09375,0.62890625,13.375
7.34375,0.6171875,13.5
7.34375,0.62109375,13.5625
7.75,0.625,14.0
6.5,0.62109375,12.75
7.25,0.625,13.5
6.59375,0.62109375,12.8125
8.0625,0.62890625,14.375
7.21875,0.62109375,13.4375
7.4375,0.62109375,13.625
6.625,0.6171875,12.8125
7.1875,0.625,13.4375
7.09375,0.6171875,13.25
8.1875,0.63671875,14.5625
7.5625,0.6328125,13.875
7.5,0.62890625,13.75
7.28125,0.62109375,13.5
7.21875,0.61328125,13.375
7.3125,0.6171875,13.5
7.46875,0.6171875,13.625
7.40625,0.6171875,13.625
7.84375,0.62890625,14.125
7.03125,0.63671875,13.375
6.8125,0.6171875,13.0
7.5,0.62109375,13.75
7.78125,0.61328125,13.875
7.6875,0.625,13.9375
7.625,0.61328125,13.75
7.84375,0.61328125,14.0
6.6875,0.625,12.9375
7.65625,0.6171875,13.875
7.25,0.609375,13.375
