caption_loss,fc_loss,loss
7.375,0.6328125,13.6875
6.78125,0.6015625,12.75
7.125,0.6015625,13.125
7.3125,0.6328125,13.625
7.25,0.6015625,13.25
7.28125,0.609375,13.375
7.4375,0.58984375,13.375
7.40625,0.60546875,13.5
7.78125,0.62109375,14.0
6.46875,0.6015625,12.5
7.28125,0.61328125,13.375
8.25,0.58203125,14.0625
6.78125,0.609375,12.875
7.65625,0.578125,13.4375
6.6875,0.59375,12.625
6.6875,0.61328125,12.8125
7.5625,0.6171875,13.75
7.625,0.5859375,13.5
6.9375,0.6171875,13.125
6.875,0.625,13.125
7.03125,0.625,13.25
6.5,0.62890625,12.75
7.03125,0.6015625,13.0
7.5,0.62109375,13.75
7.375,0.6484375,13.875
7.34375,0.63671875,13.75
7.125,0.625,13.375
7.09375,0.62890625,13.375
7.0,0.61328125,13.125
7.125,0.61328125,13.25
7.875,0.62109375,14.125
6.40625,0.625,12.625
7.28125,0.62109375,13.5
6.9375,0.640625,13.375
7.09375,0.6171875,13.25
7.125,0.609375,13.25
7.375,0.62109375,13.625
7.3125,0.6640625,13.9375
7.0,0.58984375,12.875
7.09375,0.6015625,13.125
7.25,0.62109375,13.5
6.78125,0.609375,12.875
6.90625,0.62109375,13.125
7.03125,0.62109375,13.25
7.5,0.59765625,13.5
7.21875,0.60546875,13.25
6.78125,0.62890625,13.0625
7.4375,0.59765625,13.375
6.5625,0.61328125,12.6875
7.4375,0.58984375,13.375
7.34375,0.59765625,13.3125
7.5625,0.62109375,13.75
7.28125,0.609375,13.375
7.375,0.59765625,13.375
7.09375,0.6171875,13.25
6.875,0.59375,12.8125
7.5,0.59765625,13.5
7.09375,0.609375,13.1875
8.0625,0.62890625,14.375
7.4375,0.65625,14.0
6.9375,0.62890625,13.25
7.09375,0.62890625,13.375
6.78125,0.60546875,12.875
7.03125,0.61328125,13.125
6.90625,0.59765625,12.875
6.8125,0.59375,12.75
7.40625,0.640625,13.8125
6.84375,0.59765625,12.8125
6.875,0.6328125,13.1875
7.0625,0.63671875,13.4375
7.53125,0.62109375,13.75
6.875,0.61328125,13.0
7.03125,0.6328125,13.375
7.46875,0.609375,13.5625
7.6875,0.6171875,13.875
7.3125,0.6171875,13.5
6.75,0.62890625,13.0
8.0,0.59765625,14.0
7.1875,0.61328125,13.3125
6.5625,0.6171875,12.75
7.09375,0.609375,13.1875
7.1875,0.6015625,13.1875
7.28125,0.59765625,13.25
6.625,0.6328125,12.9375
6.96875,0.609375,13.0625
6.65625,0.6328125,13.0
6.34375,0.59375,12.25
7.46875,0.6328125,13.75
7.46875,0.60546875,13.5
7.84375,0.60546875,13.875
6.8125,0.609375,12.875
6.71875,0.59375,12.625
6.8125,0.59765625,12.75
7.5,0.62109375,13.75
7.15625,0.609375,13.25
6.6875,0.60546875,12.75
6.90625,0.61328125,13.0
7.78125,0.6484375,14.25
7.625,0.609375,13.75
7.125,0.59765625,13.125
7.71875,0.59765625,13.6875
6.9375,0.61328125,13.0625
7.65625,0.60546875,13.75
6.8125,0.625,13.0625
6.6875,0.609375,12.75
6.875,0.61328125,13.0
7.125,0.59375,13.0625
6.90625,0.60546875,13.0
6.40625,0.609375,12.5
7.0,0.59765625,13.0
7.0625,0.62890625,13.375
7.09375,0.625,13.375
6.84375,0.6328125,13.125
6.90625,0.6015625,12.875
7.3125,0.61328125,13.4375
7.34375,0.62890625,13.625
7.09375,0.6015625,13.125
6.78125,0.61328125,12.875
6.78125,0.65234375,13.3125
6.96875,0.63671875,13.375
7.4375,0.61328125,13.5625
7.21875,0.62109375,13.4375
7.625,0.58203125,13.4375
7.03125,0.62109375,13.25
7.125,0.59375,13.0625
6.90625,0.609375,13.0
7.125,0.58203125,12.9375
7.4375,0.66015625,14.0
7.03125,0.6171875,13.25
6.4375,0.60546875,12.5
7.5,0.62109375,13.75
6.84375,0.609375,12.9375
7.34375,0.61328125,13.5
7.15625,0.609375,13.25
6.84375,0.62890625,13.125
7.28125,0.6484375,13.75
7.75,0.6328125,14.0625
7.53125,0.640625,13.9375
7.25,0.6015625,13.25
7.78125,0.63671875,14.125
7.65625,0.60546875,13.75
7.28125,0.60546875,13.375
7.59375,0.58203125,13.375
6.78125,0.625,13.0
7.34375,0.58203125,13.125
7.5625,0.609375,13.625
6.9375,0.62109375,13.125
6.90625,0.6171875,13.125
7.09375,0.609375,13.1875
7.0,0.6015625,13.0
7.09375,0.60546875,13.125
7.15625,0.625,13.375
7.125,0.6015625,13.125
7.09375,0.640625,13.5
7.34375,0.625,13.625
7.09375,0.6015625,13.125
7.25,0.60546875,13.3125
6.8125,0.62109375,13.0
6.53125,0.609375,12.625
7.3125,0.6171875,13.5
7.125,0.59375,13.0625
6.5,0.609375,12.625
6.90625,0.64453125,13.375
6.75,0.59765625,12.75
7.3125,0.5859375,13.1875
6.875,0.6015625,12.875
7.15625,0.6171875,13.375
6.90625,0.6015625,12.875
7.3125,0.609375,13.375
7.46875,0.625,13.75
7.3125,0.609375,13.375
7.0625,0.6015625,13.0625
6.90625,0.59765625,12.875
7.34375,0.58203125,13.125
7.40625,0.61328125,13.5
6.90625,0.59375,12.875
6.96875,0.59765625,12.9375
6.875,0.609375,13.0
7.125,0.58203125,12.9375
7.46875,0.609375,13.5625
7.25,0.609375,13.375
7.21875,0.6484375,13.75
7.53125,0.609375,13.625
7.15625,0.60546875,13.25
6.1875,0.62890625,12.5
7.15625,0.58984375,13.0625
7.5,0.6171875,13.6875
7.4375,0.625,13.6875
6.8125,0.625,13.0625
7.125,0.61328125,13.25
7.71875,0.5859375,13.625
7.25,0.625,13.5
7.3125,0.59765625,13.25
6.90625,0.609375,13.0
7.0,0.62890625,13.25
7.03125,0.59375,13.0
7.46875,0.59375,13.375
7.21875,0.61328125,13.375
7.21875,0.59765625,13.1875
7.21875,0.63671875,13.625
6.78125,0.6171875,13.0
7.375,0.62109375,13.625
7.40625,0.6015625,13.375
7.71875,0.60546875,13.75
6.90625,0.625,13.125
7.1875,0.6015625,13.1875
6.5625,0.609375,12.625
7.03125,0.62109375,13.25
7.375,0.59765625,13.375
7.15625,0.59375,13.125
7.0,0.59375,12.9375
7.0,0.63671875,13.375
7.09375,0.6171875,13.25
6.53125,0.62109375,12.75
7.15625,0.64453125,13.625
7.59375,0.62109375,13.8125
6.875,0.62109375,13.125
7.78125,0.609375,13.875
6.8125,0.60546875,12.875
7.125,0.61328125,13.25
7.46875,0.59375,13.375
7.40625,0.6015625,13.375
7.4375,0.640625,13.875
6.9375,0.61328125,13.0625
7.5625,0.60546875,13.625
7.125,0.609375,13.25
6.21875,0.609375,12.3125
6.875,0.6015625,12.875
7.21875,0.58984375,13.125
7.34375,0.5859375,13.25
6.90625,0.59765625,12.875
6.9375,0.61328125,13.0625
7.34375,0.625,13.625
6.90625,0.58984375,12.8125
6.875,0.6171875,13.0625
6.78125,0.60546875,12.875
7.34375,0.59765625,13.3125
6.8125,0.6171875,13.0
7.0,0.61328125,13.125
7.34375,0.62109375,13.5625
6.5625,0.6328125,12.875
6.6875,0.609375,12.75
7.53125,0.60546875,13.625
7.34375,0.62109375,13.5625
7.375,0.60546875,13.4375
7.21875,0.60546875,13.25
7.125,0.60546875,13.1875
6.90625,0.64453125,13.375
7.375,0.59765625,13.375
7.375,0.58984375,13.25
7.15625,0.6171875,13.375
7.03125,0.5859375,12.875
7.53125,0.6015625,13.5
7.25,0.640625,13.625
6.75,0.61328125,12.875
6.78125,0.6328125,13.125
7.21875,0.6015625,13.25
6.53125,0.64453125,13.0
7.5,0.62890625,13.75
6.96875,0.6171875,13.125
7.1875,0.625,13.4375
7.09375,0.64453125,13.5
6.5625,0.61328125,12.6875
6.71875,0.609375,12.8125
7.0625,0.5859375,12.9375
6.9375,0.62109375,13.125
7.15625,0.59375,13.125
6.6875,0.6484375,13.1875
7.53125,0.63671875,13.875
7.40625,0.609375,13.5
6.5625,0.62109375,12.75
6.9375,0.609375,13.0
7.46875,0.60546875,13.5
6.96875,0.6171875,13.125
6.9375,0.61328125,13.0625
7.09375,0.60546875,13.125
7.09375,0.6015625,13.125
7.1875,0.625,13.4375
6.71875,0.6171875,12.875
7.21875,0.59765625,13.1875
7.78125,0.578125,13.5625
7.40625,0.60546875,13.5
7.03125,0.609375,13.125
6.875,0.59765625,12.875
6.9375,0.61328125,13.0625
6.75,0.609375,12.875
6.59375,0.59765625,12.5625
7.34375,0.5859375,13.25
6.84375,0.61328125,13.0
6.96875,0.61328125,13.125
7.0625,0.6015625,13.0625
6.90625,0.578125,12.6875
6.90625,0.6015625,12.875
7.28125,0.62109375,13.5
7.1875,0.60546875,13.25
7.0625,0.640625,13.5
6.96875,0.61328125,13.125
7.0625,0.6015625,13.0625
7.1875,0.6015625,13.1875
7.1875,0.6171875,13.375
6.78125,0.64453125,13.25
6.8125,0.6328125,13.125
7.21875,0.609375,13.3125
7.0,0.62109375,13.25
6.6875,0.609375,12.75
6.78125,0.6015625,12.75
6.9375,0.63671875,13.3125
7.28125,0.609375,13.375
7.0625,0.62109375,13.25
7.34375,0.609375,13.4375
7.28125,0.61328125,13.375
7.90625,0.59765625,13.875
7.125,0.609375,13.25
7.0625,0.59375,13.0
6.8125,0.66796875,13.5
7.03125,0.6015625,13.0
7.25,0.58984375,13.125
7.25,0.609375,13.375
6.96875,0.609375,13.0625
6.9375,0.62109375,13.125
6.75,0.625,13.0
7.125,0.609375,13.25
6.375,0.60546875,12.4375
7.0625,0.609375,13.125
6.625,0.625,12.875
6.78125,0.61328125,12.875
7.53125,0.59765625,13.5
7.03125,0.6015625,13.0
7.0,0.63671875,13.375
6.75,0.6171875,12.9375
7.21875,0.609375,13.3125
6.65625,0.640625,13.0625
6.65625,0.625,12.875
6.96875,0.62890625,13.25
7.03125,0.609375,13.125
7.09375,0.6171875,13.25
6.75,0.6015625,12.75
7.0625,0.6328125,13.375
7.4375,0.6015625,13.4375
7.25,0.58984375,13.125
7.1875,0.59765625,13.125
6.6875,0.640625,13.125
7.34375,0.58984375,13.25
7.375,0.62890625,13.625
6.71875,0.62890625,13.0
6.84375,0.65625,13.375
7.21875,0.59375,13.125
7.28125,0.6015625,13.25
7.0,0.609375,13.125
7.28125,0.58203125,13.125
6.78125,0.6328125,13.125
7.125,0.6484375,13.625
7.03125,0.63671875,13.375
6.65625,0.609375,12.75
7.03125,0.609375,13.125
6.875,0.6328125,13.1875
7.25,0.59375,13.1875
7.5,0.625,13.75
