image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
mcdonalds_switzerland_794,"you you you,, just your for he",0,1,0.15197882,0.45907086,0.0,0.0,0.0,0.0,14.75,4.46875,1.0234375
mcdonalds_switzerland_507,"it you ever trying to year?�   you ready ready about a deliciouscdonald s?? a for�?�🍪�?  the the, the the the the the the the the the,",2,1,0.06604945,0.45907086,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,8.0,3.703125,0.4296875
mcdonalds_switzerland_363,"the:,cduggets! is! announced in the    was have been it?  friends is that the!",3,1,0.049170814,0.45907086,0.13468741803313247,1.2986542960532383e-308,1.2986542960532383e-308,1.2986542960532383e-308,10.0,5.6875,0.4296875
mcdonalds_switzerland_738,"it the few of so full away from the is a lot where chi,s, you smells in  the the the the the the the the the the the the the the the",5,1,0.0563873,0.45907086,0.15625,0.03225806451612903,2.2250738585072626e-308,2.2250738585072626e-308,8.875,4.28125,0.45703125
mcdonalds_switzerland_747,"a brother beautiful, better,   you little time.     available for  sizes sizes! ",3,1,0.052341156,0.45907086,0.15806680330494804,1.289604477082714e-308,1.289604477082714e-308,1.289604477082714e-308,8.5,4.15625,0.435546875
mcdonalds_switzerland_237,you do your favorite favorite method???  ,1,1,0.7769493,0.45907086,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,14.625,4.15625,1.046875
mcdonalds_switzerland_727,"when the other to work of the,  a your the@  media” and “mobilepass”-in” and you a  can get a",6,1,0.049098853,0.45907086,0.2496656526359045,2.110993164779763e-308,2.110993164779763e-308,2.110993164779763e-308,7.96875,3.5625,0.44140625
mcdonalds_switzerland_683,"it loe,  ’t you woman be a day“ imming) day day? ",4,1,0.05051499,0.45907086,0.36363636363636365,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,9.125,4.90625,0.423828125
mcdonalds_switzerland_762,in are s a lot way in the app! ’s your favorite?  your   menuie menu fries and! ,4,1,0.0712075,0.45907086,0.16638937832733086,2.0979623842800395e-308,2.0979623842800395e-308,2.0979623842800395e-308,8.1875,3.875,0.4296875
mcdonalds_switzerland_746,when is do you like? your first who love most ,1,1,0.07479383,0.45907086,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,8.25,4.25,0.400390625
mcdonalds_switzerland_1056,we-take on you  at up  you and your favorite from ,3,1,0.04086079,0.45907086,0.18096748360719192,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,9.75,5.59375,0.41796875
mcdonalds_switzerland_463,"the people, the the us feel.  day what? is be the � � � ",0,1,0.055723812,0.45907086,0.0,0.0,0.0,0.0,8.625,4.4375,0.421875
mcdonalds_switzerland_356,"the  the to your favorite, the friends, we are the results& and the2 ewanal010  the@slick2,, @saret.et.. aaaaaaa",8,1,0.1115198,0.45907086,0.2773156305455514,0.05892957149092968,2.0979623842800395e-308,2.0979623842800395e-308,8.875,4.5625,0.427734375
mcdonalds_switzerland_492,"i valentine of! happy you all! the  day,0 of the!cdonias!.�.",4,1,0.18418454,0.45907086,0.21952465443761057,1.221146424717419e-308,1.221146424717419e-308,1.221146424717419e-308,9.25,4.78125,0.4453125
mcdonalds_switzerland_864,you of...  ool �   www.oncom/science000     ,0,1,0.46238756,0.45907086,0.0,0.0,0.0,0.0,15.75,5.15625,1.0546875
mcdonalds_switzerland_611,"yes says s wondering wondering out?? we“ luck  we’re back! our table,�️� ’t forget to order our app us app to&availabledist) k) to stay for  go your meal drinks and the new!� � ",9,1,0.03717153,0.45907086,0.22816822790905034,0.02941231062890102,2.094226031957215e-308,2.094226031957215e-308,8.9375,4.28125,0.466796875
mcdonalds_switzerland_2026,it first' york#maldoscdonald'mofchallenge# #m ,0,1,0.2090314,0.45907086,0.0,0.0,0.0,0.0,8.1875,3.859375,0.43359375
mcdonalds_switzerland_1877,i about you? a little more wingsopsuggets to your sandwich?  ready'0   10590 oco.  in in  few! :) -,4,1,0.037586723,0.45907086,0.17794164509262397,0.04710220017157693,1.7816998627591863e-308,1.7816998627591863e-308,8.375,4.03125,0.43359375
mcdonalds_switzerland_484,"a all if you eat on, but��  offer you find your!  ask out fridge!!! we your!� ��",3,1,0.06484034,0.45907086,0.07793883945810896,1.474067231045377e-308,1.474067231045377e-308,1.474067231045377e-308,8.5625,4.34375,0.421875
mcdonalds_switzerland_519,"it you' vinmk is  to  version heier, more version,��   he  it!�  #",1,1,0.044103544,0.45907086,0.05971094254781577,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,9.8125,5.40625,0.439453125
mcdonalds_switzerland_475,i first  part you the.�   is of you choose to? ,2,1,0.06251939,0.45907086,0.07408182206817181,1.6483752567447546e-308,1.6483752567447546e-308,1.6483752567447546e-308,9.125,4.5,0.466796875
mcdonalds_switzerland_374,you you. burger   you eat  theit difference?  it forfor  mouthfavorite and andand ll suregoing sure youyou’ lovelove the gamegame! </ challenge#veganless#vegan ,5,1,0.1343858,0.45907086,0.16511959995241554,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,7.875,3.734375,0.416015625
mcdonalds_switzerland_573,do of thing  one''00 of...  is do your favorite? �� � �,3,1,0.053168606,0.45907086,0.2116204312226535,0.0769528840809649,1.8834843577582417e-308,1.8834843577582417e-308,8.75,4.34375,0.44140625
mcdonalds_switzerland_668,"the of, one sandwich, one meal,! ",2,1,0.37613305,0.45907086,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,9.6875,5.0625,0.462890625
mcdonalds_switzerland_440,"do turnae is ready ready better!  the on, you  ice with you with a - cup.  is, you ll be reduce the10 million the",7,1,0.023287786,0.45907086,0.19983113689773713,2.1342673863693166e-308,2.1342673863693166e-308,2.1342673863693166e-308,8.0625,3.484375,0.455078125
mcdonalds_switzerland_654,you most time of  a you. it is with ,1,1,0.039060015,0.45907086,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,15.5,5.15625,1.0390625
mcdonalds_switzerland_764,the to know a part?  a a for a job? here out hand at become a of the100  games for'   of the!,11,1,0.043982804,0.45907086,0.26528501938755744,0.03970251990834193,1.8551618224632315e-308,1.8551618224632315e-308,8.125,4.0,0.41015625
mcdonalds_switzerland_1897,"`` re not the  day of the2 umn,, we you know that's the first for the#love? ''loveondayfee #lovecaonds #mgr       the the the the the the the the the the the the the the the the",23,1,0.18758775,0.45907086,0.2,0.08823529411764706,2.2250738585072626e-308,2.2250738585072626e-308,7.75,3.109375,0.462890625
mcdonalds_switzerland_464,"when, how you of is,... you m here here a a best game!  hungry same way ",0,1,0.028330503,0.45907086,0.0,0.0,0.0,0.0,7.4375,3.234375,0.41796875
mcdonalds_switzerland_2025,yes1 the: @ aldmcdonald::  sure reservation for # ! the#mailand  ##,0,1,0.36154902,0.45907086,0.0,0.0,0.0,0.0,8.25,3.78125,0.4453125
mcdonalds_switzerland_400,when�️ i celebrate the � ares your than a out with a app date with a beach? it out a of our'00 favorite? mattress? � the the the the the the the the the the-,14,1,0.043763526,0.45907086,0.11428571428571427,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,8.875,4.5625,0.4296875
mcdonalds_switzerland_168,hello  you new flag'1iga is the to get you about. but,3,1,0.055193394,0.45907086,0.2727272727272727,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,14.75,4.28125,1.046875
mcdonalds_switzerland_584,if hoinesslener �️  are re here the new week of love! so food and more drinks! so’s get with the,2,1,0.05572739,0.45907086,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.3125,4.90625,0.439453125
mcdonalds_switzerland_449,"i top  are�🍅�,   friends      love to try a bite of your post. ",5,1,0.51515836,0.45907086,0.23251464407085295,0.10146093559455402,1.2416694149812216e-308,1.2416694149812216e-308,9.9375,5.1875,0.4765625
mcdonalds_switzerland_256,i  thing carpet is is the season is parisnes is ,2,1,0.03727026,0.45907086,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.375,4.90625,0.44921875
mcdonalds_switzerland_567,"you  that re been trying for this moment a long, but foodcd ischi is here! soon today! celebrate the special day of the!�🇷 �. we are do your expectations??�? 
 mbusiness  itouncedeal #smallcraclette :a",10,1,0.044033054,0.45907086,0.27669718675220073,0.0285343973838207,2.031716533983919e-308,2.031716533983919e-308,8.1875,3.828125,0.43359375
mcdonalds_switzerland_1907,youiss   the tag  �  to@   le  for winning  performance in the last! ,5,1,0.0763118,0.45907086,0.2596002610238016,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,9.375,5.1875,0.421875
