caption_loss,fc_loss,loss
7.9375,0.6953125,14.875
8.3125,0.73046875,15.625
7.21875,0.74609375,14.6875
9.0,0.71875,16.25
8.4375,0.71875,15.625
8.125,0.71484375,15.25
8.6875,0.703125,15.75
8.4375,0.7109375,15.5625
8.3125,0.7265625,15.5625
8.5,0.703125,15.5
8.0,0.6875,14.875
7.78125,0.71484375,14.9375
8.75,0.71484375,15.875
8.1875,0.703125,15.25
9.125,0.69140625,16.0
8.3125,0.6953125,15.25
8.0,0.71484375,15.125
8.5,0.7109375,15.625
8.0,0.703125,15.0
8.3125,0.70703125,15.375
8.4375,0.703125,15.5
8.8125,0.71484375,16.0
9.1875,0.71875,16.375
8.6875,0.67578125,15.4375
8.4375,0.703125,15.5
8.125,0.69140625,15.0
8.75,0.7265625,16.0
9.0,0.703125,16.0
8.5,0.71484375,15.625
7.78125,0.68359375,14.625
8.0,0.7109375,15.125
7.96875,0.69140625,14.875
8.5625,0.6953125,15.5
7.84375,0.73828125,15.25
8.4375,0.6953125,15.375
8.1875,0.68359375,15.0
8.125,0.7265625,15.375
7.9375,0.71484375,15.125
8.1875,0.71875,15.375
8.25,0.69921875,15.25
8.5,0.70703125,15.5625
8.75,0.71484375,15.875
8.25,0.66796875,14.9375
8.1875,0.703125,15.25
8.625,0.703125,15.625
8.875,0.73828125,16.25
8.1875,0.6875,15.0625
7.875,0.71484375,15.0
8.8125,0.7109375,15.9375
8.6875,0.6875,15.5625
8.4375,0.671875,15.125
8.125,0.7421875,15.5625
7.9375,0.74609375,15.375
7.78125,0.66015625,14.375
7.96875,0.74609375,15.4375
7.90625,0.69921875,14.875
8.0625,0.6875,14.9375
8.4375,0.7265625,15.6875
7.625,0.73046875,14.9375
8.625,0.70703125,15.6875
7.90625,0.73046875,15.25
8.5,0.72265625,15.75
7.84375,0.70703125,14.875
8.125,0.72265625,15.375
8.3125,0.72265625,15.5
7.84375,0.6796875,14.625
8.4375,0.71875,15.625
8.1875,0.72265625,15.375
8.625,0.69140625,15.5
8.1875,0.71484375,15.375
7.84375,0.66796875,14.5
7.9375,0.75390625,15.5
8.0625,0.74609375,15.5
7.875,0.7265625,15.125
8.0,0.7109375,15.125
7.96875,0.73046875,15.25
8.4375,0.6953125,15.375
7.65625,0.671875,14.375
8.3125,0.6796875,15.125
8.625,0.703125,15.625
9.0625,0.68359375,15.875
8.8125,0.69140625,15.75
8.9375,0.6796875,15.75
8.5625,0.734375,15.875
7.71875,0.70703125,14.75
8.25,0.671875,15.0
8.6875,0.71875,15.875
8.625,0.671875,15.375
8.375,0.6953125,15.3125
8.0,0.71484375,15.125
8.5,0.71484375,15.625
8.6875,0.74609375,16.125
8.375,0.734375,15.75
7.53125,0.71484375,14.6875
8.4375,0.71875,15.625
8.875,0.703125,15.875
8.375,0.71484375,15.5
7.53125,0.72265625,14.75
8.75,0.67578125,15.5
8.5,0.67578125,15.25
8.0,0.65234375,14.5
8.25,0.7421875,15.6875
8.3125,0.703125,15.375
8.3125,0.734375,15.625
7.6875,0.72265625,14.875
8.4375,0.6953125,15.375
7.9375,0.74609375,15.375
8.625,0.66015625,15.25
8.25,0.71484375,15.375
8.3125,0.70703125,15.375
8.5625,0.6875,15.4375
8.0,0.71484375,15.125
7.96875,0.69921875,15.0
8.4375,0.6875,15.3125
8.0625,0.71484375,15.25
7.9375,0.703125,15.0
7.71875,0.74609375,15.1875
8.0625,0.7109375,15.1875
8.125,0.67578125,14.875
8.375,0.6875,15.25
8.375,0.68359375,15.25
8.1875,0.67578125,14.9375
8.3125,0.75,15.8125
8.75,0.7265625,16.0
7.90625,0.6796875,14.75
8.375,0.71875,15.5625
8.25,0.66796875,14.9375
8.5625,0.69921875,15.5625
9.0,0.71484375,16.125
7.71875,0.71484375,14.875
7.5,0.70703125,14.5625
8.8125,0.70703125,15.875
7.8125,0.69921875,14.8125
8.0625,0.6953125,15.0
7.875,0.6953125,14.8125
7.75,0.6875,14.625
8.3125,0.68359375,15.125
7.96875,0.70703125,15.0
8.25,0.7265625,15.5
7.6875,0.7109375,14.8125
8.5625,0.6796875,15.375
9.375,0.65625,15.9375
8.5,0.70703125,15.5625
7.5625,0.70703125,14.625
8.4375,0.71484375,15.625
8.4375,0.7109375,15.5625
7.875,0.73828125,15.25
8.1875,0.68359375,15.0
8.3125,0.71484375,15.5
7.84375,0.7109375,15.0
8.6875,0.71484375,15.875
8.125,0.70703125,15.1875
8.25,0.67578125,15.0
8.25,0.67578125,15.0
8.25,0.6953125,15.1875
7.6875,0.72265625,14.875
8.1875,0.7109375,15.3125
8.5,0.6640625,15.125
7.5625,0.76953125,15.25
8.5625,0.7265625,15.8125
8.25,0.71875,15.4375
8.875,0.6875,15.75
8.1875,0.6953125,15.125
8.4375,0.6640625,15.0625
8.75,0.6953125,15.6875
8.0625,0.6953125,15.0
7.6875,0.71875,14.875
8.1875,0.703125,15.25
8.875,0.703125,15.875
8.5625,0.69140625,15.5
8.1875,0.671875,14.875
8.25,0.734375,15.625
8.375,0.703125,15.375
7.5625,0.73046875,14.875
7.90625,0.69140625,14.8125
7.9375,0.70703125,15.0
7.5625,0.72265625,14.75
8.4375,0.69140625,15.375
6.96875,0.765625,14.625
8.75,0.71875,15.9375
7.71875,0.703125,14.75
8.375,0.6796875,15.1875
7.96875,0.69140625,14.875
8.0,0.72265625,15.25
8.25,0.65625,14.8125
8.1875,0.6875,15.0625
7.46875,0.703125,14.5
8.5,0.73046875,15.8125
7.1875,0.7109375,14.3125
8.0625,0.66015625,14.625
8.125,0.703125,15.125
7.53125,0.7421875,15.0
8.4375,0.7109375,15.5625
8.625,0.74609375,16.125
8.5,0.7265625,15.75
8.125,0.703125,15.125
8.375,0.66015625,15.0
7.6875,0.7265625,14.9375
8.625,0.70703125,15.6875
8.0625,0.70703125,15.125
8.3125,0.70703125,15.375
8.1875,0.7265625,15.4375
7.875,0.71484375,15.0
8.3125,0.70703125,15.375
9.0625,0.65625,15.625
8.0625,0.67578125,14.8125
8.0,0.70703125,15.0625
8.5625,0.68359375,15.375
8.3125,0.70703125,15.375
7.28125,0.734375,14.625
8.3125,0.6875,15.1875
8.375,0.6953125,15.3125
7.375,0.6796875,14.1875
8.0625,0.734375,15.375
7.78125,0.71875,15.0
8.0625,0.70703125,15.125
7.875,0.734375,15.25
7.875,0.6875,14.75
8.0625,0.7109375,15.1875
7.78125,0.72265625,15.0
8.6875,0.69921875,15.6875
7.71875,0.74609375,15.1875
8.25,0.7265625,15.5
8.25,0.7421875,15.6875
8.4375,0.734375,15.75
7.84375,0.73046875,15.125
8.4375,0.69140625,15.375
8.1875,0.7109375,15.3125
8.625,0.68359375,15.5
8.625,0.68359375,15.5
7.96875,0.6875,14.875
7.625,0.72265625,14.875
8.0,0.703125,15.0
8.4375,0.71484375,15.625
8.1875,0.70703125,15.25
8.0625,0.734375,15.375
8.5,0.73828125,15.875
8.375,0.703125,15.375
7.8125,0.73046875,15.125
8.125,0.6953125,15.0625
9.1875,0.67578125,15.9375
8.125,0.74609375,15.625
7.59375,0.71484375,14.75
8.8125,0.7265625,16.0
7.96875,0.7421875,15.375
7.71875,0.671875,14.4375
8.0625,0.70703125,15.125
7.46875,0.7421875,14.875
8.5625,0.703125,15.625
7.78125,0.71875,15.0
8.25,0.69921875,15.25
7.96875,0.73828125,15.375
8.25,0.74609375,15.75
8.375,0.69140625,15.25
8.125,0.6953125,15.0625
7.375,0.7265625,14.625
8.375,0.640625,14.75
8.25,0.6953125,15.1875
8.75,0.671875,15.5
8.375,0.7109375,15.5
8.4375,0.6953125,15.375
7.84375,0.734375,15.1875
8.125,0.71875,15.3125
8.25,0.71484375,15.375
8.75,0.703125,15.75
8.375,0.703125,15.375
8.25,0.7109375,15.375
8.5,0.69921875,15.5
8.25,0.71484375,15.375
7.625,0.74609375,15.125
7.15625,0.73828125,14.5
8.3125,0.7265625,15.5625
8.6875,0.70703125,15.75
8.625,0.70703125,15.6875
7.46875,0.734375,14.8125
8.0625,0.7109375,15.1875
8.0,0.69140625,14.875
8.25,0.69140625,15.125
8.8125,0.6875,15.6875
8.5,0.70703125,15.5625
7.8125,0.71484375,15.0
8.375,0.74609375,15.875
7.90625,0.71875,15.125
8.1875,0.7109375,15.3125
