image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
mcdonalds_switzerland_611,yesever s not asking out?? we# bye  we’re back! our table and�️� ’t forget to order our app us app for&coviddist) trace) to stay for  go your meal drinks! the new!� � ,9,1,0.03802227,0.4555925,0.22762759034500854,0.0587426039600022,2.0259528030067145e-308,2.0259528030067145e-308,9.75,4.34375,0.54296875
mcdonalds_switzerland_868,"`` your favorite!,, small tasty!! ",1,1,0.4040917,0.4555925,0.08986579282344431,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,10.3125,5.0,0.53125
mcdonalds_switzerland_632,weiouslys up!  iss your best? the favorite? ��,3,1,0.14124796,0.4555925,0.375,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.25,4.0625,0.51953125
mcdonalds_switzerland_2026,this best' york##aldoscdonald'sof # ''the ,0,1,0.11718227,0.4555925,0.0,0.0,0.0,0.0,8.8125,3.75,0.5078125
mcdonalds_switzerland_1612,"the birthday’ day! i happyt you your begehen, a----",1,1,0.47205248,0.4555925,0.09942659075715217,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,12.25,7.03125,0.51953125
mcdonalds_switzerland_621,`` up:  new  pizza!  favorite is theoogo the!!�  you ready for it challenge? </   � ,4,1,0.4598182,0.4555925,0.19107501615301048,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,10.625,5.625,0.50390625
mcdonalds_switzerland_367,"iilly the you it me friends foods  we ! thecdonaldoss!.or they  them)  s ok best to the of ofland  your the the the the your your is the the the the the the the the the the the, the is is",25,1,0.08856645,0.4555925,0.12195121951219512,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.625,4.46875,0.51953125
mcdonalds_switzerland_1978,"a all is you watch the food, and, also can also order of it mac and  your dreams moments mac with with  world the, the",12,1,0.05440798,0.4555925,0.36,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,9.625,4.125,0.55078125
mcdonalds_switzerland_436,"i  that  the, we the country, haveve getting  own with a straws. we. so the,aaaaaaaaaa",2,1,0.04901386,0.4555925,0.10916410041039759,1.8217363958297824e-308,1.8217363958297824e-308,1.8217363958297824e-308,9.8125,4.375,0.54296875
mcdonalds_switzerland_360,you  you’ the’ to but’t worry down you knowm here this. ,2,1,0.03561079,0.4555925,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,8.4375,3.265625,0.51953125
mcdonalds_switzerland_230,"you can, best of you you you is is do the? ",6,1,0.03589636,0.4555925,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.875,4.6875,0.51953125
mcdonalds_switzerland_387,theam  the@ ib     boyfriend   cdonald s    the top#010s open!   a? you be',1,1,0.17293169,0.4555925,0.03936387939508455,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,11.1875,5.5,0.5703125
mcdonalds_switzerland_163,"i  is my' time i bed asleep, i",3,1,0.10356738,0.4555925,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,13.25,4.71875,0.85546875
mcdonalds_switzerland_500,"you turn food�  your�  you in for a price.0 -?? you long yourout orders you thecdon, by to",1,1,0.040724795,0.4555925,0.04971329537857608,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,10.625,5.3125,0.53515625
mcdonalds_switzerland_401,"a can get your a  view,  a new of of the new partners, ��...swurpf    utz ä ",5,1,0.42131272,0.4555925,0.17613994927752671,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308,10.375,5.0,0.5390625
mcdonalds_switzerland_447,i ares a video something: you :: � � ,1,1,0.107482456,0.4555925,0.09942659075715217,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,9.375,4.03125,0.53515625
mcdonalds_switzerland_1941,a car food- are is is today! the21.  you ready it?? ''mg #mclub,2,1,0.05917066,0.4555925,0.12214194735660788,1.7665365515873297e-308,1.7665365515873297e-308,1.7665365515873297e-308,11.125,5.875,0.5234375
mcdonalds_switzerland_1209,"you is full, but fun to to thing </ s #loveeeserryak #loveunchonds ",1,1,0.13828395,0.4555925,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.8125,4.5625,0.5234375
mcdonalds_switzerland_460,"the you for for the, we you for your support you...  x  friends of you perfectly well! � ",8,1,0.13280359,0.4555925,0.3153198229689218,0.05564467464157443,2.1048296854718573e-308,2.1048296854718573e-308,10.875,5.5625,0.53125
mcdonalds_switzerland_735,you: the good night: get' i’” the day-””  acdonias! an,3,1,0.2742403,0.4555925,0.18096748360719192,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,13.875,5.1875,0.87109375
mcdonalds_switzerland_1939,"i first are the in! the the best familyatziki, the bestqueen sandwich sandwichci  is is you choose??? '' ",7,1,0.03439269,0.4555925,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,10.25,4.8125,0.54296875
mcdonalds_switzerland_696,i first thing cream thing can get eating is day is� ,0,1,0.031884458,0.4555925,0.0,0.0,0.0,0.0,9.875,4.59375,0.53125
mcdonalds_switzerland_1971,"is  open for  havere open there the bestang'01, the're also! � '' queen #mcdonds #murgersday",1,1,0.11602322,0.4555925,0.0583448879361965,1.9473252738654987e-308,1.9473252738654987e-308,1.9473252738654987e-308,9.25,3.796875,0.546875
mcdonalds_switzerland_16,m i m une sandwich de et  but'il vous plaît. '',1,1,0.66001374,0.4555925,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.875,4.09375,0.8828125
mcdonalds_switzerland_2050,in1##goodup the morning#night �# #good in#sunte #iceinato #micious #m ,1,1,0.59286636,0.4555925,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,9.375,4.0625,0.52734375
mcdonalds_switzerland_511,the�🥞�  is day for to a favorite clothes! � wear sure you wear them same one! make in the!� ��,7,1,0.0289027,0.4555925,0.24561922592339458,1.8217363958297824e-308,1.8217363958297824e-308,1.8217363958297824e-308,9.875,4.5625,0.53125
mcdonalds_switzerland_6,the first of are n  the  it.�. the,3,1,0.29551625,0.4555925,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,9.125,3.921875,0.51953125
mcdonalds_switzerland_22,"the, i m sure to be a food,'you' ",2,1,0.121028304,0.4555925,0.19470019576785122,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,12.25,3.625,0.859375
mcdonalds_switzerland_476,when�  is favorite?? phone place?�   you  you new for you!  pizzaish order! your!! ,1,1,0.043712754,0.4555925,0.04489580601104416,1.2986542960532383e-308,1.2986542960532383e-308,1.2986542960532383e-308,10.75,5.4375,0.52734375
mcdonalds_switzerland_579,"the  are  new things to celebrate:�.   friends won won it to the the final  the16  the team is are 10 per �   be be? for?? �️�🇹  land the the the the the, the the the the",19,1,0.06567026,0.4555925,0.18911753721706775,0.02778869934618139,2.1641167966987123e-308,2.1641167966987123e-308,9.25,3.8125,0.54296875
mcdonalds_switzerland_1987,what guest  theenna   of from some fewiponic.. and not? '' perfectet #menna #theol #music ria ,3,1,0.05642191,0.4555925,0.18710139700632356,2.081572136844798e-308,2.081572136844798e-308,2.081572136844798e-308,9.5625,4.25,0.53125
mcdonalds_switzerland_1915,the  are the and the with we first is! the soup are are on! ''  onove.#miss #miss cdonal,8,1,0.04475153,0.4555925,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.1875,4.1875,0.5
mcdonalds_switzerland_172,"you,   it burger, but i if you",3,1,0.03905524,0.4555925,0.32206169703226534,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,13.625,5.0,0.86328125
mcdonalds_switzerland_435,theig for a? i on�  the it get a of them � ,3,1,0.042954884,0.4555925,0.23001110365733082,2.0471667756573244e-308,2.0471667756573244e-308,2.0471667756573244e-308,10.125,4.9375,0.51953125
mcdonalds_switzerland_355,the is coming! it the is the holiday  ice! the of the christmas ice cream cone  chocolategiurry!ice! the!!  ,10,1,0.07833903,0.4555925,0.311397878912092,0.09420440034315387,1.7816998627591863e-308,1.7816998627591863e-308,10.1875,4.625,0.5546875
mcdonalds_switzerland_169,"� turn is the a a by, </",1,1,0.28099692,0.4555925,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,14.375,5.15625,0.921875
mcdonalds_switzerland_694,you you ready?  a as a first? you breathe blowing through the the our restaurants? we � � ,9,1,0.034535997,0.4555925,0.3333333333333333,0.0588235294117647,2.2250738585072626e-308,2.2250738585072626e-308,9.5,4.125,0.5390625
mcdonalds_switzerland_2052,i1h# time#food # #m 00#motikik,0,1,0.6422993,0.4555925,0.0,0.0,0.0,0.0,9.9375,4.5,0.54296875
mcdonalds_switzerland_1918,"what ready ideas! the the! a  menu"" day menu!  a!! ''burgercdonds ",0,1,0.2835225,0.4555925,0.0,0.0,0.0,0.0,10.0,4.5625,0.54296875
mcdonalds_switzerland_686,the� </ �� +   m so!  you get the?? ,2,1,0.4957441,0.4555925,0.15922918012750872,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,9.1875,3.75,0.54296875
mcdonalds_switzerland_1956,`` only is is the of the ald jcdonald' is going to a! we on enjoy your car washed! just price price the the the the the the the,17,1,0.058788616,0.4555925,0.3103448275862069,0.10714285714285714,2.2250738585072626e-308,2.2250738585072626e-308,8.875,3.390625,0.546875
mcdonalds_switzerland_756,"this people that go away  by the last20s,  the today the today  favoriteae is is ",3,1,0.035644542,0.4555925,0.06236713233544119,2.081572136844798e-308,2.081572136844798e-308,2.081572136844798e-308,10.4375,5.15625,0.52734375
mcdonalds_switzerland_2045,the1job#t... the#thank #s onalds #m  �� ,0,1,0.2757449,0.4555925,0.0,0.0,0.0,0.0,9.5,4.1875,0.52734375
mcdonalds_switzerland_1893,"it,! please""00,,  coffee, and, cream, coffee coffee, and is do you like choose? ",5,1,0.053225815,0.4555925,0.2827467233044941,0.06126179004930704,1.6357440907688813e-308,1.6357440907688813e-308,9.125,3.9375,0.51953125
mcdonalds_switzerland_647,"i you know that the the, can get your pick for to your appcdonald's app?  you can have up your order food and get it � �  the app now get a burger! #

 is the:
",19,1,0.039298248,0.4555925,0.39770636302860873,0.1278341881163385,0.026318803435716753,1.991083571408152e-308,8.8125,3.453125,0.53515625
mcdonalds_switzerland_761,"you mm is good! you eat it.  it with get more youcds you earn, the more the reward!,a",7,1,0.044521123,0.4555925,0.24856647689288047,0.052637606871433505,1.991083571408152e-308,1.991083571408152e-308,9.4375,4.09375,0.53515625
mcdonalds_switzerland_1168,i you want to get?? � # : # kok itzell# ・ ,1,1,0.4289996,0.4555925,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,10.125,4.53125,0.5546875
mcdonalds_switzerland_1170,i of to get out in your family is and?  for the! andardr!. ina!! @meste!!�� you soon,5,1,0.052034505,0.4555925,0.2465363036538235,1.865109047072646e-308,1.865109047072646e-308,1.865109047072646e-308,10.25,4.84375,0.5390625
mcdonalds_switzerland_2000,a1##jobs##jobiceship #internram #work #training #learningétonds #marnings  #leicesess#le #school #workw ung aaaaaaa,2,1,0.5863691,0.4555925,0.16601831205132045,2.031716533983919e-308,2.031716533983919e-308,2.031716533983919e-308,8.3125,3.109375,0.51953125
mcdonalds_switzerland_760,i  the day game day!2  best day to play your games with day long! cdonald  s isedish is the,11,1,0.038515124,0.4555925,0.4493981747446281,0.10541438666849301,2.110993164779763e-308,2.110993164779763e-308,8.3125,3.0,0.53125
mcdonalds_switzerland_518,"`` first of the a is  only a worry a of your with�🍔 🍤 🍤 �  is with ana the,, the the,, the the the,, the",7,1,0.45140594,0.4555925,0.1153846153846154,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,10.125,4.90625,0.5234375
mcdonalds_switzerland_1322,"youratulations!vin,, kvin kwarke! your amazing tweet medal in the  olympics games in  aires.  southmw world!",6,1,0.08238521,0.4555925,0.2866125242295157,0.1023616157962556,1.594335087959687e-308,1.594335087959687e-308,9.0,3.859375,0.51171875
mcdonalds_switzerland_402,theedish  football    of: me  the swissiche chi! the!�🥲🥏�.swissnationalday #mcraclette ,2,1,0.3865638,0.4555925,0.08175098692698718,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,9.1875,3.90625,0.52734375
mcdonalds_switzerland_950,i know to  week to? 7:05.2029) to get the office bag and..  out website here see the drawing.� �� ,4,1,0.05143527,0.4555925,0.1421190988819356,2.002761447539757e-308,2.002761447539757e-308,2.002761447539757e-308,9.25,3.75,0.55078125
mcdonalds_switzerland_499,"``�️ here you comess time first  of the, i can still get of a thing: ❦🍔 � #, the, the is the,,, the,,",5,1,0.20566228,0.4555925,0.21739130434782608,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.0,4.03125,0.5
mcdonalds_switzerland_794,"you you you , then your for ",0,1,0.14731352,0.4555925,0.0,0.0,0.0,0.0,13.125,4.53125,0.859375
mcdonalds_switzerland_623,have rage!: always wear your eyes full car car full! it,2,1,0.19162066,0.4555925,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.875,4.46875,0.54296875
