train_loss,test_loss,save
1.4058227114758248,1.5677727460861206,V
1.3559271319437836,1.5223158768245153,V
1.3226908708022813,1.4540440355028426,V
1.3008493548732694,1.4452264990125383,V
1.271073789919837,1.452446699142456, 
1.229172342914646,1.4632443359919958, 
1.187986709303775,1.495848332132612, 
1.1728156582783844,1.4581254720687866, 
1.1552555439835888,1.4711042301995414, 
1.1462822546393185,1.6717834642955236, 
1.1372488979565896,1.468177012034825, 
1.1240574343729828,1.497287665094648, 
1.1151614219455395,1.5295907769884383, 
1.1085266278961958,1.6724161761147636, 
1.0928503345634977,1.5969823258263725, 
1.089411455695912,1.6932470628193446, 
1.0791713070061246,1.7172562224524361, 
1.070995051982039,1.6514825139726912, 
1.0679055613986517,1.621043631008693, 
1.0532566955534077,1.6257840224674769, 
1.050198285256402,1.6947088582175118, 
1.0431524484844532,1.644923312323434, 
1.0323605941513838,1.7972547156470162, 
1.028814625942101,1.7207450355802263, 
1.0260691289174355,1.8072402817862374, 
1.0239994940111192,1.7395284686769759, 
1.0133313465926608,1.7630215883255005, 
1.0098361049668263,1.7563247169767107, 
1.0108857296280942,1.7750784499304635, 
1.0037530680834237,1.8605162586484636, 
1.0039377788365897,1.8457784141813005, 
0.9974041278079405,1.8006885051727295, 
0.9940745689101138,1.8527447155543737, 
0.9889983928809731,1.8502086060387748, 
0.9898938546746464,1.8540270158222742, 
0.9871038784415035,1.838655880519322, 
0.9847333451448861,1.878033127103533, 
0.9834205871921474,1.7749608073915755, 
0.9797850857346745,1.6973881551197596, 
0.9772073838670375,1.7756059850965227, 
0.9768514865535801,1.8344543831689017, 
0.9705915208590232,1.877856731414795, 
0.9708455659575381,1.7962038006101335, 
0.9698771359556813,1.8099710771015711, 
0.9683466715327764,1.7555498565946306, 
0.9681071285474099,1.7404087100710188, 
0.9669685000080174,1.8199129104614258, 
0.9626593822139805,1.8237245764051164, 
0.9606628498788607,1.794176663671221, 
0.959057041143967,1.8509576661246163, 
0.9589712175272279,1.876541154725211, 
0.9557635582099526,1.7341282538005285, 
0.9546929304882631,1.8030699150902885, 
0.9537773627345845,1.8357472590037756, 
0.9512769751629587,1.7951887845993042, 
0.9500131101931556,1.7733962535858154, 
0.9489023725865251,1.6613016980034965, 
0.9508586717864215,1.9189218623297555, 
0.9440774766065306,1.7711204120091029, 
0.9431110398244049,1.9129934821810042, 
0.9429744977062031,1.7719217538833618, 
0.9374945072804467,1.863529052053179, 
0.9377089092286967,1.8700664384024483, 
0.9338360580347352,1.9012983015605383, 
0.9262976757550644,1.888702086039952, 
0.9237447845733772,1.8612768650054932, 
0.9267316026202703,1.9358573470796858, 
0.9182330329539412,1.825580358505249, 
0.9129614547147589,1.775864498955863, 
0.9017196782564713,1.9076292514801025, 
0.8911493844905142,1.8795169591903687, 
0.8739612425787974,1.796142271586827, 
0.8414700394969875,1.7162954807281494, 
0.8127448952804177,1.862726126398359, 
0.7867284679816942,1.8405338185174125, 
0.7648690464132923,1.7962743725095476, 
0.7424848675727844,1.9197677203587122, 
0.7133984181840541,1.9029109988893782, 
0.6970752417030981,1.953521626336234, 
0.6844130410986432,1.9041929244995117, 
0.6683211538751247,1.926072256905692, 
0.6680117966765065,2.0529515062059676, 
0.6582832508167978,2.0725593907492503, 
0.6403951230695692,2.010692664555141, 
0.6442636706061282,2.085349134036473, 
0.642217545186059,1.9354701382773263, 
