bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,43468,56,5.788598711458813,0.6500165381960429,4.9375,0.823046875,V
0.05,43468,56,4.335308329498389,0.6840970864012905,4.46875,0.85390625,V
0.05,43468,56,4.034219684767602,0.6937978169581229,4.4375,0.838671875,V
0.05,43468,56,3.873094512195122,0.7006226990335933,4.65625,0.8328125, 
0.05,43468,56,3.766063621721123,0.7049862661067653,4.640625,0.853125, 
0.05,43468,56,3.691922169811321,0.7065710567188233,4.4375,0.853125, 
0.05,43468,56,3.636339450069029,0.7085739760699491,4.59375,0.833203125, 
0.05,43468,56,3.592390991716521,0.708389898757478,4.84375,0.825, 
0.05,43468,56,3.5556546249424756,0.7082698170731719,4.625,0.832421875, 
0.05,43468,56,3.5253681546249425,0.7083050506212616,4.78125,0.82890625, 
0.05,43468,56,3.5003451449608836,0.7089155257708235,4.734375,0.8246093750000001, 
