bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,180000,62200,2.864507378472222,0.4278921006944439,6.074407154340836,0.20495377813504811,V
0.05,180000,62200,0.7348070746527777,0.5284412326388871,6.101778536977492,0.1961856913183278, 
0.05,180000,62200,0.6640008680555556,0.5308517361111097,6.133721864951768,0.1946548432475878, 
0.05,180000,62200,0.6303439670138888,0.5317488715277751,6.131189710610933,0.19239022307073916, 
0.05,180000,62200,0.6080509982638889,0.5320104166666668,6.167323151125402,0.19116157556270055, 
0.05,180000,62200,0.5911870659722223,0.5319124999999985,6.180446141479099,0.1862294011254017, 
0.05,180000,62200,0.5778053385416667,0.5310736979166668,6.210530546623795,0.1833757033762052, 
0.05,180000,62200,0.5667578125,0.5304131076388893,6.246613745980707,0.18091438906752388, 
0.05,180000,62200,0.5574275173611111,0.5303632812499995,6.2595257234726684,0.17760249196141506, 
0.05,180000,62200,0.5498799913194444,0.5296826388888926,6.25144694533762,0.17196694131832707, 
0.05,180000,62200,0.5427651909722222,0.528826562499999,6.269523713826366,0.17124648311897114, 
0.05,180000,62200,0.5364533420138888,0.5286594618055555,6.281370578778135,0.16960008038585192, 
