train_loss,test_loss,save
18.381642026721305,14.652459327991192,V
13.83420793065485,13.316285243401161,V
12.799356694491404,12.470811550433819,V
12.063487061914408,11.829375450427715,V
11.496024266728815,11.380709061255821,V
11.07402023279442,11.066507082719069,V
10.780233068286249,10.821014551016,V
10.577869811148014,10.654177592350887,V
10.436932644754085,10.556402169741117,V
10.350747207425675,10.472047585707445,V
10.23239568494401,10.365871502802921,V
10.175844237489521,10.3141387792734,V
10.104276693092203,10.187514635232779,V
10.059179647913519,10.182383463932918,V
10.012631101428338,10.124821406144362,V
9.97344851043989,10.126390677232008, 
9.926063753523916,10.01885670882005,V
9.894511249830138,10.062533048483042, 
9.8692891822671,10.029224689190205, 
9.832888576219666,9.923785539773794,V
9.818438161094234,9.882949168865498,V
9.786544349958312,9.922062286963829, 
9.751099730437657,9.932594629434439, 
9.738396860518545,9.88786660707914, 
9.720197155790508,9.893177179189829, 
9.701741722394836,9.823026437025804,V
9.686388632036605,9.814189984248234,V
9.669026293844547,9.825064255641056, 
9.641836760179052,9.816282785855806, 
9.635179825548855,9.791686718280499,V
9.63445100244486,9.806446588956392, 
