image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_1623,"a halloween exclusive exclusive, all-new sonic box this halloween, all-new sonic box this halloween.",2,1,0.7534199,0.60858774,0.0425868518650531,0,-9.469459
sonicdrivein_743,ad a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's,0,1,0.759905,0.60858774,0.7435189485549927,1,-6.809084
sonicdrivein_655,they’ re the ones who tell you to get the limeade 🧀️‍♀️? 😏�️# limeaderemix '' 📷:@ ryan_sandy 📷:@ pederson99 '' vibes are coming to the drive-in this fall 🧀,1,1,0.92557496,0.60858774,0.5654076337814331,1,-6.121105
sonicdrivein_1102,"when you need a great cold weather vibe, this is it.",1,1,0.9607423,0.60858774,0.3686826229095459,0,-9.603456
sonicdrivein_1778,iso’ s time to celebrate the 🤔@ sonicdrivein and the 🤔@ theiso.,3,1,0.35678694,0.60858774,0.0336999967694282,0,-7.767277
sonicdrivein_1849,"when someone says we have to live in a sonic '50s condo, we’ re going to have to live in sonic ! </s> </s> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </",3,1,0.95648044,0.60858774,0.3563835322856903,0,-6.633035
sonicdrivein_594,not sure if it will stop us from getting more hits tho 😎 we need your help to keep it going.,1,1,0.8693103,0.60858774,0.0222057122737169,0,-9.609896
sonicdrivein_952,"we’ ve got a new trick or treat coming to our feed this fall 🙃 so we’ ve partnered with 🌟@ sophini to offer a free, delicious, and delicious corn dog n cheese dip.",6,1,0.9331194,0.60858774,0.087943784892559,0,-8.863529
sonicdrivein_1635,’ s not afraid to celebrate with your friends.,4,1,0.9465282,0.60858774,0.1465494036674499,0,-9.658383
sonicdrivein_1367,we’ ve got some great food on this dog today.,0,1,0.9051556,0.60858774,0.165970042347908,0,-6.574854
sonicdrivein_316,when you order the ice cream you’ re told to drink three times a day.,1,1,0.97828615,0.60858774,0.3670053780078888,0,-9.087227
sonicdrivein_470,"if you don’ t like the sonic drink, you can always get a free sonic drink at sonic.",1,1,0.9592779,0.60858774,0.0376093424856662,0,-8.679799
sonicdrivein_2052,the famous and the underappreciated cake.,0,1,0.86952204,0.60858774,0.3767372667789459,0,-7.46158
sonicdrivein_344,did you know that you can get a free tumbler too? that you can get a free drink too? that you can get a free calendar too? that you can get a free calendar app too? that you can get a free calendar app for your phone too? that you can get a free calendar app for your tablet too,6,1,0.96806574,0.60858774,0.3630757331848144,0,-8.510755
sonicdrivein_478,"we’ re launching a new playlist called sonic sunday 🧀🍳️ listen to the full episode of our app with our co-founder, co-founder and chief content officer, co-founder’ s sonia’ s s s 📷:@ seansaucey on twitter.",0,1,0.87133956,0.60858774,0.0266970992088317,0,-4.216605
sonicdrivein_1197,"when you’ re afraid to drink too much, you’ re welcome at sonic.",1,1,0.96624595,0.60858774,0.1802882403135299,0,-9.047859
sonicdrivein_614,"when you need a great deal, we’ re here with you.",1,1,0.9263651,0.60858774,0.4210419058799743,0,-9.4415
sonicdrivein_2185,it’ s a good day and a miss… what’ s your favorite moment of the year?# msfhc# seasonshowslife# msfhc2# calendardaylooks_like_this# calendarbreak# calendar_looks_like_this# calendar_looks_like_,0,1,0.88304466,0.60858774,0.175306037068367,0,-0.00069987116
sonicdrivein_1737,what do you think? 🍪# nationaldianawagfest# anniversariesday# nationaldiana# anniversariesday# march5 📷:@ annalee15 shares some of the thoughts behind the tag.,2,1,0.7502792,0.60858774,0.0443278290331363,0,-5.6720686
sonicdrivein_1729,the best breakfast ever.,1,1,0.88522744,0.60858774,0.4565754234790802,0,-8.962257
sonicdrivein_543,guess what? this is your birthday wish.,1,1,0.9779595,0.60858774,0.3538416028022766,0,-9.686949
sonicdrivein_842,just watch the youtube video of me getting my boyfriend to order me a pizza… 😏# socialwagday# loveandl-l-diana# march5 📷:@ nicolerichie got me a free tumbler too :D# march5 📷:@ annalee15 got,4,1,0.555661,0.60858774,0.0720593556761741,0,-7.638525
sonicdrivein_1138,thank you for coming to the party 🧀🥤📷🧀🕷🕷🦇🕷🦇 to win a free chocolate cup with@ susanhughes.,5,1,0.3578911,0.60858774,0.0100744580850005,0,-8.904881
sonicdrivein_877,supersonic food is always the answer🥤🍔 and we present the new sonic ™ cup.,1,1,0.15603608,0.60858774,0.0349674150347709,0,-7.206455
sonicdrivein_491,it’ s all about the bacon’ s cheese 💅🏼️🤭#‎tsu2019s_pickle# rebaislandaillis '' '' and for only$ 0.,0,1,0.5854877,0.60858774,0.1298711150884628,0,-5.342836
sonicdrivein_486,our food’ s a thing and we’ ve got a thing for you.,0,1,0.87128913,0.60858774,0.4138891398906708,0,-8.493552
sonicdrivein_1566,this is what you get when you order a grilled cheese double burger with a side of fries and 2 sides of mushrooms 😌# partytime# partytime# partytime# march5 📷:@ partytimebombadams 📷:@ partytimebombadams 📷:@ partytimebombadams,1,1,0.9438616,0.60858774,0.2777903079986572,0,-8.55507
sonicdrivein_311,"when you order your favorite sonic drink, you’ re going to want to give sonic a try.",0,1,0.97142756,0.60858774,0.0528195202350616,0,-6.6293097
sonicdrivein_1084,"introducing you to the love of warm and savory bites, this warm treat is coming to you all day this week at the lovely folks at 🌊# snowshoesideasideasideasideasideasideasideasideasideasideasideasideasideasideasideaside",2,1,0.7757729,0.60858774,0.0820814371109008,0,-5.9895372
sonicdrivein_2095,is this a sonic breakdown of the sonic breakdown of the’ s social media? 🥤# sonicbreakdown# march5 📷:@ nicolerichie 📷:@ march5 📷:@ march5a friend of the artist can you please share this sonic breakdown with your friends? we,4,1,0.71675116,0.60858774,0.1557316780090332,0,-7.1911097
sonicdrivein_926,golden hour is coming to an all-day celebration this year.,0,1,0.9700075,0.60858774,0.0616247989237308,0,-8.454034
sonicdrivein_1666,"anagram of sonic cheese 🌊 to celebrate the sonic cheese blackout, we’ re taking a look at the sonic cheese blackout.",0,1,0.95253736,0.60858774,0.0349070839583873,0,-6.98322
sonicdrivein_1996,just in case someone sees something blue 🌊 make sure you don’ t drink it 🌊# bluemirror ⚡️# bluemirrorappreciationday# jnr.,0,1,0.82385063,0.60858774,0.1517681181430816,0,-8.871635
sonicdrivein_532,it doesn't matter if you don't have it.,0,1,0.97493786,0.60858774,0.557253360748291,1,-9.40736
sonicdrivein_69,if this isn't me tot getting my head around this i don’ t want it . . . . let alone this . . . . we’ re just going to have to make do with a lil' sprite.,0,1,0.6075404,0.60858774,0.2342999726533889,0,-7.5514894
sonicdrivein_1854,"when you scream for sonic drinks, we’ re going to make you a sonic drink.",0,1,0.96572965,0.60858774,0.6080999970436096,1,-8.693384
sonicdrivein_789,it’ s a toss up 🤩# nationalsofinstagram# sofinstagram# inhumor# inhumorpopcorn# inhumorpopcorn# inhumorpopcorn# inhumorpopcorn# inhumorpopcorn# inhumorpopcorn# inhumorpopcorn,0,1,0.88991994,0.60858774,0.0659482777118682,0,-1.5778583
sonicdrivein_2181,we’ re going to make a new sonic cup of food.,1,1,0.97704846,0.60858774,0.3007174730300903,0,-6.1025996
sonicdrivein_780,thank you for coming to our office to get your own tots today.,0,1,0.9761378,0.60858774,0.7020963430404663,1,-8.033701
sonicdrivein_204,attempt to eat the entire reba sandwich at once.,1,1,0.95720404,0.60858774,0.3538612127304077,0,-7.2818336
sonicdrivein_196,when you wake up feeling like you belong in the middle of nowhere.,3,1,0.9648111,0.60858774,0.987578809261322,1,-9.506585
sonicdrivein_80,it’ s fall and y’ s time to celebrate with a blast of summer goodness.,1,1,0.9223454,0.60858774,0.5074371695518494,1,-9.004858
