bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,60197,75,3.0052571154884533,0.5416527350888845,6.071428571428571,0.26163265306122446,V
0.05,60197,75,0.46277705235504235,0.7684571772719718,6.147321428571429,0.25020408163265306, 
0.05,60197,75,0.41013888960998507,0.7704007621697948,6.040178571428571,0.24571428571428575,V
0.05,60197,75,0.3856779378322811,0.7709357866755248,6.008928571428571,0.24897959183673474,V
0.05,60197,75,0.369421798419588,0.7712480789998362,6.0,0.24244897959183673,V
0.05,60197,75,0.3570865112041037,0.7715004049676024,6.071428571428571,0.23959183673469386, 
0.05,60197,75,0.3468351197769563,0.7716709586310013,6.080357142857143,0.23551020408163267, 
0.05,60197,75,0.33876351189981724,0.7720102487954816,6.0625,0.2351020408163265, 
0.05,60197,75,0.33142396084274794,0.771841252699788,6.0625,0.24448979591836736, 
0.05,60197,75,0.3250407725795398,0.7720907231267684,6.107142857142857,0.22693877551020408, 
0.05,60197,75,0.31930535400917925,0.7724788170792481,6.089285714285714,0.23102040816326533, 
0.05,60197,75,0.31433679416223625,0.7726888291244374,6.178571428571429,0.22530612244897955, 
