image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_1054,1 newos flavor is  is is is is ourae are  same for a.� ��️🍦�  yourself to! you the the the the the the the the the the the the the the the the the the the the the the,24,1,0.52071804,0.37320998,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.8125,4.5625,0.7265625
sonicdrivein_892,"a there, ek,’ re here a � mood!�! here!:!s  butter.!.  the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.5848154,0.37320998,0.02702702702702703,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,13.3125,5.8125,0.75
sonicdrivein_1760,"when me and see the the. a of theiña coladas, mango daiquiri.
 the of our favorite flavors adventures cocktails drinks..��️ the the the the the the the the the the the the the the the the the the the the the the the the the the",6,1,0.18092898,0.37320998,0.10869565217391305,0.022222222222222227,2.2250738585072626e-308,2.2250738585072626e-308,11.8125,4.46875,0.734375
sonicdrivein_2095,i  i.. i you later.. your1 sof.fun!. instagram.ens.   movie is now 1:  games and ice. the the the the the the the the the the the the the the,15,1,0.58252174,0.37320998,0.06896551724137931,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.8125,5.375,0.7421875
sonicdrivein_1029,mel out lot dog ons worth  experience coaster. �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.59248084,0.37320998,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.625,4.875,0.67578125
sonicdrivein_1549,it the  coming than a whole family dressed we’ s not the �️ the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,42,1,0.3535094,0.37320998,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.125,5.03125,0.70703125
sonicdrivein_657,this sour sour. sour.   more time of go this.....abe   limited time.  you stores/ details.  the the the the the the the the the the the the the the the the the the the the the the the the the the,33,1,0.2452592,0.37320998,0.175,0.025641025641025644,2.2250738585072626e-308,2.2250738585072626e-308,12.0625,5.0625,0.69921875
sonicdrivein_1446,i’ re not to have the new of ice in you ice!!  we’ what? i can it! </  the the the the the the the the the the the the the the the the the the the the the the the the the the the,5,1,0.36407536,0.37320998,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,10.75,3.40625,0.734375
sonicdrivein_1618,"whenaches the! the quick,-.... forie a.  sonic one is is.  it it’ t miss to check the@ sonicers on on  new knight.  the.


 is:caps, slushus. transformers. size transformers.
 last knight only",7,1,0.04796543,0.37320998,0.09760888714947027,0.028817861920319796,0.014905790648441275,9.61828068254632e-309,12.625,5.5625,0.70703125
sonicdrivein_1729,"the’s a way watch in a people rich, in the local of the house...  one and get yourin' in��️��� the the the the the the the the the the the the the the the the the the the the the the the the the the",34,1,0.22262342,0.37320998,0.13333333333333333,0.02272727272727273,2.2250738585072626e-308,2.2250738585072626e-308,11.3125,4.25,0.70703125
sonicdrivein_1914,"the dog that of   '0 cents for cheese sandwich ’  for long summer!  don it you.  10  included1 delivery.on are.   the10/1// here#1esy # illedcheese #sweet #sweet
",1,1,0.061171826,0.37320998,0.03173280642232831,1.835803788712246e-308,1.835803788712246e-308,1.835803788712246e-308,11.5,4.03125,0.7421875
sonicdrivein_598,when of say’ t like what difference of a vegan cream water’ you the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,45,1,0.37376016,0.37320998,0.03571428571428572,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,10.9375,3.75,0.71875
sonicdrivein_1113,you***  up your eyes vibes with these favorite food screwdriver.   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,4,1,0.51352507,0.37320998,0.07547169811320754,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.75,5.25,0.75
sonicdrivein_1234,i day hard to make a perfect of their’s kids. we the $ 0 to help schools. in their. make their. all in&  matter what cost.. pic the the the the the the the the the the the the the the the the the the the the the,27,1,0.08023669,0.37320998,0.14583333333333334,0.021276595744680854,2.2250738585072626e-308,2.2250738585072626e-308,11.5,4.28125,0.71875
sonicdrivein_1616,i cream is the a best dessert for�� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,52,1,0.578372,0.37320998,0.05263157894736841,0.01785714285714285,2.2250738585072626e-308,2.2250738585072626e-308,11.75,4.84375,0.69140625
sonicdrivein_1508,iy you get out you favorite is going to the  a ..  up! get it sonic#.99 sonic!!  the the the the the the the the the the the the the the the the the the the the the,5,1,0.50213575,0.37320998,0.10526315789473682,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.4375,5.375,0.70703125
sonicdrivein_1851,"it knowly, you know you a a bite of a bite before us3 0 dog and!!'s favorite dog! - the the the the the the the the the the the the the the the the the the the the the the the the the the the the",7,1,0.34033832,0.37320998,0.10638297872340424,0.021739130434782608,2.2250738585072626e-308,2.2250738585072626e-308,12.125,4.90625,0.71875
sonicdrivein_1152,a  s the dog- day day! ’ a a bite…-second break tour to a a. �� �  the the the the the the the the the the the the the the the the the the the the the the the the,5,1,0.6422738,0.37320998,0.048780487804878044,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.0,4.125,0.69140625
sonicdrivein_1104,"the first are open up with, get���  order ice  and we us know what one you like to first most!! �� screenshot the the the the the the the the the the the the the the the the the the the the the the the the the",34,1,0.15003338,0.37320998,0.19148936170212763,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,10.75,3.828125,0.69140625
sonicdrivein_1633,"ifesecakeurger. the. in with a cheese.  a favorite and. make time..:.  in a  specials priceprice roundurgers.. restaurant.  can to us. a champ. a free. 

 mompostrons-urgers are 
 cheese.
 free included",8,1,0.036160354,0.37320998,0.04125850438298293,6.65573341691699e-309,6.65573341691699e-309,6.65573341691699e-309,13.0625,5.71875,0.734375
sonicdrivein_1903,"m up and this  and a massage and andboy a fries and a and a cold soda of. your. ’ re be fivefive you you..
i included in
 iton are tips-ons are money.


tax� #🥞 #�acon ",12,1,0.049202856,0.37320998,0.23648986722669135,0.08108224019200846,0.027822337320787215,2.1048296854718573e-308,11.5625,4.375,0.71875
sonicdrivein_1212,the is s end a juice ice!! the way. � �🍦  like: this morey! �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.39260328,0.37320998,0.0,0.0,0.0,0.0,11.875,5.125,0.67578125
sonicdrivein_1396,"weberry ice,   an.  is the a! ��� 1 weeks, day for month,’ ll going away a the the the the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.5328295,0.37320998,0.06976744186046512,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.5625,4.125,0.7421875
sonicdrivein_2045,"i i of not research, we finallyve found created a perfect""pe ice top"" it the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",42,1,0.18865344,0.37320998,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.25,3.796875,0.7421875
sonicdrivein_1491,theh  the the a week boom    friends and you in with music squads hour.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.4868151,0.37320998,0.040816326530612235,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.875,4.625,0.7265625
sonicdrivein_1124,"it- the eye  the little wand  the, i is be a simple. �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",43,1,0.4836055,0.37320998,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.125,4.59375,0.75
sonicdrivein_766,this more to for just�� the new salad for free eating.. this offoff pizza and week.  day.  the the the the the the the the the the the the the the the the the the the the the the the the,28,1,0.12579705,0.37320998,0.07317073170731705,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.25,4.875,0.734375
sonicdrivein_722,"1  s the dog food�  the new momie  </0ies     $.99 �  now now! ics...com � </ sonicicswagush    included   time offer 
",4,1,0.28865707,0.37320998,0.09097959895689502,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,12.125,4.90625,0.71875
sonicdrivein_505,"1 your knowledge by  a your, and andurgers and  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",1,1,0.5869006,0.37320998,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.9375,6.21875,0.671875
sonicdrivein_1131,in  machine is the only way for the day of the road. �� the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,47,1,0.45005238,0.37320998,0.0909090909090909,0.037037037037037035,2.2250738585072626e-308,2.2250738585072626e-308,12.4375,5.25,0.71875
sonicdrivein_1252,it have the to to help our and& learninglearning. home during giving $... to  the donate below the to get how it the the the the the the the the the the the the the the the the the the the the the the the the,34,1,0.109617695,0.37320998,0.13043478260869565,0.022222222222222227,2.2250738585072626e-308,2.2250738585072626e-308,11.625,4.40625,0.71875
