image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_2052,"if you had to choose between an, with a friend or me i would pick the first.",0,1,0.41974568,0.46721762,0.4068186283111572,0,-8.600155
sonicdrivein_532,"in the summer, i got my dogs'dog-friendly meals for a whole week! this was n’t just another delivery.",3,1,0.8768787,0.46721762,0.0299511700868606,0,-8.364046
sonicdrivein_478,the new dog flavor we had in 2018 is the most lovable.,0,1,0.9498062,0.46721762,0.2472711354494094,0,-8.242096
sonicdrivein_1471,@ jackhannemanning the year 2018.,1,1,0.28769132,0.46721762,0.4479387402534485,0,-7.604489
sonicdrivein_1996,"if you are going to make a prom dance, i'm sure it would be fun if we all go together.",1,1,0.97760093,0.46721762,0.2940229475498199,0,-7.436613
sonicdrivein_877,"for those of you who don’ t have the money to buy a new set, there are plenty options for that.",0,1,0.9643138,0.46721762,0.0831739604473114,0,-9.024559
sonicdrivein_2181,"a a in with ice cream, but it’ s just not the thing to do.",1,1,0.6086757,0.46721762,0.174927607178688,0,-8.434505
sonicdrivein_311,and i'm not talking about that.,0,1,0.95160735,0.46721762,0.6159740686416626,1,-8.315108
sonicdrivein_2095,i'm gonna go to the movies with my mom.,2,1,0.98281777,0.46721762,0.8290535807609558,1,-8.973918
sonicdrivein_491,"the last one was sent in a little while! </s> so, what are you wearing? 👍️🤔😂 🤣💕👋📷✏🏻#notjustacat ✨❤️🔥<3 @dmsmith89 😂 & our the cat emoji 🙈🏽
10.",0,1,0.81181115,0.46721762,0.1041066274046897,0,-0.00025173833
sonicdrivein_1221,"bear with us, we’ re about to do a what if exercise.",2,1,0.93308973,0.46721762,0.1197791472077369,0,-8.418857
sonicdrivein_1197,it's been a while since we had our second one of these.,2,1,0.9733636,0.46721762,0.4601252675056457,0,-8.779174
sonicdrivein_780,in the news section of ny times'a guy who says he doesn’ t know where his mouth is.,1,1,0.84150326,0.46721762,0.7424696683883667,1,-0.003842116
sonicdrivein_1623,"i love this menu but the last one was like, `` i didn t know there were any extra peppers in it.",0,1,0.9123955,0.46721762,0.1062158420681953,0,-8.97765
